"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10374970, SEN S/N: 10213640)","RH, % (LGR S/N: 10374970, SEN S/N: 10213640)","DewPt, °C (LGR S/N: 10374970, SEN S/N: 10213640)","Wetness, % (LGR S/N: 10374970, SEN S/N: 10314899)","Voltage, V (LGR S/N: 10374970, SEN S/N: 10348607)","Current, mA (LGR S/N: 10374970, SEN S/N: 10348607)","Temp, °C (LGR S/N: 10374970, SEN S/N: 10365542, LBL: 5 cm deep)","Temp, °C (LGR S/N: 10374970, SEN S/N: 10365548, LBL: 1 cm deep)","Water Content, m³/m³ (LGR S/N: 10374970, SEN S/N: 10374522)","Solar Radiation, W/m² (LGR S/N: 10374970, SEN S/N: 10378946)","Batt, V (LGR S/N: 10374970)"
1,2014-10-10 11:40:00,25.525,61.500,17.6,3.53,-0.2039,0.0000,23.833,23.978,0.0547,180.6,4.357
2,2014-10-10 11:45:00,24.774,61.900,17.0,3.53,-0.2039,0.0000,23.905,24.098,0.0547,306.9,4.375
3,2014-10-10 11:50:00,25.404,60.000,17.1,3.53,-0.2039,0.0000,23.978,24.243,0.0547,678.1,4.351
4,2014-10-10 11:55:00,26.426,59.300,17.9,2.94,-0.2039,0.0000,24.074,24.363,0.0547,658.1,4.436
5,2014-10-10 12:00:00,26.451,57.900,17.5,2.35,-0.2039,0.0000,24.146,24.484,0.0547,718.1,4.345
6,2014-10-10 12:05:00,26.769,56.600,17.4,2.94,-0.2039,0.0000,24.243,24.677,0.0555,709.4,4.321
7,2014-10-10 12:10:00,27.038,56.700,17.7,2.94,-0.2039,0.0000,24.339,25.040,0.0547,706.9,4.393
8,2014-10-10 12:15:00,27.653,53.600,17.4,2.94,-0.2039,0.0000,24.508,25.477,0.0547,716.9,4.339
9,2014-10-10 12:20:00,26.769,55.600,17.2,2.35,-0.2039,0.0000,24.702,25.987,0.0547,684.4,4.345
10,2014-10-10 12:25:00,27.112,54.300,17.1,2.94,-0.2039,0.0000,24.944,26.475,0.0555,768.1,4.321
11,2014-10-10 12:30:00,27.702,53.600,17.5,2.94,-0.2039,0.0000,25.234,26.965,0.0555,761.9,4.406
12,2014-10-10 12:35:00,27.974,52.600,17.4,2.94,-0.2039,0.0000,25.501,27.407,0.0555,766.9,4.339
13,2014-10-10 12:40:00,27.554,52.200,16.9,2.94,-0.2039,0.0000,25.793,27.875,0.0562,741.9,4.351
14,2014-10-10 12:45:00,27.530,51.500,16.7,2.35,-0.2039,0.0000,26.085,28.295,0.0562,769.4,4.327
15,2014-10-10 12:50:00,28.493,50.800,17.3,2.35,-0.2039,0.0000,26.378,28.717,0.0570,746.9,4.424
16,2014-10-10 12:55:00,29.065,48.900,17.3,2.35,-0.2039,0.0000,26.695,29.115,0.0570,765.6,4.339
17,2014-10-10 13:00:00,28.493,48.800,16.7,2.94,-0.2039,0.0000,26.989,29.515,0.0570,721.9,4.351
18,2014-10-10 13:05:00,28.444,49.500,16.9,2.94,-0.2039,0.0000,27.284,29.890,0.0574,699.4,4.327
19,2014-10-10 13:10:00,29.090,46.800,16.6,2.35,-0.2039,0.0000,27.554,30.243,0.0581,740.6,4.381
20,2014-10-10 13:15:00,29.439,48.000,17.3,2.35,-0.2039,0.0000,27.850,30.545,0.0581,730.6,4.351
21,2014-10-10 13:20:00,28.841,47.700,16.7,2.35,-0.2039,0.0000,28.122,30.849,0.0581,748.1,4.351
22,2014-10-10 13:25:00,29.190,46.100,16.4,2.35,-0.2039,0.0000,28.369,31.128,0.0588,756.9,4.333
23,2014-10-10 13:30:00,29.290,46.600,16.7,2.94,-0.2039,0.0000,28.617,31.408,0.0588,758.1,4.393
24,2014-10-10 13:35:00,29.615,46.200,16.9,2.35,-0.2039,0.0000,28.866,31.689,0.0596,639.4,4.351
25,2014-10-10 13:40:00,29.190,47.700,17.0,2.35,-0.2039,0.0000,29.090,31.970,0.0596,731.9,4.351
26,2014-10-10 13:45:00,29.565,47.300,17.2,2.35,-0.2039,0.0000,29.340,32.201,0.0596,741.9,4.327
27,2014-10-10 13:50:00,29.540,47.300,17.2,2.35,-0.2039,0.0000,29.565,32.433,0.0599,726.9,4.418
28,2014-10-10 13:55:00,29.665,47.500,17.3,2.94,-0.2039,0.0000,29.765,32.665,0.0599,724.4,4.381
29,2014-10-10 14:00:00,29.590,47.600,17.3,2.35,-0.2039,0.0000,29.991,32.898,0.0607,654.4,4.363
30,2014-10-10 14:05:00,29.315,48.400,17.3,2.35,-0.2039,0.0000,30.192,33.105,0.0607,698.1,4.327
31,2014-10-10 14:10:00,29.790,48.300,17.7,2.35,-0.2039,0.0000,30.394,33.287,0.0614,693.1,4.387
32,2014-10-10 14:15:00,30.444,47.300,18.0,2.35,-0.2039,0.0000,30.571,33.469,0.0614,584.4,4.400
33,2014-10-10 14:20:00,29.840,47.100,17.4,2.35,-0.2039,0.0000,30.748,33.626,0.0614,693.1,4.357
34,2014-10-10 14:25:00,30.066,46.700,17.4,2.35,-0.2039,0.0000,30.925,33.783,0.0621,676.9,4.333
35,2014-10-10 14:30:00,30.016,47.400,17.6,2.35,-0.2039,0.0000,31.077,33.940,0.0621,674.4,4.327
36,2014-10-10 14:35:00,29.640,47.200,17.2,2.35,-0.2039,0.0000,31.255,34.071,0.0628,656.9,4.381
37,2014-10-10 14:40:00,29.515,47.300,17.1,2.35,-0.2039,0.0000,31.382,34.176,0.0628,643.1,4.351
38,2014-10-10 14:45:00,30.900,46.300,18.1,2.35,-0.2039,0.0000,31.535,34.255,0.0632,641.9,4.339
39,2014-10-10 14:50:00,29.690,46.700,17.1,2.35,-0.2039,0.0000,31.663,34.334,0.0632,635.6,4.321
40,2014-10-10 14:55:00,29.840,46.900,17.3,2.35,-0.2039,0.0000,31.791,34.387,0.0632,638.1,4.400
41,2014-10-10 15:00:00,29.565,47.200,17.1,2.35,-0.2039,0.0000,31.893,34.387,0.0632,604.4,4.363
42,2014-10-10 15:05:00,29.540,47.300,17.2,2.35,-0.2039,0.0000,31.996,34.387,0.0639,614.4,4.339
43,2014-10-10 15:10:00,29.490,47.900,17.3,2.35,-0.2039,0.0000,32.073,34.334,0.0639,600.6,4.321
44,2014-10-10 15:15:00,29.065,48.200,17.0,2.35,-0.2039,0.0000,32.150,34.281,0.0646,583.1,4.381
45,2014-10-10 15:20:00,28.369,48.500,16.5,2.35,-0.2039,0.0000,32.201,34.202,0.0646,585.6,4.400
46,2014-10-10 15:25:00,29.315,48.500,17.4,2.35,-0.2039,0.0000,32.253,34.124,0.0646,548.1,4.345
47,2014-10-10 15:30:00,28.345,49.200,16.7,2.35,-0.2039,0.0000,32.278,34.045,0.0646,516.9,4.321
48,2014-10-10 15:35:00,27.235,51.500,16.4,1.76,-0.2039,0.0000,32.304,34.019,0.0646,529.4,4.339
49,2014-10-10 15:40:00,27.358,52.100,16.7,1.76,-0.2039,0.0000,32.278,33.992,0.0653,540.6,4.393
50,2014-10-10 15:45:00,27.161,52.400,16.6,1.76,-0.2039,0.0000,32.278,33.966,0.0653,516.9,4.418
51,2014-10-10 15:50:00,27.112,52.600,16.6,1.76,-0.2039,0.0000,32.253,33.966,0.0653,495.6,4.333
52,2014-10-10 15:55:00,27.776,51.500,16.9,1.76,-0.2039,0.0000,32.227,33.966,0.0653,480.6,4.321
53,2014-10-10 16:00:00,28.171,50.900,17.1,2.35,-0.2039,0.0000,32.227,33.992,0.0653,464.4,4.363
54,2014-10-10 16:05:00,27.407,52.500,16.9,1.76,-0.2039,0.0000,32.201,34.019,0.0653,450.6,4.375
55,2014-10-10 16:10:00,27.210,51.900,16.5,1.76,-0.2039,0.0000,32.201,34.019,0.0653,434.4,4.381
56,2014-10-10 16:15:00,26.989,52.700,16.5,1.76,-0.2039,0.0000,32.175,34.019,0.0653,416.9,4.333
57,2014-10-10 16:20:00,27.554,51.700,16.7,1.76,-0.2039,0.0000,32.175,34.019,0.0660,398.1,4.321
58,2014-10-10 16:25:00,26.524,52.300,16.0,1.76,-0.2039,0.0000,32.175,33.992,0.0653,331.9,4.345
59,2014-10-10 16:30:00,26.207,53.800,16.1,1.76,-0.2039,0.0000,32.175,33.966,0.0660,295.6,4.345
60,2014-10-10 16:35:00,26.329,53.700,16.2,1.76,-0.2039,0.0000,32.150,33.887,0.0660,301.9,4.351
61,2014-10-10 16:40:00,25.768,55.100,16.1,1.76,-0.2039,0.0000,32.124,33.757,0.0660,335.6,4.351
62,2014-10-10 16:45:00,25.720,55.800,16.2,1.76,-0.2039,0.0000,32.073,33.626,0.0660,320.6,4.351
63,2014-10-10 16:50:00,25.914,55.600,16.4,1.76,-0.2039,0.0000,32.021,33.443,0.0653,296.9,4.345
64,2014-10-10 16:55:00,26.109,54.900,16.4,1.76,-0.2039,0.0000,31.970,33.261,0.0660,274.4,4.339
65,2014-10-10 17:00:00,25.574,56.000,16.2,1.76,-0.2039,0.0000,31.893,33.053,0.0660,255.6,4.363
66,2014-10-10 17:05:00,25.550,56.200,16.2,1.76,-0.2039,0.0000,31.791,32.846,0.0660,235.6,4.333
67,2014-10-10 17:10:00,25.210,57.200,16.2,1.76,-0.2039,0.0000,31.689,32.639,0.0660,216.9,4.327
68,2014-10-10 17:15:00,25.404,57.200,16.3,1.76,-0.2039,0.0000,31.561,32.407,0.0660,199.4,4.321
69,2014-10-10 17:20:00,25.137,58.000,16.3,1.76,-0.2039,0.0000,31.433,32.201,0.0653,180.6,4.321
70,2014-10-10 17:25:00,24.339,59.400,15.9,1.76,-0.2039,0.0000,31.331,31.970,0.0660,148.1,4.315
71,2014-10-10 17:30:00,24.146,60.700,16.1,1.76,-0.2039,0.0000,31.179,31.740,0.0660,116.9,4.315
72,2014-10-10 17:35:00,23.689,62.000,16.0,1.76,-0.2039,0.0000,31.052,31.510,0.0660,69.4,4.303
73,2014-10-10 17:40:00,23.545,62.900,16.1,1.76,-0.2039,0.0000,30.900,31.281,0.0653,64.4,4.303
74,2014-10-10 17:45:00,22.824,64.800,15.9,1.76,-0.2039,0.0000,30.773,31.077,0.0653,20.6,4.297
75,2014-10-10 17:50:00,22.417,66.300,15.8,1.76,-0.2039,0.0000,30.621,30.849,0.0653,55.6,4.297
76,2014-10-10 17:55:00,22.561,66.600,16.1,1.76,-0.2039,0.0000,30.469,30.646,0.0646,44.4,4.297
77,2014-10-10 18:00:00,22.513,66.700,16.0,1.76,-0.2039,0.0000,30.318,30.419,0.0646,36.9,4.297
78,2014-10-10 18:05:00,21.987,68.300,15.9,2.35,-0.2039,0.0000,30.192,30.217,0.0646,18.1,4.291
79,2014-10-10 18:10:00,21.533,69.800,15.8,2.35,-0.2039,0.0000,30.041,30.016,0.0646,10.6,4.291
80,2014-10-10 18:15:00,21.342,70.400,15.8,2.94,-0.2039,0.0000,29.890,29.840,0.0646,6.9,4.291
81,2014-10-10 18:20:00,21.103,71.200,15.7,3.53,-0.2039,0.0000,29.765,29.640,0.0646,5.6,4.291
82,2014-10-10 18:25:00,20.913,72.400,15.8,4.12,-0.2039,0.0000,29.615,29.464,0.0639,3.1,4.309
83,2014-10-10 18:30:00,20.722,72.900,15.7,5.88,-0.2039,0.0000,29.490,29.290,0.0639,1.9,4.291
84,2014-10-10 18:35:00,20.603,73.400,15.7,8.24,-0.2039,0.0000,29.340,29.115,0.0639,0.6,4.291
85,2014-10-10 18:40:00,20.555,74.400,15.9,9.41,-0.2039,0.0000,29.215,28.941,0.0639,0.6,4.291
86,2014-10-10 18:45:00,20.388,74.700,15.8,17.06,-0.2039,0.0000,29.065,28.766,0.0639,0.6,4.285
87,2014-10-10 18:50:00,20.222,75.700,15.8,20.00,-0.2039,0.0000,28.941,28.593,0.0639,0.6,4.285
88,2014-10-10 18:55:00,20.126,76.300,15.8,25.29,-0.2039,0.0000,28.816,28.444,0.0639,0.6,4.285
89,2014-10-10 19:00:00,20.007,76.500,15.8,51.76,-0.2039,0.0000,28.692,28.295,0.0632,0.6,4.285
90,2014-10-10 19:05:00,19.912,77.000,15.8,55.88,-0.2039,0.0000,28.568,28.147,0.0632,0.6,4.285
91,2014-10-10 19:10:00,19.841,77.800,15.9,70.00,-0.2039,0.0000,28.444,27.998,0.0632,0.6,4.285
92,2014-10-10 19:15:00,19.722,77.900,15.8,72.35,-0.2039,0.0000,28.320,27.850,0.0628,0.6,4.285
93,2014-10-10 19:20:00,19.627,78.600,15.8,81.18,-0.2039,0.0000,28.221,27.727,0.0628,0.6,4.285
94,2014-10-10 19:25:00,19.555,79.700,16.0,81.18,-0.2039,0.0000,28.122,27.579,0.0628,0.6,4.285
95,2014-10-10 19:30:00,19.532,79.500,15.9,87.06,-0.2039,0.0000,27.998,27.456,0.0628,0.6,4.279
96,2014-10-10 19:35:00,19.413,79.900,15.9,94.12,-0.2039,0.0000,27.875,27.333,0.0628,0.6,4.279
97,2014-10-10 19:40:00,19.365,80.300,15.9,96.47,-0.2039,0.0000,27.776,27.235,0.0621,0.6,4.279
98,2014-10-10 19:45:00,19.199,80.200,15.7,100.00,-0.2039,0.0000,27.677,27.112,0.0621,0.6,4.279
99,2014-10-10 19:50:00,19.008,80.600,15.6,100.00,-0.2039,0.0000,27.579,26.989,0.0621,0.6,4.279
100,2014-10-10 19:55:00,18.889,81.000,15.6,100.00,-0.2039,0.0000,27.481,26.891,0.0621,0.6,4.273
101,2014-10-10 20:00:00,18.818,81.700,15.6,100.00,-0.2039,0.0000,27.382,26.769,0.0621,0.6,4.273
102,2014-10-10 20:05:00,18.913,82.900,16.0,100.00,-0.2039,0.0000,27.308,26.671,0.0614,0.6,4.273
103,2014-10-10 20:10:00,18.889,82.600,15.9,100.00,-0.2039,0.0000,27.210,26.549,0.0621,0.6,4.273
104,2014-10-10 20:15:00,18.889,82.800,15.9,100.00,-0.2039,0.0000,27.112,26.451,0.0614,0.6,4.291
105,2014-10-10 20:20:00,18.889,83.500,16.1,100.00,-0.2039,0.0000,27.038,26.353,0.0614,0.6,4.303
106,2014-10-10 20:25:00,18.913,83.800,16.1,100.00,-0.2039,0.0000,26.940,26.280,0.0614,0.6,4.273
107,2014-10-10 20:30:00,18.794,83.800,16.0,100.00,-0.2039,0.0000,26.867,26.182,0.0614,0.6,4.273
108,2014-10-10 20:35:00,18.675,84.100,16.0,100.00,-0.2039,0.0000,26.769,26.109,0.0607,0.6,4.273
109,2014-10-10 20:40:00,18.604,84.300,15.9,100.00,-0.2039,0.0000,26.695,26.036,0.0614,0.6,4.273
110,2014-10-10 20:45:00,18.628,85.100,16.1,100.00,-0.2039,0.0000,26.622,25.939,0.0607,0.6,4.273
111,2014-10-10 20:50:00,18.557,85.300,16.1,100.00,-0.2039,0.0000,26.549,25.866,0.0607,0.6,4.273
112,2014-10-10 20:55:00,18.675,85.800,16.3,100.00,-0.2039,0.0000,26.475,25.793,0.0607,0.6,4.267
113,2014-10-10 21:00:00,18.580,85.700,16.2,100.00,-0.2039,0.0000,26.402,25.720,0.0607,0.6,4.267
114,2014-10-10 21:05:00,18.390,85.700,16.0,100.00,-0.2039,0.0000,26.353,25.647,0.0599,0.6,4.267
115,2014-10-10 21:10:00,18.390,86.300,16.1,100.00,-0.2039,0.0000,26.280,25.574,0.0599,0.6,4.267
116,2014-10-10 21:15:00,18.438,86.600,16.2,100.00,-0.2039,0.0000,26.207,25.501,0.0599,0.6,4.267
117,2014-10-10 21:20:00,18.366,86.700,16.1,100.00,-0.2039,0.0000,26.158,25.428,0.0599,0.6,4.267
118,2014-10-10 21:25:00,18.176,86.600,15.9,100.00,-0.2039,0.0000,26.085,25.380,0.0599,0.6,4.267
119,2014-10-10 21:30:00,18.129,87.000,16.0,100.00,-0.2039,0.0000,26.036,25.307,0.0599,0.6,4.267
120,2014-10-10 21:35:00,18.152,87.300,16.0,100.00,-0.2039,0.0000,25.963,25.234,0.0596,0.6,4.267
121,2014-10-10 21:40:00,18.200,87.400,16.1,100.00,-0.2039,0.0000,25.890,25.162,0.0599,0.6,4.267
122,2014-10-10 21:45:00,18.176,87.600,16.1,100.00,-0.2039,0.0000,25.841,25.089,0.0596,0.6,4.267
123,2014-10-10 21:50:00,18.057,87.700,16.0,100.00,-0.2039,0.0000,25.768,25.016,0.0596,0.6,4.267
124,2014-10-10 21:55:00,18.010,87.900,16.0,100.00,-0.2039,0.0000,25.720,24.968,0.0596,0.6,4.267
125,2014-10-10 22:00:00,18.010,88.100,16.0,100.00,-0.2039,0.0000,25.671,24.895,0.0596,0.6,4.267
126,2014-10-10 22:05:00,18.081,88.400,16.2,100.00,-0.2039,0.0000,25.598,24.823,0.0596,0.6,4.267
127,2014-10-10 22:10:00,18.057,88.400,16.1,100.00,-0.2039,0.0000,25.550,24.750,0.0596,0.6,4.267
128,2014-10-10 22:15:00,17.938,88.500,16.0,100.00,-0.2039,0.0000,25.477,24.677,0.0596,0.6,4.267
129,2014-10-10 22:20:00,17.938,88.800,16.1,100.00,-0.2039,0.0000,25.428,24.629,0.0596,0.6,4.267
130,2014-10-10 22:25:00,17.891,88.800,16.0,100.00,-0.2039,0.0000,25.380,24.557,0.0596,0.6,4.267
131,2014-10-10 22:30:00,17.938,88.800,16.1,100.00,-0.2039,0.0000,25.307,24.508,0.0588,0.6,4.267
132,2014-10-10 22:35:00,17.962,88.900,16.1,100.00,-0.2039,0.0000,25.258,24.460,0.0588,0.6,4.297
