"#","Date Time, GMT-07:00","Solar Radiation, W/m² (LGR S/N: 10221049, SEN S/N: 10200136)","Voltage, V (LGR S/N: 10221049, SEN S/N: 10200856)","Current, mA (LGR S/N: 10221049, SEN S/N: 10200856)","Wetness, % (LGR S/N: 10221049, SEN S/N: 10205909)","Temp, °C (LGR S/N: 10221049, SEN S/N: 10213641)","RH, % (LGR S/N: 10221049, SEN S/N: 10213641)","DewPt, °C (LGR S/N: 10221049, SEN S/N: 10213641)","Temp, °C (LGR S/N: 10221049, SEN S/N: 10213736, LBL: 5 cm deep)","Temp, °C (LGR S/N: 10221049, SEN S/N: 10213737, LBL: 1 cm deep)","Water Content, m³/m³ (LGR S/N: 10221049, SEN S/N: 10222872)","Batt, V (LGR S/N: 10221049)"
1,2013-08-15 18:50:00,8.1,-0.2039,0.0000,7.65,23.352,67.000,16.9,22.968,22.729,0.0975,4.321
2,2013-08-15 18:55:00,6.9,-0.2039,0.0000,7.65,23.352,67.400,17.0,22.944,22.657,0.0969,4.321
3,2013-08-15 19:00:00,5.6,-0.2039,0.0000,8.24,23.280,67.600,17.0,22.920,22.633,0.0975,4.327
4,2013-08-15 19:05:00,5.6,-0.2039,0.0000,9.41,23.088,68.500,17.0,22.872,22.585,0.0969,4.327
5,2013-08-15 19:10:00,4.4,-0.2039,0.0000,10.59,22.800,69.800,17.0,22.848,22.537,0.0969,4.327
6,2013-08-15 19:15:00,3.1,-0.2039,0.0000,12.35,22.513,70.700,16.9,22.824,22.489,0.0969,4.327
7,2013-08-15 19:20:00,3.1,-0.2039,0.0000,14.71,22.465,71.400,17.1,22.776,22.441,0.0969,4.327
8,2013-08-15 19:25:00,1.9,-0.2039,0.0000,20.59,22.250,72.400,17.1,22.753,22.369,0.0969,4.327
9,2013-08-15 19:30:00,0.6,-0.2039,0.0000,28.82,22.130,73.100,17.1,22.705,22.345,0.0969,4.327
10,2013-08-15 19:35:00,0.6,-0.2039,0.0000,43.53,21.915,74.000,17.1,22.681,22.298,0.0969,4.327
11,2013-08-15 19:40:00,0.6,-0.2039,0.0000,47.65,21.748,74.400,17.0,22.657,22.226,0.0963,4.327
12,2013-08-15 19:45:00,0.6,-0.2039,0.0000,58.24,21.676,74.900,17.1,22.633,22.178,0.0969,4.327
13,2013-08-15 19:50:00,0.6,-0.2039,0.0000,72.35,21.485,75.700,17.0,22.585,22.130,0.0963,4.339
14,2013-08-15 19:55:00,0.6,-0.2039,0.0000,80.00,21.294,76.400,17.0,22.561,22.082,0.0963,4.327
15,2013-08-15 20:00:00,0.6,-0.2039,0.0000,87.65,21.127,77.200,17.0,22.537,22.034,0.0963,4.327
16,2013-08-15 20:05:00,0.6,-0.2039,0.0000,89.41,21.056,77.900,17.1,22.489,21.987,0.0963,4.327
17,2013-08-15 20:10:00,0.6,-0.2039,0.0000,92.35,20.936,78.300,17.0,22.465,21.939,0.0963,4.327
18,2013-08-15 20:15:00,0.6,-0.2039,0.0000,94.12,20.841,78.800,17.0,22.441,21.891,0.0963,4.327
19,2013-08-15 20:20:00,0.6,-0.2039,0.0000,95.29,20.722,79.400,17.1,22.393,21.843,0.0963,4.327
20,2013-08-15 20:25:00,0.6,-0.2039,0.0000,97.06,20.531,80.000,17.0,22.369,21.795,0.0961,4.327
21,2013-08-15 20:30:00,0.6,-0.2039,0.0000,97.65,20.531,80.100,17.0,22.345,21.748,0.0961,4.327
22,2013-08-15 20:35:00,0.6,-0.2039,0.0000,98.24,20.460,80.300,17.0,22.298,21.700,0.0961,4.327
23,2013-08-15 20:40:00,0.6,-0.2039,0.0000,99.41,20.412,80.700,17.0,22.274,21.652,0.0961,4.327
24,2013-08-15 20:45:00,0.6,-0.2039,0.0000,99.41,20.365,81.100,17.0,22.250,21.628,0.0961,4.327
25,2013-08-15 20:50:00,0.6,-0.2039,0.0000,100.00,20.341,81.100,17.0,22.226,21.581,0.0961,4.327
26,2013-08-15 20:55:00,0.6,-0.2039,0.0000,100.00,20.246,81.600,17.0,22.178,21.557,0.0961,4.327
