"#","Date Time, GMT-07:00","Wetness, % (LGR S/N: 10374981, SEN S/N: 10314902)","Temp, °C (LGR S/N: 10374981, SEN S/N: 10359310)","RH, % (LGR S/N: 10374981, SEN S/N: 10359310)","DewPt, °C (LGR S/N: 10374981, SEN S/N: 10359310)","Voltage, V (LGR S/N: 10374981, SEN S/N: 10363571)","Current, mA (LGR S/N: 10374981, SEN S/N: 10363571)","Temp, °C (LGR S/N: 10374981, SEN S/N: 10365529, LBL: 5 cm deep)","Temp, °C (LGR S/N: 10374981, SEN S/N: 10365576, LBL: 1 cm deep)","Water Content, m³/m³ (LGR S/N: 10374981, SEN S/N: 10374520)","Solar Radiation, W/m² (LGR S/N: 10374981, SEN S/N: 10378949)","Batt, V (LGR S/N: 10374981)"
1,2014-11-13 14:40:00,2.94,19.627,64.000,12.6,-0.1835,0.0000,18.366,18.366,0.1091,38.1,4.363
2,2014-11-13 14:45:00,2.94,19.341,64.500,12.5,-0.1835,0.0000,18.390,18.390,0.1091,28.1,4.363
3,2014-11-13 14:50:00,2.94,19.103,65.100,12.4,-0.1835,0.0000,18.414,18.390,0.1096,29.4,4.363
4,2014-11-13 14:55:00,2.94,18.985,66.100,12.5,-0.1835,0.0000,18.414,18.414,0.1096,35.6,4.369
5,2014-11-13 15:00:00,2.94,18.913,66.700,12.6,-0.1835,0.0000,18.414,18.414,0.1091,36.9,4.363
6,2014-11-13 15:05:00,2.94,18.866,67.100,12.6,-0.1835,0.0000,18.438,18.438,0.1080,41.9,4.363
7,2014-11-13 15:10:00,2.94,18.842,66.900,12.6,-0.1835,0.0000,18.461,18.438,0.1075,31.9,4.363
8,2014-11-13 15:15:00,2.94,18.533,67.600,12.4,-0.1835,0.0000,18.461,18.438,0.1075,40.6,4.369
9,2014-11-13 15:20:00,2.94,18.723,67.700,12.6,-0.1835,0.0000,18.461,18.438,0.1080,49.4,4.369
10,2014-11-13 15:25:00,2.94,18.699,67.900,12.7,-0.1835,0.0000,18.485,18.461,0.1080,41.9,4.357
11,2014-11-13 15:30:00,2.94,18.842,67.700,12.8,-0.1835,0.0000,18.485,18.461,0.1075,41.9,4.369
12,2014-11-13 15:35:00,2.94,18.818,68.100,12.8,-0.1835,0.0000,18.509,18.461,0.1080,39.4,4.400
13,2014-11-13 15:40:00,2.94,18.794,67.800,12.7,-0.1835,0.0000,18.509,18.461,0.1080,34.4,4.375
14,2014-11-13 15:45:00,2.94,18.771,68.100,12.8,-0.1835,0.0000,18.509,18.461,0.1075,65.6,4.363
15,2014-11-13 15:50:00,2.94,18.604,68.500,12.7,-0.1835,0.0000,18.533,18.461,0.1080,64.4,4.363
16,2014-11-13 15:55:00,2.94,18.414,69.700,12.8,-0.1835,0.0000,18.533,18.461,0.1080,38.1,4.369
17,2014-11-13 16:00:00,2.94,18.295,70.300,12.8,-0.1835,0.0000,18.533,18.485,0.1080,24.4,4.369
18,2014-11-13 16:05:00,2.94,18.200,71.300,12.9,-0.1835,0.0000,18.533,18.485,0.1080,24.4,4.369
19,2014-11-13 16:10:00,2.94,18.010,71.500,12.8,-0.1835,0.0000,18.557,18.461,0.1080,25.6,4.357
20,2014-11-13 16:15:00,2.94,17.891,72.100,12.8,-0.1835,0.0000,18.557,18.461,0.1080,20.6,4.363
21,2014-11-13 16:20:00,3.53,17.986,72.100,12.9,-0.1835,0.0000,18.557,18.461,0.1080,19.4,4.363
22,2014-11-13 16:25:00,3.53,18.057,72.400,13.0,-0.1835,0.0000,18.557,18.461,0.1080,19.4,4.363
23,2014-11-13 16:30:00,3.53,17.867,73.100,13.0,-0.1835,0.0000,18.557,18.461,0.1080,20.6,4.363
24,2014-11-13 16:35:00,3.53,17.843,73.600,13.1,-0.1835,0.0000,18.557,18.461,0.1080,21.9,4.363
