"#","Date Time, GMT-08:00","Wetness, % (LGR S/N: 10384932, SEN S/N: 10314900)","Temp, °C (LGR S/N: 10384932, SEN S/N: 10359308)","RH, % (LGR S/N: 10384932, SEN S/N: 10359308)","DewPt, °C (LGR S/N: 10384932, SEN S/N: 10359308)","Voltage, V (LGR S/N: 10384932, SEN S/N: 10363598)","Current, mA (LGR S/N: 10384932, SEN S/N: 10363598)","Temp, °C (LGR S/N: 10384932, SEN S/N: 10365541, LBL: 1 cm deep)","Temp, °C (LGR S/N: 10384932, SEN S/N: 10365546, LBL: 5 cm deep)","Water Content, m³/m³ (LGR S/N: 10384932, SEN S/N: 10374508)","Solar Radiation, W/m² (LGR S/N: 10384932, SEN S/N: 10375644)","Batt, V (LGR S/N: 10384932)"
1,2015-02-21 10:10:00,100.00,16.487,73.500,11.8,-0.2039,0.0000,16.630,16.439,0.2257,44.4,4.237
2,2015-02-21 10:15:00,5.29,16.463,73.000,11.6,-0.2039,0.0000,16.630,16.439,0.2257,50.6,4.249
3,2015-02-21 10:20:00,5.29,16.511,72.900,11.7,-0.2039,0.0000,16.558,16.439,0.2257,46.9,4.249
4,2015-02-21 10:25:00,5.29,16.415,73.200,11.6,-0.2039,0.0000,16.534,16.415,0.2257,48.1,4.249
5,2015-02-21 10:30:00,4.71,16.487,72.600,11.6,-0.2039,0.0000,16.487,16.415,0.2262,48.1,4.249
6,2015-02-21 10:35:00,4.71,16.654,73.000,11.8,-0.2039,0.0000,16.487,16.392,0.2262,60.6,4.249
7,2015-02-21 10:40:00,4.71,16.677,72.700,11.8,-0.2039,0.0000,16.511,16.392,0.2257,70.6,4.255
8,2015-02-21 10:45:00,4.71,16.939,72.800,12.0,-0.2039,0.0000,16.630,16.415,0.2257,83.1,4.261
9,2015-02-21 10:50:00,4.12,17.011,71.900,11.9,-0.2039,0.0000,16.749,16.487,0.2262,119.4,4.267
10,2015-02-21 10:55:00,4.12,17.368,71.600,12.2,-0.2039,0.0000,16.939,16.558,0.2262,118.1,4.285
11,2015-02-21 11:00:00,4.12,17.629,69.800,12.1,-0.2039,0.0000,17.130,16.654,0.2262,121.9,4.291
12,2015-02-21 11:05:00,4.12,17.582,70.000,12.1,-0.2039,0.0000,17.201,16.749,0.2262,104.4,4.291
13,2015-02-21 11:10:00,4.12,17.843,69.400,12.2,-0.2039,0.0000,17.391,16.820,0.2266,100.6,4.285
14,2015-02-21 11:15:00,4.12,18.105,68.200,12.2,-0.2039,0.0000,18.224,17.034,0.2266,100.6,4.279
15,2015-02-21 11:20:00,4.12,18.771,66.200,12.4,-0.2039,0.0000,18.913,17.415,0.2266,134.4,4.285
16,2015-02-21 11:25:00,4.12,19.127,64.000,12.2,-0.2039,0.0000,19.532,17.867,0.2266,115.6,4.285
17,2015-02-21 11:30:00,4.12,19.674,63.500,12.6,-0.2039,0.0000,19.841,18.152,0.2266,134.4,4.291
18,2015-02-21 11:35:00,4.12,19.793,61.700,12.2,-0.2039,0.0000,19.960,18.438,0.2269,155.6,4.291
19,2015-02-21 11:40:00,3.53,19.651,60.700,11.9,-0.2039,0.0000,19.841,18.580,0.2266,139.4,4.297
20,2015-02-21 11:45:00,3.53,19.127,61.100,11.5,-0.2039,0.0000,19.508,18.604,0.2269,169.4,4.309
21,2015-02-21 11:50:00,3.53,20.007,59.100,11.8,-0.2039,0.0000,19.460,18.557,0.2269,155.6,4.315
22,2015-02-21 11:55:00,3.53,19.389,59.800,11.4,-0.2039,0.0000,19.365,18.557,0.2269,134.4,4.309
23,2015-02-21 12:00:00,3.53,19.008,60.100,11.1,-0.2039,0.0000,19.175,18.509,0.2266,121.9,4.309
24,2015-02-21 12:05:00,3.53,19.199,60.500,11.4,-0.2039,0.0000,19.080,18.438,0.2269,111.9,4.303
25,2015-02-21 12:10:00,3.53,19.674,59.000,11.5,-0.2039,0.0000,19.032,18.414,0.2269,85.6,4.297
26,2015-02-21 12:15:00,2.94,19.698,59.000,11.5,-0.2039,0.0000,18.985,18.366,0.2266,81.9,4.291
27,2015-02-21 12:20:00,3.53,19.770,58.600,11.4,-0.2039,0.0000,19.056,18.366,0.2269,109.4,4.291
28,2015-02-21 12:25:00,3.53,20.079,58.900,11.8,-0.2039,0.0000,19.460,18.485,0.2269,105.6,4.291
29,2015-02-21 12:30:00,3.53,19.865,57.600,11.3,-0.2039,0.0000,19.318,18.580,0.2269,83.1,4.291
30,2015-02-21 12:35:00,3.53,20.412,57.900,11.9,-0.2039,0.0000,19.056,18.533,0.2274,99.4,4.291
31,2015-02-21 12:40:00,3.53,20.531,57.700,11.9,-0.2039,0.0000,18.794,18.438,0.2269,86.9,4.291
32,2015-02-21 12:45:00,3.53,20.126,57.600,11.5,-0.2039,0.0000,18.557,18.319,0.2269,90.6,4.291
33,2015-02-21 12:50:00,2.94,20.031,57.800,11.5,-0.2039,0.0000,18.319,18.200,0.2269,89.4,4.291
34,2015-02-21 12:55:00,3.53,19.698,58.600,11.4,-0.2039,0.0000,18.129,18.057,0.2266,84.4,4.285
35,2015-02-21 13:00:00,3.53,19.698,58.900,11.5,-0.2039,0.0000,18.010,17.962,0.2269,78.1,4.285
36,2015-02-21 13:05:00,3.53,20.079,58.200,11.6,-0.2039,0.0000,17.915,17.867,0.2269,61.9,4.285
37,2015-02-21 13:10:00,2.94,19.722,57.900,11.2,-0.2039,0.0000,17.867,17.796,0.2269,78.1,4.285
38,2015-02-21 13:15:00,2.94,19.603,57.300,10.9,-0.2039,0.0000,17.772,17.724,0.2266,74.4,4.285
39,2015-02-21 13:20:00,2.94,19.318,57.700,10.8,-0.2039,0.0000,17.701,17.677,0.2269,56.9,4.285
40,2015-02-21 13:25:00,2.94,19.579,58.100,11.1,-0.2039,0.0000,17.653,17.629,0.2266,54.4,4.285
41,2015-02-21 13:30:00,2.94,19.389,57.900,10.9,-0.2039,0.0000,17.629,17.582,0.2269,36.9,4.285
42,2015-02-21 13:35:00,2.94,19.246,58.700,11.0,-0.2039,0.0000,17.605,17.558,0.2269,86.9,4.285
43,2015-02-21 13:40:00,2.94,19.603,58.100,11.2,-0.2039,0.0000,17.629,17.534,0.2266,115.6,4.291
44,2015-02-21 13:45:00,2.94,20.079,59.700,12.0,-0.2039,0.0000,17.772,17.534,0.2269,108.1,4.291
45,2015-02-21 13:50:00,2.94,20.007,60.000,12.0,-0.2039,0.0000,17.962,17.605,0.2269,114.4,4.297
46,2015-02-21 13:55:00,3.53,19.722,60.800,12.0,-0.2039,0.0000,18.105,17.677,0.2266,109.4,4.303
47,2015-02-21 14:00:00,2.94,19.579,60.500,11.7,-0.2039,0.0000,18.200,17.772,0.2269,101.9,4.303
48,2015-02-21 14:05:00,2.94,19.555,61.800,12.0,-0.2039,0.0000,18.200,17.819,0.2269,60.6,4.297
49,2015-02-21 14:10:00,2.94,19.627,62.200,12.2,-0.2039,0.0000,18.152,17.819,0.2266,56.9,4.297
50,2015-02-21 14:15:00,2.94,19.627,62.200,12.2,-0.2039,0.0000,18.152,17.819,0.2269,100.6,4.297
51,2015-02-21 14:20:00,2.94,19.936,61.600,12.4,-0.2039,0.0000,18.295,17.843,0.2269,90.6,4.303
52,2015-02-21 14:25:00,2.94,19.746,61.000,12.0,-0.2039,0.0000,18.557,17.962,0.2269,66.9,4.309
53,2015-02-21 14:30:00,2.94,19.341,62.400,12.0,-0.2039,0.0000,18.390,18.010,0.2269,78.1,4.297
54,2015-02-21 14:35:00,2.94,19.222,61.900,11.8,-0.2039,0.0000,18.319,17.986,0.2269,90.6,4.297
55,2015-02-21 14:40:00,2.94,18.699,63.600,11.7,-0.2039,0.0000,18.129,17.938,0.2269,53.1,4.297
56,2015-02-21 14:45:00,2.94,19.151,62.900,11.9,-0.2039,0.0000,18.152,17.891,0.2269,71.9,4.303
57,2015-02-21 14:50:00,2.94,18.842,62.500,11.5,-0.2039,0.0000,18.129,17.891,0.2269,60.6,4.303
58,2015-02-21 14:55:00,2.94,18.937,62.100,11.5,-0.2039,0.0000,18.057,17.867,0.2266,95.6,4.315
59,2015-02-21 15:00:00,2.94,19.436,61.400,11.8,-0.2039,0.0000,18.129,17.843,0.2269,89.4,4.321
60,2015-02-21 15:05:00,2.94,18.604,61.300,11.0,-0.2039,0.0000,18.129,17.867,0.2269,103.1,4.315
61,2015-02-21 15:10:00,2.94,18.818,61.900,11.4,-0.2039,0.0000,18.057,17.843,0.2269,80.6,4.321
62,2015-02-21 15:15:00,2.94,18.818,61.700,11.3,-0.2039,0.0000,18.081,17.843,0.2269,76.9,4.303
63,2015-02-21 15:20:00,2.94,19.199,61.200,11.6,-0.2039,0.0000,18.129,17.843,0.2266,105.6,4.321
64,2015-02-21 15:25:00,3.53,19.175,60.600,11.4,-0.2039,0.0000,18.271,17.891,0.2269,104.4,4.333
65,2015-02-21 15:30:00,2.94,19.294,59.600,11.3,-0.2039,0.0000,18.604,17.986,0.2274,333.1,4.333
66,2015-02-21 15:35:00,2.94,19.270,60.500,11.5,-0.2039,0.0000,18.604,18.105,0.2269,304.4,4.327
67,2015-02-21 15:40:00,2.94,19.032,60.200,11.2,-0.2039,0.0000,18.438,18.105,0.2269,293.1,4.321
68,2015-02-21 15:45:00,2.94,19.318,59.900,11.4,-0.2039,0.0000,18.414,18.057,0.2269,88.1,4.321
69,2015-02-21 15:50:00,2.94,18.913,60.200,11.0,-0.2039,0.0000,18.343,18.057,0.2269,63.1,4.309
70,2015-02-21 15:55:00,2.94,18.224,61.200,10.6,-0.2039,0.0000,18.152,18.010,0.2269,53.1,4.297
71,2015-02-21 16:00:00,2.94,18.057,62.000,10.7,-0.2039,0.0000,17.938,17.915,0.2274,56.9,4.291
72,2015-02-21 16:05:00,2.94,17.986,62.300,10.7,-0.2039,0.0000,17.748,17.819,0.2269,63.1,4.297
73,2015-02-21 16:10:00,2.94,17.938,62.600,10.7,-0.2039,0.0000,17.653,17.724,0.2266,146.9,4.297
74,2015-02-21 16:15:00,2.94,17.938,62.700,10.7,-0.2039,0.0000,17.582,17.653,0.2269,65.6,4.291
75,2015-02-21 16:20:00,2.94,18.081,62.500,10.8,-0.2039,0.0000,17.510,17.582,0.2269,70.6,4.297
76,2015-02-21 16:25:00,2.94,17.867,63.200,10.8,-0.2039,0.0000,17.439,17.534,0.2269,48.1,4.297
77,2015-02-21 16:30:00,2.94,18.152,63.600,11.2,-0.2039,0.0000,17.439,17.486,0.2269,41.9,4.291
78,2015-02-21 16:35:00,2.94,17.891,63.400,10.9,-0.2039,0.0000,17.344,17.439,0.2266,34.4,4.285
79,2015-02-21 16:40:00,2.94,17.510,64.700,10.8,-0.2039,0.0000,17.272,17.368,0.2269,39.4,4.285
80,2015-02-21 16:45:00,2.94,17.653,64.700,10.9,-0.2039,0.0000,17.320,17.344,0.2266,44.4,4.285
81,2015-02-21 16:50:00,2.94,17.368,65.200,10.8,-0.2039,0.0000,17.344,17.344,0.2269,51.9,4.285
82,2015-02-21 16:55:00,2.94,17.034,66.400,10.7,-0.2039,0.0000,17.177,17.296,0.2269,51.9,4.279
83,2015-02-21 17:00:00,2.94,16.749,67.300,10.7,-0.2039,0.0000,16.987,17.225,0.2266,25.6,4.273
84,2015-02-21 17:05:00,2.94,16.939,67.800,11.0,-0.2039,0.0000,16.844,17.106,0.2266,50.6,4.273
85,2015-02-21 17:10:00,2.94,16.701,68.100,10.8,-0.2039,0.0000,16.725,17.034,0.2266,19.4,4.267
86,2015-02-21 17:15:00,2.94,16.534,68.700,10.8,-0.2039,0.0000,16.654,16.963,0.2266,23.1,4.267
87,2015-02-21 17:20:00,2.94,16.415,69.100,10.8,-0.2039,0.0000,16.534,16.868,0.2266,9.4,4.267
88,2015-02-21 17:25:00,2.94,16.296,69.400,10.7,-0.2039,0.0000,16.415,16.796,0.2266,6.9,4.267
89,2015-02-21 17:30:00,2.94,16.392,69.400,10.8,-0.2039,0.0000,16.368,16.725,0.2266,6.9,4.267
90,2015-02-21 17:35:00,2.94,16.320,69.400,10.7,-0.2039,0.0000,16.296,16.677,0.2266,1.9,4.267
91,2015-02-21 17:40:00,2.94,16.082,70.000,10.6,-0.2039,0.0000,16.225,16.606,0.2262,0.6,4.267
92,2015-02-21 17:45:00,2.94,16.201,70.300,10.8,-0.2039,0.0000,16.153,16.534,0.2266,0.6,4.267
93,2015-02-21 17:50:00,2.94,16.153,70.300,10.8,-0.2039,0.0000,16.129,16.511,0.2266,0.6,4.261
94,2015-02-21 17:55:00,2.94,16.177,70.600,10.8,-0.2039,0.0000,16.106,16.463,0.2266,0.6,4.261
95,2015-02-21 18:00:00,2.94,16.034,70.900,10.8,-0.2039,0.0000,16.034,16.415,0.2266,0.6,4.261
96,2015-02-21 18:05:00,2.94,15.963,71.200,10.8,-0.2039,0.0000,15.986,16.368,0.2266,0.6,4.261
97,2015-02-21 18:10:00,2.94,15.963,71.400,10.8,-0.2039,0.0000,15.939,16.320,0.2262,0.6,4.273
98,2015-02-21 18:15:00,2.94,15.867,71.500,10.7,-0.2039,0.0000,15.891,16.272,0.2262,0.6,4.285
99,2015-02-21 18:20:00,2.94,15.867,71.400,10.7,-0.2039,0.0000,15.891,16.249,0.2262,0.6,4.291
100,2015-02-21 18:25:00,2.94,15.772,71.900,10.7,-0.2039,0.0000,15.843,16.201,0.2266,0.6,4.267
101,2015-02-21 18:30:00,2.94,15.843,72.000,10.8,-0.2039,0.0000,15.796,16.177,0.2266,0.6,4.285
102,2015-02-21 18:35:00,2.94,15.915,71.800,10.8,-0.2039,0.0000,15.796,16.153,0.2266,0.6,4.267
103,2015-02-21 18:40:00,2.94,15.915,71.800,10.8,-0.2039,0.0000,15.796,16.129,0.2262,0.6,4.291
104,2015-02-21 18:45:00,2.94,15.891,72.000,10.9,-0.2039,0.0000,15.796,16.106,0.2266,0.6,4.273
105,2015-02-21 18:50:00,2.94,15.867,72.700,11.0,-0.2039,0.0000,15.772,16.106,0.2262,0.6,4.291
106,2015-02-21 18:55:00,2.94,15.772,72.900,10.9,-0.2039,0.0000,15.748,16.082,0.2262,0.6,4.255
107,2015-02-21 19:00:00,2.94,15.724,73.200,11.0,-0.2039,0.0000,15.724,16.058,0.2262,0.6,4.255
108,2015-02-21 19:05:00,2.94,15.676,73.300,10.9,-0.2039,0.0000,15.652,16.034,0.2262,0.6,4.255
109,2015-02-21 19:10:00,3.53,15.819,73.400,11.1,-0.2039,0.0000,15.652,15.986,0.2262,0.6,4.255
110,2015-02-21 19:15:00,3.53,15.748,73.700,11.1,-0.2039,0.0000,15.629,15.963,0.2266,0.6,4.255
111,2015-02-21 19:20:00,3.53,15.700,73.900,11.1,-0.2039,0.0000,15.605,15.939,0.2262,0.6,4.255
112,2015-02-21 19:25:00,3.53,15.724,73.600,11.0,-0.2039,0.0000,15.581,15.915,0.2262,0.6,4.255
113,2015-02-21 19:30:00,3.53,15.748,73.300,11.0,-0.2039,0.0000,15.557,15.891,0.2266,0.6,4.255
114,2015-02-21 19:35:00,3.53,15.652,73.300,10.9,-0.2039,0.0000,15.557,15.891,0.2262,0.6,4.255
115,2015-02-21 19:40:00,3.53,15.796,73.600,11.1,-0.2039,0.0000,15.533,15.867,0.2262,0.6,4.255
116,2015-02-21 19:45:00,3.53,15.724,73.600,11.0,-0.2039,0.0000,15.533,15.843,0.2262,0.6,4.255
117,2015-02-21 19:50:00,3.53,15.605,73.600,10.9,-0.2039,0.0000,15.509,15.819,0.2262,0.6,4.255
118,2015-02-21 19:55:00,3.53,15.629,73.500,10.9,-0.2039,0.0000,15.485,15.819,0.2262,0.6,4.249
119,2015-02-21 20:00:00,3.53,15.557,73.600,10.9,-0.2039,0.0000,15.461,15.796,0.2262,0.6,4.249
120,2015-02-21 20:05:00,3.53,15.485,74.000,10.9,-0.2039,0.0000,15.438,15.772,0.2262,0.6,4.249
121,2015-02-21 20:10:00,3.53,15.533,74.400,11.0,-0.2039,0.0000,15.461,15.748,0.2262,0.6,4.249
122,2015-02-21 20:15:00,3.53,15.533,74.400,11.0,-0.2039,0.0000,15.438,15.748,0.2262,0.6,4.249
123,2015-02-21 20:20:00,3.53,15.557,74.700,11.1,-0.2039,0.0000,15.438,15.724,0.2262,0.6,4.249
124,2015-02-21 20:25:00,3.53,15.533,74.400,11.0,-0.2039,0.0000,15.461,15.724,0.2262,0.6,4.249
125,2015-02-21 20:30:00,3.53,15.557,74.400,11.0,-0.2039,0.0000,15.461,15.724,0.2266,0.6,4.249
126,2015-02-21 20:35:00,3.53,15.557,74.400,11.0,-0.2039,0.0000,15.461,15.724,0.2262,0.6,4.249
127,2015-02-21 20:40:00,3.53,15.509,74.700,11.1,-0.2039,0.0000,15.438,15.724,0.2262,0.6,4.249
128,2015-02-21 20:45:00,3.53,15.461,75.000,11.1,-0.2039,0.0000,15.414,15.700,0.2262,0.6,4.249
129,2015-02-21 20:50:00,3.53,15.438,75.100,11.1,-0.2039,0.0000,15.414,15.700,0.2262,0.6,4.249
130,2015-02-21 20:55:00,3.53,15.509,75.500,11.2,-0.2039,0.0000,15.414,15.676,0.2257,0.6,4.249
131,2015-02-21 21:00:00,3.53,15.533,75.400,11.2,-0.2039,0.0000,15.414,15.676,0.2262,0.6,4.249
132,2015-02-21 21:05:00,3.53,15.485,75.500,11.2,-0.2039,0.0000,15.414,15.676,0.2257,0.6,4.249
133,2015-02-21 21:10:00,3.53,15.557,75.600,11.3,-0.2039,0.0000,15.390,15.652,0.2257,0.6,4.249
134,2015-02-21 21:15:00,3.53,15.509,75.500,11.2,-0.2039,0.0000,15.414,15.652,0.2262,0.6,4.249
135,2015-02-21 21:20:00,3.53,15.509,75.400,11.2,-0.2039,0.0000,15.414,15.652,0.2262,0.6,4.249
136,2015-02-21 21:25:00,3.53,15.557,75.400,11.2,-0.2039,0.0000,15.414,15.652,0.2262,0.6,4.249
137,2015-02-21 21:30:00,3.53,15.605,75.600,11.3,-0.2039,0.0000,15.390,15.629,0.2262,0.6,4.249
138,2015-02-21 21:35:00,3.53,15.652,75.600,11.4,-0.2039,0.0000,15.414,15.629,0.2262,0.6,4.249
139,2015-02-21 21:40:00,3.53,15.629,75.600,11.3,-0.2039,0.0000,15.414,15.629,0.2262,0.6,4.249
140,2015-02-21 21:45:00,3.53,15.629,75.700,11.4,-0.2039,0.0000,15.414,15.629,0.2262,0.6,4.249
141,2015-02-21 21:50:00,3.53,15.724,75.800,11.5,-0.2039,0.0000,15.414,15.629,0.2262,0.6,4.249
142,2015-02-21 21:55:00,3.53,15.676,76.000,11.5,-0.2039,0.0000,15.414,15.629,0.2262,0.6,4.249
143,2015-02-21 22:00:00,4.12,15.629,76.300,11.5,-0.2039,0.0000,15.414,15.629,0.2262,0.6,4.249
144,2015-02-21 22:05:00,4.12,15.533,76.500,11.4,-0.2039,0.0000,15.414,15.629,0.2262,0.6,4.249
145,2015-02-21 22:10:00,4.12,15.700,76.600,11.6,-0.2039,0.0000,15.414,15.629,0.2262,0.6,4.249
146,2015-02-21 22:15:00,4.12,15.629,76.500,11.5,-0.2039,0.0000,15.414,15.629,0.2262,0.6,4.249
147,2015-02-21 22:20:00,4.12,15.581,76.600,11.5,-0.2039,0.0000,15.414,15.629,0.2257,0.6,4.249
148,2015-02-21 22:25:00,4.12,15.581,76.800,11.5,-0.2039,0.0000,15.414,15.605,0.2262,0.6,4.249
149,2015-02-21 22:30:00,4.12,15.676,76.900,11.7,-0.2039,0.0000,15.414,15.605,0.2262,0.6,4.249
150,2015-02-21 22:35:00,4.12,15.533,77.200,11.6,-0.2039,0.0000,15.414,15.605,0.2262,0.6,4.249
151,2015-02-21 22:40:00,4.12,15.461,77.500,11.6,-0.2039,0.0000,15.366,15.605,0.2262,0.6,4.249
152,2015-02-21 22:45:00,4.12,15.438,77.600,11.6,-0.2039,0.0000,15.342,15.581,0.2262,0.6,4.249
153,2015-02-21 22:50:00,4.12,15.485,77.500,11.6,-0.2039,0.0000,15.342,15.557,0.2262,0.6,4.249
154,2015-02-21 22:55:00,4.12,15.414,77.700,11.6,-0.2039,0.0000,15.318,15.557,0.2257,0.6,4.249
155,2015-02-21 23:00:00,4.12,15.461,77.700,11.6,-0.2039,0.0000,15.318,15.533,0.2262,0.6,4.249
156,2015-02-21 23:05:00,4.12,15.366,77.900,11.5,-0.2039,0.0000,15.294,15.533,0.2257,0.6,4.249
157,2015-02-21 23:10:00,4.12,15.247,77.900,11.4,-0.2039,0.0000,15.270,15.509,0.2262,0.6,4.249
158,2015-02-21 23:15:00,4.12,15.294,77.900,11.5,-0.2039,0.0000,15.223,15.485,0.2262,0.6,4.249
159,2015-02-21 23:20:00,4.12,15.294,77.900,11.5,-0.2039,0.0000,15.223,15.485,0.2262,0.6,4.249
160,2015-02-21 23:25:00,4.12,15.294,77.700,11.4,-0.2039,0.0000,15.223,15.485,0.2257,0.6,4.249
