"#","Date Time, GMT-08:00","Wetness, % (LGR S/N: 10384933, SEN S/N: 10314898)","Temp, °C (LGR S/N: 10384933, SEN S/N: 10359315)","RH, % (LGR S/N: 10384933, SEN S/N: 10359315)","DewPt, °C (LGR S/N: 10384933, SEN S/N: 10359315)","Voltage, V (LGR S/N: 10384933, SEN S/N: 10363599)","Current, mA (LGR S/N: 10384933, SEN S/N: 10363599)","Temp, °C (LGR S/N: 10384933, SEN S/N: 10365577, LBL: 5 cm deep)","Temp, °C (LGR S/N: 10384933, SEN S/N: 10365579, LBL: 1 cm deep)","Water Content, m³/m³ (LGR S/N: 10384933, SEN S/N: 10374510)","Solar Radiation, W/m² (LGR S/N: 10384933, SEN S/N: 10375647)","Batt, V (LGR S/N: 10384933)"
1,2014-12-27 16:45:00,0.00,12.751,37.400,-1.4,-0.2039,0.0000,12.316,12.195,0.2198,4.4,4.333
2,2014-12-27 16:50:00,0.00,12.364,38.000,-1.5,-0.2039,0.0000,12.292,12.195,0.2203,1.9,4.333
3,2014-12-27 16:55:00,0.00,12.074,40.100,-1.1,-0.2039,0.0000,12.292,12.147,0.2203,0.6,4.333
4,2014-12-27 17:00:00,0.00,11.662,40.600,-1.3,-0.2039,0.0000,12.268,12.122,0.2198,0.6,4.333
5,2014-12-27 17:05:00,0.00,11.516,41.000,-1.3,-0.2039,0.0000,12.268,12.074,0.2203,0.6,4.333
6,2014-12-27 17:10:00,0.00,10.956,42.500,-1.3,-0.2039,0.0000,12.243,12.050,0.2198,0.6,4.333
7,2014-12-27 17:15:00,0.00,10.443,44.500,-1.1,-0.2039,0.0000,12.219,12.001,0.2203,0.6,4.333
8,2014-12-27 17:20:00,0.00,10.100,46.200,-0.9,-0.2039,0.0000,12.195,11.953,0.2203,0.6,4.333
9,2014-12-27 17:25:00,0.00,9.829,46.700,-1.0,-0.2039,0.0000,12.171,11.904,0.2203,0.6,4.333
10,2014-12-27 17:30:00,0.00,9.682,47.200,-1.0,-0.2039,0.0000,12.171,11.856,0.2203,0.6,4.333
11,2014-12-27 17:35:00,0.00,9.879,46.500,-1.0,-0.2039,0.0000,12.147,11.807,0.2203,0.6,4.333
12,2014-12-27 17:40:00,0.00,10.492,45.300,-0.8,-0.2039,0.0000,12.122,11.759,0.2203,0.6,4.333
13,2014-12-27 17:45:00,0.00,10.565,44.000,-1.2,-0.2039,0.0000,12.098,11.734,0.2203,0.6,4.327
14,2014-12-27 17:50:00,0.00,10.394,43.900,-1.4,-0.2039,0.0000,12.074,11.710,0.2203,0.6,4.327
15,2014-12-27 17:55:00,0.00,9.952,45.400,-1.3,-0.2039,0.0000,12.050,11.686,0.2208,0.6,4.327
16,2014-12-27 18:00:00,0.00,9.657,46.000,-1.4,-0.2039,0.0000,12.025,11.662,0.2208,0.6,4.327
17,2014-12-27 18:05:00,0.00,9.435,46.300,-1.5,-0.2039,0.0000,12.025,11.637,0.2208,0.6,4.321
18,2014-12-27 18:10:00,0.00,9.188,47.000,-1.5,-0.2039,0.0000,12.001,11.589,0.2208,0.6,4.321
19,2014-12-27 18:15:00,0.00,8.817,48.300,-1.5,-0.2039,0.0000,11.977,11.565,0.2203,0.6,4.321
20,2014-12-27 18:20:00,0.00,8.668,49.700,-1.2,-0.2039,0.0000,11.977,11.516,0.2203,0.6,4.321
21,2014-12-27 18:25:00,0.00,8.295,52.300,-0.9,-0.2039,0.0000,11.953,11.492,0.2208,0.6,4.321
22,2014-12-27 18:30:00,0.00,8.045,53.800,-0.7,-0.2039,0.0000,11.929,11.467,0.2208,0.6,4.321
23,2014-12-27 18:35:00,0.00,7.845,54.900,-0.7,-0.2039,0.0000,11.904,11.419,0.2208,0.6,4.321
24,2014-12-27 18:40:00,0.00,7.670,56.600,-0.4,-0.2039,0.0000,11.880,11.394,0.2211,0.6,4.321
25,2014-12-27 18:45:00,0.00,7.619,56.300,-0.5,-0.2039,0.0000,11.856,11.370,0.2211,0.6,4.321
26,2014-12-27 18:50:00,0.00,7.720,54.500,-0.9,-0.2039,0.0000,11.856,11.346,0.2208,0.6,4.321
27,2014-12-27 18:55:00,0.00,7.594,54.400,-1.0,-0.2039,0.0000,11.832,11.321,0.2208,0.6,4.321
28,2014-12-27 19:00:00,0.00,7.720,53.900,-1.0,-0.2039,0.0000,11.807,11.273,0.2208,0.6,4.321
29,2014-12-27 19:05:00,0.00,7.519,54.500,-1.1,-0.2039,0.0000,11.783,11.273,0.2211,0.6,4.321
30,2014-12-27 19:10:00,0.00,7.293,55.100,-1.1,-0.2039,0.0000,11.759,11.224,0.2211,0.6,4.321
31,2014-12-27 19:15:00,0.00,7.041,57.000,-0.9,-0.2039,0.0000,11.759,11.175,0.2211,0.6,4.321
32,2014-12-27 19:20:00,0.00,6.940,57.200,-0.9,-0.2039,0.0000,11.734,11.175,0.2211,0.6,4.321
33,2014-12-27 19:25:00,0.00,6.712,59.100,-0.7,-0.2039,0.0000,11.710,11.175,0.2211,0.6,4.321
34,2014-12-27 19:30:00,0.00,6.560,60.600,-0.5,-0.2039,0.0000,11.710,11.127,0.2211,0.6,4.321
35,2014-12-27 19:35:00,0.00,6.484,60.800,-0.5,-0.2039,0.0000,11.686,11.102,0.2216,0.6,4.321
36,2014-12-27 19:40:00,0.00,6.357,61.800,-0.4,-0.2039,0.0000,11.662,11.078,0.2211,0.6,4.321
37,2014-12-27 19:45:00,0.00,6.255,62.100,-0.5,-0.2039,0.0000,11.637,11.078,0.2211,0.6,4.321
38,2014-12-27 19:50:00,0.00,6.026,63.100,-0.5,-0.2039,0.0000,11.637,11.029,0.2216,0.6,4.321
39,2014-12-27 19:55:00,0.00,5.898,63.500,-0.5,-0.2039,0.0000,11.613,11.029,0.2216,0.6,4.321
40,2014-12-27 20:00:00,0.00,6.077,64.400,-0.1,-0.2039,0.0000,11.589,10.980,0.2216,0.6,4.321
41,2014-12-27 20:05:00,0.00,6.000,64.600,-0.2,-0.2039,0.0000,11.589,10.980,0.2216,0.6,4.315
42,2014-12-27 20:10:00,0.00,5.872,66.000,0.0,-0.2039,0.0000,11.565,10.956,0.2216,0.6,4.315
43,2014-12-27 20:15:00,0.00,5.616,65.900,-0.2,-0.2039,0.0000,11.540,10.932,0.2216,0.6,4.315
44,2014-12-27 20:20:00,0.00,5.616,66.500,-0.1,-0.2039,0.0000,11.540,10.907,0.2216,0.6,4.315
45,2014-12-27 20:25:00,0.00,5.514,66.200,-0.3,-0.2039,0.0000,11.516,10.883,0.2216,0.6,4.315
46,2014-12-27 20:30:00,0.00,5.437,66.000,-0.4,-0.2039,0.0000,11.492,10.883,0.2216,0.6,4.315
47,2014-12-27 20:35:00,0.00,5.411,66.700,-0.3,-0.2039,0.0000,11.492,10.858,0.2216,0.6,4.315
48,2014-12-27 20:40:00,0.00,5.437,67.300,-0.1,-0.2039,0.0000,11.467,10.834,0.2216,0.6,4.315
49,2014-12-27 20:45:00,0.00,5.462,66.800,-0.2,-0.2039,0.0000,11.443,10.834,0.2216,0.6,4.315
50,2014-12-27 20:50:00,0.00,5.385,67.700,-0.1,-0.2039,0.0000,11.443,10.785,0.2216,0.6,4.315
51,2014-12-27 20:55:00,0.00,5.591,65.600,-0.3,-0.2039,0.0000,11.419,10.785,0.2216,0.6,4.315
52,2014-12-27 21:00:00,0.00,5.565,65.100,-0.5,-0.2039,0.0000,11.419,10.785,0.2216,0.6,4.315
53,2014-12-27 21:05:00,0.00,5.693,64.200,-0.5,-0.2039,0.0000,11.394,10.761,0.2216,0.6,4.309
54,2014-12-27 21:10:00,0.00,5.821,63.500,-0.6,-0.2039,0.0000,11.394,10.736,0.2216,0.6,4.309
