"#","Date Time, GMT-07:00","Solar Radiation, W/m² (LGR S/N: 10374973, SEN S/N: 10200135)","Wetness, % (LGR S/N: 10374973, SEN S/N: 10205906)","Temp, °C (LGR S/N: 10374973, SEN S/N: 10222765, LBL: 1 cm deep)","Temp, °C (LGR S/N: 10374973, SEN S/N: 10222769, LBL: 5 cm deep)","Water Content, m³/m³ (LGR S/N: 10374973, SEN S/N: 10222873)","Voltage, V (LGR S/N: 10374973, SEN S/N: 10348623)","Current, mA (LGR S/N: 10374973, SEN S/N: 10348623)","Temp, °C (LGR S/N: 10374973, SEN S/N: 10359303)","RH, % (LGR S/N: 10374973, SEN S/N: 10359303)","DewPt, °C (LGR S/N: 10374973, SEN S/N: 10359303)","Batt, V (LGR S/N: 10374973)"
1,2014-12-05 16:35:00,40.6,2.94,17.915,17.843,0.3001,-0.1988,0.0000,17.891,74.100,13.2,4.345
2,2014-12-05 16:40:00,31.9,2.94,17.915,17.843,0.3005,-0.1988,0.0000,17.867,74.300,13.2,4.345
3,2014-12-05 16:45:00,33.1,2.94,17.915,17.843,0.3005,-0.1988,0.0000,17.724,74.400,13.1,4.345
4,2014-12-05 16:50:00,31.9,2.94,17.938,17.867,0.3005,-0.1988,0.0000,17.701,74.900,13.2,4.345
5,2014-12-05 16:55:00,28.1,2.94,17.938,17.867,0.3005,-0.1988,0.0000,17.605,75.400,13.2,4.345
6,2014-12-05 17:00:00,21.9,2.94,17.962,17.867,0.3005,-0.1988,0.0000,17.439,76.200,13.2,4.345
7,2014-12-05 17:05:00,19.4,2.94,17.962,17.891,0.3005,-0.1988,0.0000,17.320,77.600,13.4,4.345
8,2014-12-05 17:10:00,15.6,2.94,17.962,17.891,0.3005,-0.1988,0.0000,17.177,77.600,13.2,4.345
9,2014-12-05 17:15:00,13.1,3.53,17.962,17.891,0.3005,-0.1988,0.0000,17.201,78.700,13.5,4.345
10,2014-12-05 17:20:00,9.4,3.53,17.986,17.891,0.3005,-0.1988,0.0000,17.249,80.400,13.9,4.345
11,2014-12-05 17:25:00,6.9,3.53,17.986,17.915,0.3005,-0.1988,0.0000,17.415,81.100,14.2,4.345
12,2014-12-05 17:30:00,4.4,3.53,17.986,17.915,0.3005,-0.1988,0.0000,17.320,81.400,14.1,4.345
13,2014-12-05 17:35:00,1.9,4.12,17.986,17.915,0.3005,-0.1988,0.0000,17.177,82.100,14.1,4.345
14,2014-12-05 17:40:00,0.6,4.12,17.986,17.915,0.3008,-0.1988,0.0000,16.915,82.700,14.0,4.345
15,2014-12-05 17:45:00,0.6,4.12,17.986,17.938,0.3005,-0.1988,0.0000,16.606,83.300,13.8,4.345
16,2014-12-05 17:50:00,0.6,4.12,17.986,17.938,0.3005,-0.1988,0.0000,16.439,84.000,13.7,4.339
17,2014-12-05 17:55:00,0.6,4.12,17.986,17.938,0.3005,-0.1988,0.0000,16.320,84.700,13.8,4.345
18,2014-12-05 18:00:00,0.6,4.71,17.986,17.938,0.3008,-0.1988,0.0000,16.201,85.200,13.7,4.339
19,2014-12-05 18:05:00,0.6,4.71,17.986,17.938,0.3005,-0.1988,0.0000,15.963,85.600,13.6,4.345
20,2014-12-05 18:10:00,0.6,4.71,17.986,17.938,0.3005,-0.1988,0.0000,15.843,86.100,13.5,4.339
21,2014-12-05 18:15:00,0.6,4.71,17.986,17.938,0.3005,-0.1988,0.0000,15.724,86.400,13.5,4.339
22,2014-12-05 18:20:00,0.6,5.29,17.986,17.938,0.3005,-0.1988,0.0000,15.676,86.900,13.5,4.339
23,2014-12-05 18:25:00,0.6,5.29,17.986,17.938,0.3005,-0.1988,0.0000,15.629,87.400,13.6,4.339
24,2014-12-05 18:30:00,0.6,5.29,17.986,17.938,0.3005,-0.1988,0.0000,15.700,87.800,13.7,4.339
25,2014-12-05 18:35:00,0.6,5.29,17.962,17.938,0.3005,-0.1988,0.0000,15.652,87.700,13.6,4.339
26,2014-12-05 18:40:00,0.6,5.29,17.962,17.938,0.3005,-0.1988,0.0000,15.605,87.900,13.6,4.363
27,2014-12-05 18:45:00,0.6,5.88,17.962,17.938,0.3005,-0.1988,0.0000,15.557,88.200,13.6,4.339
28,2014-12-05 18:50:00,0.6,5.29,17.962,17.938,0.3005,-0.1988,0.0000,15.533,88.400,13.6,4.339
29,2014-12-05 18:55:00,0.6,5.88,17.962,17.938,0.3005,-0.1988,0.0000,15.461,88.500,13.6,4.339
30,2014-12-05 19:00:00,0.6,5.88,17.938,17.938,0.3005,-0.1988,0.0000,15.461,88.800,13.6,4.339
31,2014-12-05 19:05:00,0.6,5.88,17.938,17.938,0.3005,-0.1988,0.0000,15.414,88.900,13.6,4.339
32,2014-12-05 19:10:00,0.6,6.47,17.938,17.915,0.3008,-0.1988,0.0000,15.366,89.200,13.6,4.339
33,2014-12-05 19:15:00,0.6,7.06,17.915,17.915,0.3005,-0.1988,0.0000,15.318,89.500,13.6,4.339
34,2014-12-05 19:20:00,0.6,7.65,17.915,17.915,0.3005,-0.1988,0.0000,15.223,89.700,13.6,4.339
35,2014-12-05 19:25:00,0.6,7.65,17.915,17.915,0.3005,-0.1988,0.0000,15.103,89.700,13.4,4.339
36,2014-12-05 19:30:00,0.6,7.65,17.891,17.915,0.3005,-0.1988,0.0000,14.984,90.000,13.4,4.339
37,2014-12-05 19:35:00,0.6,7.65,17.891,17.915,0.3008,-0.1988,0.0000,14.960,90.200,13.4,4.351
38,2014-12-05 19:40:00,0.6,7.65,17.867,17.891,0.3008,-0.1988,0.0000,14.984,90.300,13.4,4.339
39,2014-12-05 19:45:00,0.6,7.65,17.867,17.891,0.3008,-0.1988,0.0000,14.936,90.400,13.4,4.339
40,2014-12-05 19:50:00,0.6,8.24,17.867,17.891,0.3008,-0.1988,0.0000,14.864,90.400,13.3,4.339
41,2014-12-05 19:55:00,0.6,8.82,17.843,17.891,0.3005,-0.1988,0.0000,14.888,90.800,13.4,4.339
42,2014-12-05 20:00:00,0.6,8.24,17.843,17.891,0.3008,-0.1988,0.0000,14.936,90.900,13.5,4.339
43,2014-12-05 20:05:00,0.6,8.82,17.843,17.867,0.3005,-0.1988,0.0000,14.912,91.000,13.5,4.339
44,2014-12-05 20:10:00,0.6,10.00,17.819,17.867,0.3005,-0.1988,0.0000,14.864,91.000,13.4,4.339
45,2014-12-05 20:15:00,0.6,11.76,17.819,17.867,0.3005,-0.1988,0.0000,14.912,91.400,13.5,4.339
46,2014-12-05 20:20:00,0.6,11.76,17.796,17.867,0.3005,-0.1988,0.0000,14.984,91.400,13.6,4.339
47,2014-12-05 20:25:00,0.6,12.35,17.796,17.843,0.3005,-0.1988,0.0000,14.936,91.500,13.6,4.339
48,2014-12-05 20:30:00,0.6,12.94,17.796,17.843,0.3005,-0.1988,0.0000,14.936,91.700,13.6,4.339
49,2014-12-05 20:35:00,0.6,13.53,17.772,17.843,0.3005,-0.1988,0.0000,14.912,91.700,13.6,4.339
50,2014-12-05 20:40:00,0.6,15.29,17.772,17.843,0.3008,-0.1988,0.0000,14.888,91.900,13.6,4.339
51,2014-12-05 20:45:00,0.6,16.47,17.748,17.843,0.3005,-0.1988,0.0000,14.888,92.100,13.6,4.339
52,2014-12-05 20:50:00,0.6,18.24,17.748,17.819,0.3005,-0.1937,0.0000,14.912,92.300,13.7,4.339
53,2014-12-05 20:55:00,0.6,18.82,17.724,17.819,0.3008,-0.1988,0.0000,14.936,92.400,13.7,4.339
54,2014-12-05 21:00:00,0.6,20.59,17.724,17.819,0.3005,-0.1988,0.0000,15.031,92.600,13.9,4.339
55,2014-12-05 21:05:00,0.6,25.29,17.701,17.796,0.3005,-0.1988,0.0000,14.984,92.700,13.8,4.339
56,2014-12-05 21:10:00,0.6,43.53,17.701,17.796,0.3005,-0.1988,0.0000,14.984,92.800,13.8,4.339
57,2014-12-05 21:15:00,0.6,50.59,17.701,17.796,0.3005,-0.1988,0.0000,15.079,93.100,14.0,4.339
58,2014-12-05 21:20:00,0.6,51.76,17.677,17.772,0.3008,-0.1988,0.0000,15.103,93.200,14.0,4.339
59,2014-12-05 21:25:00,0.6,60.00,17.677,17.772,0.3005,-0.1988,0.0000,15.103,93.300,14.0,4.333
60,2014-12-05 21:30:00,0.6,93.53,17.677,17.772,0.3005,-0.1988,0.0000,15.079,93.200,14.0,4.339
61,2014-12-05 21:35:00,0.6,100.00,17.653,17.772,0.3005,-0.1988,0.0000,15.079,93.600,14.1,4.339
62,2014-12-05 21:40:00,0.6,100.00,17.629,17.748,0.3005,-0.1988,0.0000,15.127,93.600,14.1,4.333
63,2014-12-05 21:45:00,0.6,100.00,17.629,17.748,0.3005,-0.1988,0.0000,15.031,93.700,14.0,4.333
64,2014-12-05 21:50:00,0.6,100.00,17.629,17.748,0.3005,-0.1988,0.0000,14.936,93.800,14.0,4.333
65,2014-12-05 21:55:00,0.6,100.00,17.629,17.748,0.3005,-0.1988,0.0000,14.960,94.100,14.0,4.333
66,2014-12-05 22:00:00,0.6,100.00,17.605,17.724,0.3005,-0.1988,0.0000,14.960,94.100,14.0,4.333
67,2014-12-05 22:05:00,0.6,100.00,17.605,17.724,0.3005,-0.1988,0.0000,14.936,94.300,14.0,4.333
68,2014-12-05 22:10:00,0.6,100.00,17.605,17.724,0.3008,-0.1988,0.0000,14.984,94.400,14.1,4.333
69,2014-12-05 22:15:00,0.6,100.00,17.582,17.701,0.3005,-0.1988,0.0000,15.008,94.500,14.1,4.333
70,2014-12-05 22:20:00,0.6,100.00,17.582,17.701,0.3005,-0.1988,0.0000,15.055,94.700,14.2,4.333
71,2014-12-05 22:25:00,0.6,100.00,17.582,17.701,0.3008,-0.1988,0.0000,15.079,94.800,14.3,4.333
72,2014-12-05 22:30:00,0.6,100.00,17.558,17.701,0.3005,-0.1988,0.0000,15.031,94.800,14.2,4.333
73,2014-12-05 22:35:00,0.6,100.00,17.558,17.677,0.3005,-0.1937,0.0000,15.103,95.000,14.3,4.333
74,2014-12-05 22:40:00,0.6,100.00,17.534,17.677,0.3008,-0.1988,0.0000,15.079,95.100,14.3,4.333
75,2014-12-05 22:45:00,0.6,100.00,17.534,17.677,0.3008,-0.1988,0.0000,15.055,95.200,14.3,4.333
76,2014-12-05 22:50:00,0.6,100.00,17.534,17.677,0.3005,-0.1988,0.0000,15.031,95.100,14.3,4.333
77,2014-12-05 22:55:00,0.6,100.00,17.534,17.653,0.3005,-0.1988,0.0000,15.055,95.200,14.3,4.333
78,2014-12-05 23:00:00,0.6,100.00,17.510,17.653,0.3005,-0.1937,0.0000,15.055,95.300,14.3,4.333
79,2014-12-05 23:05:00,0.6,100.00,17.510,17.653,0.3005,-0.1988,0.0000,15.079,95.500,14.4,4.333
80,2014-12-05 23:10:00,0.6,100.00,17.510,17.653,0.3008,-0.1988,0.0000,15.079,95.400,14.4,4.333
81,2014-12-05 23:15:00,0.6,100.00,17.486,17.653,0.3005,-0.1988,0.0000,15.079,95.600,14.4,4.333
82,2014-12-05 23:20:00,0.6,100.00,17.486,17.629,0.3008,-0.1988,0.0000,15.055,95.600,14.4,4.333
83,2014-12-05 23:25:00,0.6,100.00,17.486,17.629,0.3008,-0.1988,0.0000,15.079,95.700,14.4,4.333
84,2014-12-05 23:30:00,0.6,100.00,17.486,17.629,0.3008,-0.1988,0.0000,15.031,95.600,14.4,4.333
85,2014-12-05 23:35:00,0.6,100.00,17.463,17.629,0.3005,-0.1988,0.0000,15.031,95.700,14.4,4.333
86,2014-12-05 23:40:00,0.6,100.00,17.463,17.629,0.3005,-0.1988,0.0000,15.031,95.900,14.4,4.339
87,2014-12-05 23:45:00,0.6,100.00,17.463,17.605,0.3008,-0.1988,0.0000,15.008,95.800,14.4,4.333
88,2014-12-05 23:50:00,0.6,100.00,17.463,17.605,0.3005,-0.1988,0.0000,15.031,95.900,14.4,4.333
89,2014-12-05 23:55:00,0.6,100.00,17.439,17.605,0.3005,-0.1988,0.0000,15.031,96.000,14.4,4.333
90,2014-12-06 00:00:00,0.6,100.00,17.439,17.605,0.3005,-0.1988,0.0000,15.055,96.100,14.5,4.333
91,2014-12-06 00:05:00,0.6,100.00,17.439,17.605,0.3005,-0.1988,0.0000,14.984,96.100,14.4,4.333
