"#","Date Time, GMT-08:00","Solar Radiation, W/m² (LGR S/N: 10214688, SEN S/N: 10200133)","Voltage, V (LGR S/N: 10214688, SEN S/N: 10200842)","Current, mA (LGR S/N: 10214688, SEN S/N: 10200842)","Wetness, % (LGR S/N: 10214688, SEN S/N: 10205911)","Temp, °C (LGR S/N: 10214688, SEN S/N: 10213634)","RH, % (LGR S/N: 10214688, SEN S/N: 10213634)","DewPt, °C (LGR S/N: 10214688, SEN S/N: 10213634)","Temp, °C (LGR S/N: 10214688, SEN S/N: 10222770, LBL: 5 cm deep)","Temp, °C (LGR S/N: 10214688, SEN S/N: 10222771, LBL: 1 cm deep)","Water Content, m³/m³ (LGR S/N: 10214688, SEN S/N: 10222874)","Batt, V (LGR S/N: 10214688)"
1,2013-03-01 10:10:02,36.9,-0.2039,0.0000,0.00,22.034,23.300,0.1,10.834,11.565,0.2134,4.170
2,2013-03-01 10:15:02,36.9,-0.2039,0.0000,0.00,22.106,22.700,-0.2,10.785,11.540,0.2139,4.176
3,2013-03-01 10:20:02,38.1,-0.2039,0.0000,0.00,22.345,22.600,-0.0,10.785,11.516,0.2143,4.176
4,2013-03-01 10:25:02,38.1,-0.2039,0.0000,0.00,22.369,21.500,-0.7,10.761,11.516,0.2153,4.176
5,2013-03-01 10:30:02,0.6,-0.2039,0.0000,0.00,22.226,23.200,0.2,10.761,11.492,0.2164,4.176
6,2013-03-01 10:35:02,38.1,-0.2039,0.0000,0.00,22.298,24.000,0.8,10.761,11.516,0.2182,4.176
7,2013-03-01 10:40:02,38.1,-0.2039,0.0000,0.00,22.657,21.300,-0.6,10.761,11.516,0.2185,4.176
8,2013-03-01 10:45:02,39.4,-0.1988,0.0000,0.00,23.328,20.300,-0.7,10.785,11.540,0.2182,4.176
9,2013-03-01 10:50:02,39.4,-0.2039,0.0000,0.00,23.448,21.600,0.3,10.785,11.540,0.2185,4.176
10,2013-03-01 10:55:02,39.4,-0.2039,0.0000,0.00,23.376,20.700,-0.4,10.810,11.589,0.2185,4.176
11,2013-03-01 11:00:02,39.4,-0.2039,0.0000,0.00,23.521,19.700,-0.9,10.834,11.589,0.2190,4.176
12,2013-03-01 11:05:02,39.4,-0.2039,0.0000,0.00,23.785,19.000,-1.2,10.858,11.637,0.2190,4.176
13,2013-03-01 11:10:02,40.6,-0.2039,0.0000,0.00,23.905,19.300,-0.9,10.883,11.637,0.2190,4.176
14,2013-03-01 11:15:02,40.6,-0.2039,0.0000,0.00,24.243,18.400,-1.3,10.883,11.686,0.2195,4.176
15,2013-03-01 11:20:02,41.9,-0.2039,0.0000,0.00,24.267,17.200,-2.2,10.907,11.710,0.2198,4.176
16,2013-03-01 11:25:02,41.9,-0.2039,0.0000,0.00,24.774,17.700,-1.4,10.932,11.759,0.2195,4.176
17,2013-03-01 11:30:02,41.9,-0.2039,0.0000,0.00,25.016,17.500,-1.3,10.980,11.783,0.2195,4.176
18,2013-03-01 11:35:02,41.9,-0.2039,0.0000,0.00,25.380,15.200,-2.9,11.005,11.832,0.2198,4.176
19,2013-03-01 11:40:02,43.1,-0.2039,0.0000,0.00,25.331,15.900,-2.4,11.029,11.880,0.2198,4.176
20,2013-03-01 11:45:02,43.1,-0.2039,0.0000,0.00,25.428,16.800,-1.5,11.053,11.904,0.2198,4.176
21,2013-03-01 11:50:02,43.1,-0.2039,0.0000,0.00,25.574,16.000,-2.1,11.078,11.953,0.2203,4.194
22,2013-03-01 11:55:02,44.4,-0.2039,0.0000,0.00,25.720,15.500,-2.4,11.127,11.977,0.2208,4.200
23,2013-03-01 12:00:02,44.4,-0.2039,0.0000,0.00,26.158,14.800,-2.7,11.151,12.025,0.2208,4.200
24,2013-03-01 12:05:02,44.4,-0.2039,0.0000,0.00,26.085,14.900,-2.6,11.175,12.074,0.2203,4.194
25,2013-03-01 12:10:02,45.6,-0.2039,0.0000,0.00,25.890,15.700,-2.1,11.200,12.122,0.2208,4.200
26,2013-03-01 12:15:02,45.6,-0.2039,0.0000,0.00,26.280,15.500,-2.0,11.248,12.147,0.2208,4.176
27,2013-03-01 12:20:02,45.6,-0.2039,0.0000,0.00,26.378,15.500,-1.9,11.273,12.195,0.2211,4.176
28,2013-03-01 12:25:02,45.6,-0.2039,0.0000,0.00,26.402,14.800,-2.5,11.297,12.243,0.2211,4.176
29,2013-03-01 12:30:02,46.9,-0.2039,0.0000,0.00,26.231,15.500,-2.0,11.321,12.268,0.2211,4.176
30,2013-03-01 12:35:02,46.9,-0.2039,0.0000,0.00,26.182,15.500,-2.0,11.370,12.316,0.2216,4.176
31,2013-03-01 12:40:02,48.1,-0.2039,0.0000,0.00,26.207,14.600,-2.8,11.394,12.364,0.2216,4.176
32,2013-03-01 12:45:02,48.1,-0.2039,0.0000,0.00,25.987,15.400,-2.3,11.419,12.389,0.2216,4.200
33,2013-03-01 12:50:02,49.4,-0.2039,0.0000,0.00,25.793,14.300,-3.4,11.467,12.437,0.2216,4.176
34,2013-03-01 12:55:02,49.4,-0.2039,0.0000,0.00,25.768,14.800,-3.0,11.492,12.485,0.2216,4.182
35,2013-03-01 13:00:02,49.4,-0.2039,0.0000,0.00,26.280,14.800,-2.6,11.516,12.509,0.2219,4.176
36,2013-03-01 13:05:02,50.6,-0.2039,0.0000,0.00,26.182,13.600,-3.8,11.565,12.558,0.2216,4.176
