"#","Date Time, GMT-07:00","Solar Radiation, W/m² (LGR S/N: 10374973, SEN S/N: 10200135)","Wetness, % (LGR S/N: 10374973, SEN S/N: 10205906)","Temp, °C (LGR S/N: 10374973, SEN S/N: 10222765, LBL: 1 cm deep)","Temp, °C (LGR S/N: 10374973, SEN S/N: 10222769, LBL: 5 cm deep)","Water Content, m³/m³ (LGR S/N: 10374973, SEN S/N: 10222873)","Voltage, V (LGR S/N: 10374973, SEN S/N: 10348623)","Current, mA (LGR S/N: 10374973, SEN S/N: 10348623)","Temp, °C (LGR S/N: 10374973, SEN S/N: 10359303)","RH, % (LGR S/N: 10374973, SEN S/N: 10359303)","DewPt, °C (LGR S/N: 10374973, SEN S/N: 10359303)","Batt, V (LGR S/N: 10374973)"
1,2014-05-09 14:25:00,791.9,2.35,22.298,21.700,0.3269,-0.1988,0.0000,22.920,51.300,12.4,4.393
2,2014-05-09 14:30:00,783.1,2.35,22.369,21.748,0.3274,-0.1988,0.0000,22.561,50.500,11.8,4.393
3,2014-05-09 14:35:00,771.9,2.35,22.441,21.819,0.3269,-0.1988,0.0000,22.824,50.100,11.9,4.369
4,2014-05-09 14:40:00,759.4,2.35,22.513,21.867,0.3269,-0.1988,0.0000,22.776,48.700,11.4,4.363
5,2014-05-09 14:45:00,745.6,2.35,22.561,21.915,0.3274,-0.1988,0.0000,23.040,48.700,11.7,4.363
6,2014-05-09 14:50:00,730.6,2.35,22.633,21.987,0.3274,-0.1988,0.0000,23.064,49.700,12.0,4.357
7,2014-05-09 14:55:00,719.4,2.35,22.705,22.034,0.3277,-0.1937,0.0000,22.729,50.500,11.9,4.357
8,2014-05-09 15:00:00,560.6,2.35,22.753,22.082,0.3274,-0.1937,0.0000,22.489,51.300,12.0,4.375
9,2014-05-09 15:05:00,168.1,1.76,22.824,22.130,0.3274,-0.1988,0.0000,22.154,52.300,11.9,4.363
10,2014-05-09 15:10:00,85.6,1.76,22.872,22.202,0.3277,-0.1937,0.0000,21.724,53.100,11.8,4.363
11,2014-05-09 15:15:00,75.6,1.18,22.920,22.250,0.3277,-0.1988,0.0000,20.960,53.300,11.1,4.363
12,2014-05-09 15:20:00,68.1,0.59,22.944,22.274,0.3274,-0.1988,0.0000,20.484,54.000,10.9,4.363
13,2014-05-09 15:25:00,63.1,0.59,22.968,22.321,0.3277,-0.1937,0.0000,20.555,56.000,11.5,4.363
14,2014-05-09 15:30:00,60.6,0.59,22.968,22.345,0.3277,-0.1988,0.0000,20.674,56.100,11.6,4.363
15,2014-05-09 15:35:00,58.1,0.59,22.968,22.369,0.3277,-0.1988,0.0000,20.531,57.000,11.7,4.363
16,2014-05-09 15:40:00,54.4,0.59,22.968,22.393,0.3277,-0.1937,0.0000,20.198,56.900,11.4,4.363
17,2014-05-09 15:45:00,51.9,0.59,22.968,22.417,0.3277,-0.1937,0.0000,20.055,58.500,11.7,4.363
18,2014-05-09 15:50:00,51.9,1.18,22.944,22.417,0.3277,-0.1988,0.0000,20.388,57.500,11.7,4.363
19,2014-05-09 15:55:00,56.9,0.59,22.944,22.417,0.3277,-0.1937,0.0000,20.341,56.900,11.5,4.363
20,2014-05-09 16:00:00,46.9,0.59,22.920,22.417,0.3282,-0.1988,0.0000,20.246,57.100,11.5,4.393
21,2014-05-09 16:05:00,44.4,0.59,22.896,22.417,0.3282,-0.1988,0.0000,20.198,56.500,11.3,4.363
22,2014-05-09 16:10:00,43.1,0.59,22.872,22.417,0.3282,-0.1988,0.0000,20.079,57.400,11.4,4.363
23,2014-05-09 16:15:00,41.9,0.59,22.824,22.417,0.3282,-0.1988,0.0000,19.960,59.000,11.7,4.363
24,2014-05-09 16:20:00,39.4,0.59,22.800,22.417,0.3282,-0.1988,0.0000,20.031,58.100,11.6,4.363
25,2014-05-09 16:25:00,38.1,0.59,22.776,22.393,0.3282,-0.1988,0.0000,20.055,57.800,11.5,4.363
26,2014-05-09 16:30:00,36.9,0.59,22.753,22.369,0.3282,-0.1988,0.0000,19.912,58.000,11.4,4.363
27,2014-05-09 16:35:00,36.9,0.59,22.705,22.369,0.3282,-0.1988,0.0000,19.936,58.100,11.5,4.363
28,2014-05-09 16:40:00,34.4,0.59,22.681,22.345,0.3282,-0.1988,0.0000,19.770,58.600,11.4,4.363
29,2014-05-09 16:45:00,33.1,0.59,22.657,22.321,0.3282,-0.1988,0.0000,19.817,58.500,11.5,4.363
30,2014-05-09 16:50:00,31.9,1.18,22.609,22.321,0.3282,-0.1988,0.0000,20.007,59.600,11.9,4.357
31,2014-05-09 16:55:00,31.9,1.18,22.585,22.298,0.3282,-0.1988,0.0000,20.150,58.500,11.8,4.357
32,2014-05-09 17:00:00,30.6,1.18,22.561,22.298,0.3286,-0.1988,0.0000,20.007,59.200,11.8,4.357
33,2014-05-09 17:05:00,30.6,0.59,22.513,22.274,0.3282,-0.1988,0.0000,19.698,60.400,11.8,4.357
34,2014-05-09 17:10:00,29.4,0.59,22.489,22.250,0.3282,-0.1988,0.0000,19.793,61.400,12.2,4.357
35,2014-05-09 17:15:00,28.1,1.18,22.465,22.226,0.3286,-0.1988,0.0000,19.627,62.700,12.3,4.357
36,2014-05-09 17:20:00,28.1,1.18,22.441,22.202,0.3282,-0.1988,0.0000,19.603,63.700,12.6,4.357
37,2014-05-09 17:25:00,28.1,1.18,22.393,22.202,0.3282,-0.1988,0.0000,19.413,64.500,12.6,4.357
38,2014-05-09 17:30:00,26.9,0.59,22.369,22.178,0.3286,-0.1988,0.0000,19.270,65.300,12.6,4.357
39,2014-05-09 17:35:00,26.9,1.18,22.345,22.154,0.3286,-0.1937,0.0000,19.436,65.400,12.8,4.351
40,2014-05-09 17:40:00,28.1,1.18,22.321,22.130,0.3282,-0.1988,0.0000,19.389,66.100,12.9,4.351
41,2014-05-09 17:45:00,25.6,1.18,22.298,22.130,0.3282,-0.1988,0.0000,18.937,67.200,12.7,4.357
42,2014-05-09 17:50:00,24.4,1.18,22.250,22.106,0.3282,-0.1988,0.0000,18.699,67.600,12.6,4.351
