"#","Date Time, GMT-07:00","Voltage, V (LGR S/N: 10214686, SEN S/N: 10200841)","Current, mA (LGR S/N: 10214686, SEN S/N: 10200841)","Wetness, % (LGR S/N: 10214686, SEN S/N: 10205910)","Solar Radiation, W/m² (LGR S/N: 10214686, SEN S/N: 10208648)","Temp, °C (LGR S/N: 10214686, SEN S/N: 10213639)","RH, % (LGR S/N: 10214686, SEN S/N: 10213639)","DewPt, °C (LGR S/N: 10214686, SEN S/N: 10213639)","Temp, °C (LGR S/N: 10214686, SEN S/N: 10213734, LBL: 1 cm deep)","Temp, °C (LGR S/N: 10214686, SEN S/N: 10213735, LBL: 5 cm deep)","Water Content, m³/m³ (LGR S/N: 10214686, SEN S/N: 10222877)","Batt, V (LGR S/N: 10214686)"
1,2014-12-05 14:20:00,-0.1988,0.0000,0.00,139.4,19.080,71.300,13.8,16.677,16.654,0.1459,4.363
2,2014-12-05 14:25:00,-0.1988,0.0000,0.00,118.1,18.937,69.800,13.3,16.701,16.677,0.1459,4.400
3,2014-12-05 14:30:00,-0.1988,0.0000,0.00,108.1,18.985,70.300,13.5,16.725,16.701,0.1455,4.412
4,2014-12-05 14:35:00,-0.1988,0.0000,0.00,113.1,18.961,70.800,13.6,16.749,16.725,0.1459,4.400
5,2014-12-05 14:40:00,-0.1988,0.0000,0.00,116.9,18.818,71.500,13.6,16.773,16.749,0.1455,4.393
6,2014-12-05 14:45:00,-0.1988,0.0000,0.00,126.9,18.913,71.600,13.7,16.796,16.749,0.1455,4.381
7,2014-12-05 14:50:00,-0.1988,0.0000,0.00,125.6,19.032,72.000,13.9,16.796,16.773,0.1455,4.375
8,2014-12-05 14:55:00,-0.1988,0.0000,0.00,119.4,18.961,70.300,13.5,16.820,16.796,0.1455,4.369
9,2014-12-05 15:00:00,-0.1988,0.0000,0.00,118.1,19.151,72.300,14.1,16.844,16.796,0.1455,4.406
10,2014-12-05 15:05:00,-0.1988,0.0000,0.00,116.9,19.199,71.700,14.0,16.844,16.820,0.1455,4.393
11,2014-12-05 15:10:00,-0.1988,0.0000,0.00,108.1,19.151,72.800,14.2,16.868,16.844,0.1455,4.387
12,2014-12-05 15:15:00,-0.1988,0.0000,0.00,123.1,19.199,71.900,14.0,16.892,16.844,0.1455,4.381
13,2014-12-05 15:20:00,-0.1988,0.0000,0.00,130.6,19.246,71.500,14.0,16.892,16.868,0.1455,4.369
14,2014-12-05 15:25:00,-0.1988,0.0000,0.00,136.9,19.246,70.600,13.8,16.915,16.892,0.1455,4.412
15,2014-12-05 15:30:00,-0.1988,0.0000,0.00,158.1,19.532,69.200,13.8,16.939,16.892,0.1455,4.393
16,2014-12-05 15:35:00,-0.1988,0.0000,0.00,125.6,19.770,68.800,13.9,16.939,16.915,0.1455,4.381
17,2014-12-05 15:40:00,-0.1988,0.0000,0.00,125.6,19.627,68.700,13.7,16.963,16.939,0.1455,4.375
18,2014-12-05 15:45:00,-0.1988,0.0000,0.00,115.6,19.555,69.300,13.8,16.963,16.939,0.1455,4.381
19,2014-12-05 15:50:00,-0.1988,0.0000,0.00,106.9,19.508,71.500,14.2,16.987,16.939,0.1450,4.400
20,2014-12-05 15:55:00,-0.1988,0.0000,0.00,111.9,19.175,70.900,13.8,16.987,16.963,0.1455,4.393
21,2014-12-05 16:00:00,-0.1988,0.0000,0.00,108.1,19.222,69.200,13.5,17.011,16.987,0.1455,4.381
22,2014-12-05 16:05:00,-0.1988,0.0000,0.00,103.1,19.294,70.000,13.7,17.034,16.987,0.1450,4.375
23,2014-12-05 16:10:00,-0.1988,0.0000,0.00,108.1,19.294,70.000,13.7,17.034,17.011,0.1455,4.369
24,2014-12-05 16:15:00,-0.1988,0.0000,0.00,93.1,19.294,69.100,13.5,17.034,17.034,0.1450,4.400
25,2014-12-05 16:20:00,-0.1988,0.0000,0.00,85.6,19.222,69.700,13.6,17.058,17.034,0.1450,4.393
26,2014-12-05 16:25:00,-0.1988,0.0000,0.00,74.4,18.913,70.800,13.5,17.058,17.034,0.1450,4.387
27,2014-12-05 16:30:00,-0.1988,0.0000,0.00,63.1,18.747,70.800,13.4,17.058,17.034,0.1450,4.381
28,2014-12-05 16:35:00,-0.1988,0.0000,0.00,55.6,18.580,70.800,13.2,17.082,17.058,0.1450,4.369
29,2014-12-05 16:40:00,-0.1988,0.0000,0.00,43.1,18.509,71.700,13.3,17.082,17.058,0.1450,4.369
30,2014-12-05 16:45:00,-0.1988,0.0000,0.00,40.6,18.200,72.700,13.2,17.082,17.082,0.1450,4.369
31,2014-12-05 16:50:00,-0.1988,0.0000,0.00,40.6,18.129,74.400,13.5,17.082,17.082,0.1450,4.375
32,2014-12-05 16:55:00,-0.1988,0.0000,0.00,36.9,18.010,75.200,13.6,17.082,17.082,0.1450,4.375
33,2014-12-05 17:00:00,-0.1988,0.0000,0.00,29.4,17.915,74.700,13.4,17.082,17.082,0.1450,4.369
34,2014-12-05 17:05:00,-0.1988,0.0000,0.00,25.6,17.819,74.900,13.3,17.082,17.082,0.1450,4.369
35,2014-12-05 17:10:00,-0.1988,0.0000,0.00,20.6,17.796,74.400,13.2,17.082,17.082,0.1450,4.363
36,2014-12-05 17:15:00,-0.1988,0.0000,0.00,16.9,17.605,74.800,13.1,17.082,17.082,0.1446,4.363
37,2014-12-05 17:20:00,-0.1988,0.0000,0.00,13.1,17.486,74.800,13.0,17.082,17.082,0.1450,4.357
38,2014-12-05 17:25:00,-0.1988,0.0000,0.00,9.4,17.368,75.200,13.0,17.082,17.082,0.1446,4.351
39,2014-12-05 17:30:00,-0.1988,0.0000,0.00,5.6,17.272,75.100,12.8,17.082,17.082,0.1446,4.351
40,2014-12-05 17:35:00,-0.1988,0.0000,0.00,3.1,17.463,76.000,13.2,17.058,17.082,0.1446,4.345
41,2014-12-05 17:40:00,-0.1988,0.0000,0.00,0.6,17.415,77.300,13.4,17.058,17.082,0.1450,4.345
