"#","Date Time, GMT-07:00","Solar Radiation, W/m² (LGR S/N: 10374984, SEN S/N: 10200133)","Wetness, % (LGR S/N: 10374984, SEN S/N: 10205911)","Temp, °C (LGR S/N: 10374984, SEN S/N: 10213634)","RH, % (LGR S/N: 10374984, SEN S/N: 10213634)","DewPt, °C (LGR S/N: 10374984, SEN S/N: 10213634)","Temp, °C (LGR S/N: 10374984, SEN S/N: 10222770, LBL: 5 cm deep)","Temp, °C (LGR S/N: 10374984, SEN S/N: 10222771, LBL: 1 cm deep)","Water Content, m³/m³ (LGR S/N: 10374984, SEN S/N: 10222874)","Voltage, V (LGR S/N: 10374984, SEN S/N: 10348610)","Current, mA (LGR S/N: 10374984, SEN S/N: 10348610)","Batt, V (LGR S/N: 10374984)"
1,2014-10-24 16:10:00,29.4,4.12,27.604,38.900,12.4,18.675,18.866,0.2211,-0.1988,0.0000,4.224
2,2014-10-24 16:15:00,28.1,3.53,27.677,38.500,12.3,18.699,18.866,0.2216,-0.1988,0.0000,4.237
3,2014-10-24 16:20:00,25.6,3.53,27.481,38.600,12.2,18.699,18.889,0.2211,-0.1988,0.0000,4.237
4,2014-10-24 16:25:00,23.1,4.12,27.358,38.700,12.1,18.699,18.889,0.2216,-0.1988,0.0000,4.237
5,2014-10-24 16:30:00,20.6,3.53,27.358,39.600,12.4,18.723,18.913,0.2216,-0.1988,0.0000,4.237
6,2014-10-24 16:35:00,18.1,3.53,27.628,37.600,11.9,18.723,18.937,0.2216,-0.1988,0.0000,4.237
7,2014-10-24 16:40:00,15.6,3.53,27.554,37.900,11.9,18.747,18.937,0.2216,-0.1988,0.0000,4.237
8,2014-10-24 16:45:00,14.4,3.53,27.481,37.900,11.9,18.747,18.961,0.2216,-0.1988,0.0000,4.237
9,2014-10-24 16:50:00,14.4,3.53,27.530,38.700,12.2,18.771,18.961,0.2216,-0.1988,0.0000,4.237
10,2014-10-24 16:55:00,11.9,3.53,27.554,37.700,11.9,18.771,18.985,0.2216,-0.1988,0.0000,4.237
