"#","Date Time, GMT-07:00","Solar Radiation, W/m² (LGR S/N: 10374972, SEN S/N: 10200134)","Wetness, % (LGR S/N: 10374972, SEN S/N: 10205908)","Temp, °C (LGR S/N: 10374972, SEN S/N: 10222766, LBL: 1 cm deep)","Temp, °C (LGR S/N: 10374972, SEN S/N: 10222772, LBL: 5 cm deep)","Water Content, m³/m³ (LGR S/N: 10374972, SEN S/N: 10222875)","Voltage, V (LGR S/N: 10374972, SEN S/N: 10348617)","Current, mA (LGR S/N: 10374972, SEN S/N: 10348617)","Temp, °C (LGR S/N: 10374972, SEN S/N: 10359302)","RH, % (LGR S/N: 10374972, SEN S/N: 10359302)","DewPt, °C (LGR S/N: 10374972, SEN S/N: 10359302)","Batt, V (LGR S/N: 10374972)"
1,2013-09-27 09:30:00,45.6,0.00,15.461,15.294,0.0029,-0.2039,0.0000,20.412,42.700,7.3,4.315
2,2013-09-27 09:35:00,306.9,0.00,16.844,15.533,0.0107,-0.2039,0.0000,20.555,41.900,7.2,4.369
3,2013-09-27 09:40:00,471.9,0.00,18.057,15.939,0.0107,-0.2039,0.0000,21.199,40.100,7.1,4.351
4,2013-09-27 09:45:00,488.1,0.00,17.819,16.368,0.0112,-0.2039,0.0000,22.968,37.500,7.7,4.381
5,2013-09-27 09:50:00,500.6,0.00,18.010,16.677,0.0122,-0.2039,0.0000,23.160,37.200,7.8,4.351
6,2013-09-27 09:55:00,513.1,0.00,19.793,16.963,0.0127,-0.2039,0.0000,24.171,34.000,7.3,4.345
7,2013-09-27 10:00:00,526.9,0.00,22.034,17.415,0.0137,-0.2039,0.0000,24.774,32.700,7.3,4.339
8,2013-09-27 10:05:00,539.4,0.00,25.210,18.129,0.0152,-0.2039,0.0000,25.162,30.600,6.7,4.478
9,2013-09-27 10:10:00,548.1,0.59,27.604,19.127,0.0161,-0.2039,0.0000,24.798,32.100,7.0,4.351
10,2013-09-27 10:15:00,558.1,0.00,29.464,20.222,0.0176,-0.2039,0.0000,24.677,32.800,7.3,4.339
11,2013-09-27 10:20:00,571.9,0.59,31.281,21.318,0.0190,-0.2039,0.0000,25.210,31.100,6.9,4.339
