"#","Date Time, GMT-07:00","Solar Radiation, W/m² (LGR S/N: 10221049, SEN S/N: 10200136)","Voltage, V (LGR S/N: 10221049, SEN S/N: 10200856)","Current, mA (LGR S/N: 10221049, SEN S/N: 10200856)","Wetness, % (LGR S/N: 10221049, SEN S/N: 10205909)","Temp, °C (LGR S/N: 10221049, SEN S/N: 10213641)","RH, % (LGR S/N: 10221049, SEN S/N: 10213641)","DewPt, °C (LGR S/N: 10221049, SEN S/N: 10213641)","Temp, °C (LGR S/N: 10221049, SEN S/N: 10213736, LBL: 5 cm deep)","Temp, °C (LGR S/N: 10221049, SEN S/N: 10213737, LBL: 1 cm deep)","Water Content, m³/m³ (LGR S/N: 10221049, SEN S/N: 10222872)","Batt, V (LGR S/N: 10221049)"
1,2015-02-11 16:20:02,91.9,-0.2039,0.0000,2.35,29.389,12.900,-2.0,18.699,19.698,0.1634,4.333
2,2015-02-11 16:25:02,356.9,-0.2039,0.0000,2.35,29.140,14.000,-1.1,18.699,19.603,0.1629,4.333
3,2015-02-11 16:30:02,299.4,-0.2039,0.0000,1.76,29.265,14.100,-0.9,18.699,19.579,0.1629,4.339
4,2015-02-11 16:35:02,51.9,-0.2039,0.0000,1.18,29.065,14.300,-0.8,18.675,19.579,0.1629,4.339
5,2015-02-11 16:40:02,46.9,-0.2039,0.0000,1.18,29.040,14.800,-0.4,18.675,19.555,0.1629,4.333
6,2015-02-11 16:45:02,40.6,-0.2039,0.0000,1.18,28.692,14.100,-1.3,18.675,19.508,0.1629,4.333
7,2015-02-11 16:50:02,34.4,-0.2039,0.0000,1.18,28.642,13.900,-1.6,18.652,19.460,0.1629,4.333
8,2015-02-11 16:55:02,29.4,-0.2039,0.0000,1.18,28.816,14.600,-0.7,18.652,19.413,0.1629,4.333
9,2015-02-11 17:00:02,24.4,-0.2039,0.0000,0.59,28.444,15.100,-0.6,18.628,19.413,0.1629,4.333
10,2015-02-11 17:05:02,23.1,-0.2039,0.0000,0.59,28.766,14.900,-0.5,18.628,19.365,0.1629,4.333
11,2015-02-11 17:10:02,20.6,-0.2039,0.0000,0.59,28.791,14.000,-1.3,18.628,19.318,0.1629,4.333
