"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10374983, SEN S/N: 10359313)","RH, % (LGR S/N: 10374983, SEN S/N: 10359313)","DewPt, °C (LGR S/N: 10374983, SEN S/N: 10359313)","Voltage, V (LGR S/N: 10374983, SEN S/N: 10363573)","Current, mA (LGR S/N: 10374983, SEN S/N: 10363573)","Temp, °C (LGR S/N: 10374983, SEN S/N: 10365594, LBL: 1 cm deep)","Temp, °C (LGR S/N: 10374983, SEN S/N: 10365595, LBL: 5 cm deep)","Water Content, m³/m³ (LGR S/N: 10374983, SEN S/N: 10374518)","Wetness, % (LGR S/N: 10374983, SEN S/N: 10374912)","Solar Radiation, W/m² (LGR S/N: 10374983, SEN S/N: 10378954)","Batt, V (LGR S/N: 10374983)"
1,2014-01-04 12:30:00,21.604,42.400,8.3,-0.2039,0.0000,17.344,16.701,0.1058,0.59,261.9,4.381
2,2014-01-04 12:35:00,22.082,42.100,8.6,-0.2039,0.0000,17.391,16.773,0.1058,0.59,269.4,4.357
3,2014-01-04 12:40:00,21.915,42.700,8.7,-0.2039,0.0000,17.439,16.820,0.1058,0.59,520.6,4.351
4,2014-01-04 12:45:00,23.280,40.100,9.0,-0.2039,0.0000,17.510,16.868,0.1058,1.18,430.6,4.345
5,2014-01-04 12:50:00,23.256,39.100,8.6,-0.2039,0.0000,17.558,16.915,0.1058,1.18,493.1,4.345
6,2014-01-04 12:55:00,22.920,39.600,8.5,-0.2039,0.0000,17.629,16.963,0.1064,1.18,490.6,4.363
7,2014-01-04 13:00:00,24.026,38.000,8.8,-0.2039,0.0000,17.724,17.011,0.1064,1.18,521.9,4.351
8,2014-01-04 13:05:00,23.328,35.700,7.3,-0.2039,0.0000,17.819,17.058,0.1058,1.18,569.4,4.351
9,2014-01-04 13:10:00,23.280,36.800,7.7,-0.2039,0.0000,17.915,17.106,0.1058,1.18,500.6,4.345
10,2014-01-04 13:15:00,24.122,38.100,9.0,-0.2039,0.0000,18.010,17.177,0.1058,1.18,489.4,4.442
11,2014-01-04 13:20:00,24.992,34.900,8.4,-0.2039,0.0000,18.129,17.249,0.1058,1.76,481.9,4.363
12,2014-01-04 13:25:00,24.412,33.800,7.5,-0.2039,0.0000,18.271,17.320,0.1058,1.18,416.9,4.351
13,2014-01-04 13:30:00,23.641,34.600,7.1,-0.2039,0.0000,18.438,17.391,0.1058,1.18,381.9,4.345
14,2014-01-04 13:35:00,24.557,32.500,7.0,-0.2039,0.0000,18.604,17.486,0.1053,1.18,356.9,4.345
15,2014-01-04 13:40:00,23.064,33.800,6.3,-0.2039,0.0000,18.747,17.582,0.1053,1.18,395.6,4.393
16,2014-01-04 13:45:00,22.681,35.000,6.5,-0.2039,0.0000,18.889,17.701,0.1053,0.59,404.4,4.351
17,2014-01-04 13:50:00,23.376,33.300,6.3,-0.2039,0.0000,19.008,17.796,0.1053,1.18,496.9,4.351
18,2014-01-04 13:55:00,23.737,32.600,6.3,-0.2039,0.0000,19.127,17.867,0.1058,1.18,434.4,4.345
19,2014-01-04 14:00:00,23.665,32.900,6.4,-0.2039,0.0000,19.246,17.962,0.1058,1.18,381.9,4.345
20,2014-01-04 14:05:00,23.424,32.700,6.1,-0.2039,0.0000,19.365,18.081,0.1058,1.18,386.9,4.357
21,2014-01-04 14:10:00,23.954,30.500,5.6,-0.2039,0.0000,19.484,18.152,0.1058,1.18,398.1,4.351
22,2014-01-04 14:15:00,24.315,29.800,5.5,-0.2039,0.0000,19.603,18.247,0.1058,1.18,478.1,4.345
23,2014-01-04 14:20:00,23.785,31.500,5.9,-0.2039,0.0000,19.722,18.343,0.1058,1.18,435.6,4.339
24,2014-01-04 14:25:00,24.871,29.900,6.1,-0.2039,0.0000,19.817,18.438,0.1058,1.18,375.6,4.369
25,2014-01-04 14:30:00,24.750,29.200,5.6,-0.2039,0.0000,19.936,18.533,0.1058,1.18,386.9,4.351
26,2014-01-04 14:35:00,23.833,29.500,5.0,-0.2039,0.0000,20.055,18.628,0.1058,1.18,338.1,4.345
27,2014-01-04 14:40:00,23.232,30.200,4.8,-0.2039,0.0000,20.150,18.699,0.1058,0.59,245.6,4.345
28,2014-01-04 14:45:00,22.753,31.500,5.0,-0.2039,0.0000,20.246,18.794,0.1058,0.59,194.4,4.339
29,2014-01-04 14:50:00,22.298,33.000,5.3,-0.2039,0.0000,20.293,18.889,0.1058,0.59,199.4,4.345
30,2014-01-04 14:55:00,21.270,45.200,8.9,-0.2039,0.0000,20.317,18.961,0.1058,0.00,230.6,4.351
31,2014-01-04 15:00:00,20.793,50.400,10.1,-0.2039,0.0000,20.317,19.008,0.1058,0.00,226.9,4.345
32,2014-01-04 15:05:00,20.793,50.500,10.2,-0.2039,0.0000,20.293,19.056,0.1058,0.00,264.4,4.345
33,2014-01-04 15:10:00,21.533,51.500,11.1,-0.2039,0.0000,20.293,19.103,0.1064,0.00,228.1,4.345
34,2014-01-04 15:15:00,21.032,52.400,10.9,-0.2039,0.0000,20.269,19.127,0.1064,0.00,275.6,4.357
35,2014-01-04 15:20:00,20.913,53.600,11.2,-0.2039,0.0000,20.269,19.151,0.1064,0.00,234.4,4.351
36,2014-01-04 15:25:00,21.056,52.300,10.9,-0.2039,0.0000,20.293,19.175,0.1064,0.00,248.1,4.345
37,2014-01-04 15:30:00,20.841,51.200,10.4,-0.2039,0.0000,20.293,19.199,0.1064,0.00,173.1,4.345
38,2014-01-04 15:35:00,21.366,48.100,10.0,-0.2039,0.0000,20.293,19.222,0.1064,0.00,208.1,4.375
39,2014-01-04 15:40:00,21.676,48.900,10.5,-0.2039,0.0000,20.293,19.246,0.1064,0.59,216.9,4.351
40,2014-01-04 15:45:00,21.175,48.000,9.7,-0.2039,0.0000,20.293,19.270,0.1064,0.59,253.1,4.345
41,2014-01-04 15:50:00,22.274,46.100,10.1,-0.2039,0.0000,20.293,19.270,0.1064,0.59,193.1,4.345
42,2014-01-04 15:55:00,21.963,46.100,9.9,-0.2039,0.0000,20.293,19.294,0.1064,0.00,168.1,4.363
