"#","Date Time, GMT-07:00","Voltage, V (LGR S/N: 10374982, SEN S/N: 10348625)","Current, mA (LGR S/N: 10374982, SEN S/N: 10348625)","Temp, °C (LGR S/N: 10374982, SEN S/N: 10359312)","RH, % (LGR S/N: 10374982, SEN S/N: 10359312)","DewPt, °C (LGR S/N: 10374982, SEN S/N: 10359312)","Temp, °C (LGR S/N: 10374982, SEN S/N: 10365583, LBL: 1 cm deep)","Temp, °C (LGR S/N: 10374982, SEN S/N: 10365584, LBL: 5 cm deep)","Water Content, m³/m³ (LGR S/N: 10374982, SEN S/N: 10374505)","Wetness, % (LGR S/N: 10374982, SEN S/N: 10374915)","Solar Radiation, W/m² (LGR S/N: 10374982, SEN S/N: 10378955)","Batt, V (LGR S/N: 10374982)"
1,2014-05-16 13:15:00,-0.1937,0.0000,34.730,23.100,10.6,40.949,37.921,0.0446,2.35,1033.1,4.418
2,2014-05-16 13:20:00,-0.1937,0.0063,34.836,22.200,10.1,40.400,37.618,0.0425,2.35,1020.6,4.345
3,2014-05-16 13:25:00,-0.1937,0.0000,34.942,20.800,9.2,39.857,37.288,0.0425,2.35,1025.6,4.339
4,2014-05-16 13:30:00,-0.1937,0.0000,34.572,22.100,9.8,39.318,36.960,0.0425,2.35,1025.6,4.339
5,2014-05-16 13:35:00,-0.1937,0.0000,34.995,19.800,8.5,38.840,36.633,0.0434,2.35,1023.1,4.418
6,2014-05-16 13:40:00,-0.1937,0.0063,34.757,21.400,9.5,38.393,36.308,0.0425,2.35,1020.6,4.357
7,2014-05-16 13:45:00,-0.1937,0.0000,35.155,20.800,9.4,37.976,36.012,0.0425,2.35,1008.1,4.345
8,2014-05-16 13:50:00,-0.1937,0.0000,35.582,21.300,10.1,37.590,35.716,0.0425,2.94,993.1,4.339
9,2014-05-16 13:55:00,-0.1988,0.0000,35.529,20.200,9.3,37.233,35.448,0.0425,2.94,993.1,4.351
10,2014-05-16 14:00:00,-0.1988,0.0000,35.182,20.000,8.9,36.851,35.182,0.0425,2.94,978.1,4.375
11,2014-05-16 14:05:00,-0.1988,0.0063,35.262,19.500,8.5,36.525,34.916,0.0425,2.35,976.9,4.339
12,2014-05-16 14:10:00,-0.1988,0.0000,35.689,19.200,8.7,36.173,34.651,0.0421,2.94,970.6,4.363
13,2014-05-16 14:15:00,-0.1988,0.0000,35.689,18.700,8.3,35.850,34.413,0.0425,2.94,951.9,4.345
14,2014-05-16 14:20:00,-0.1988,0.0063,35.609,19.000,8.4,35.555,34.176,0.0421,2.94,918.1,4.339
15,2014-05-16 14:25:00,-0.1988,0.0000,35.208,18.700,7.9,35.288,33.940,0.0421,2.35,908.1,4.339
16,2014-05-16 14:30:00,-0.1988,0.0000,35.689,18.900,8.4,34.995,33.704,0.0413,2.94,913.1,4.418
17,2014-05-16 14:35:00,-0.1988,0.0063,36.335,17.800,8.1,34.730,33.495,0.0421,2.94,901.9,4.357
18,2014-05-16 14:40:00,-0.1988,0.0000,36.796,17.600,8.3,34.492,33.287,0.0421,2.94,878.1,4.345
19,2014-05-16 14:45:00,-0.1988,0.0000,36.119,17.100,7.3,34.255,33.105,0.0421,2.94,889.4,4.339
20,2014-05-16 14:50:00,-0.1988,0.0000,35.555,17.000,6.8,34.045,32.924,0.0413,2.94,865.6,4.339
21,2014-05-16 14:55:00,-0.1988,0.0000,36.039,17.800,7.8,33.835,32.742,0.0413,2.94,861.9,4.357
22,2014-05-16 15:00:00,-0.1988,0.0000,35.985,17.200,7.3,33.626,32.562,0.0405,2.94,846.9,4.339
23,2014-05-16 15:05:00,-0.1988,0.0000,35.797,17.600,7.5,33.417,32.407,0.0413,2.94,844.4,4.363
24,2014-05-16 15:10:00,-0.1988,0.0000,35.262,17.500,7.0,33.209,32.227,0.0405,2.35,831.9,4.345
25,2014-05-16 15:15:00,-0.1988,0.0000,35.609,18.000,7.6,33.027,32.073,0.0405,2.94,819.4,4.339
26,2014-05-16 15:20:00,-0.1988,0.0000,35.555,18.300,7.8,32.846,31.919,0.0413,2.94,801.9,4.339
27,2014-05-16 15:25:00,-0.1988,0.0000,35.235,18.800,8.0,32.665,31.765,0.0413,2.35,794.4,4.412
28,2014-05-16 15:30:00,-0.1988,0.0000,35.155,18.400,7.6,32.510,31.637,0.0405,2.35,776.9,4.357
29,2014-05-16 15:35:00,-0.1988,0.0000,35.315,19.900,8.9,32.355,31.484,0.0405,2.94,771.9,4.345
30,2014-05-16 15:40:00,-0.1988,0.0000,34.942,19.800,8.5,32.201,31.357,0.0405,2.35,751.9,4.339
31,2014-05-16 15:45:00,-0.1988,0.0000,34.942,20.200,8.8,32.047,31.255,0.0405,2.35,748.1,4.339
32,2014-05-16 15:50:00,-0.1988,0.0000,34.598,20.700,8.9,31.919,31.128,0.0401,2.35,741.9,4.357
33,2014-05-16 15:55:00,-0.1988,0.0000,34.334,22.600,10.0,31.791,31.001,0.0405,2.35,725.6,4.339
34,2014-05-16 16:00:00,-0.1988,0.0000,34.810,21.900,9.9,31.663,30.900,0.0401,2.35,670.6,4.381
35,2014-05-16 16:05:00,-0.1988,0.0000,34.677,21.700,9.6,31.561,30.798,0.0401,2.35,688.1,4.345
36,2014-05-16 16:10:00,-0.1988,0.0063,34.598,22.000,9.8,31.433,30.697,0.0401,2.35,678.1,4.339
37,2014-05-16 16:15:00,-0.1988,0.0000,34.677,21.400,9.4,31.331,30.596,0.0401,2.35,664.4,4.339
38,2014-05-16 16:20:00,-0.1988,0.0063,33.730,22.200,9.2,31.230,30.520,0.0401,2.35,650.6,4.369
39,2014-05-16 16:25:00,-0.1988,0.0000,33.887,23.200,10.0,31.128,30.419,0.0401,2.35,625.6,4.363
40,2014-05-16 16:30:00,-0.1937,0.0063,33.443,22.200,9.0,31.026,30.318,0.0401,2.35,609.4,4.345
41,2014-05-16 16:35:00,-0.1937,0.0000,33.131,23.200,9.4,30.925,30.243,0.0392,2.35,584.4,4.339
42,2014-05-16 16:40:00,-0.1937,0.0000,32.820,23.200,9.1,30.798,30.142,0.0392,1.76,570.6,4.339
43,2014-05-16 16:45:00,-0.1937,0.0000,33.287,23.800,9.9,30.697,30.066,0.0401,2.35,546.9,4.363
44,2014-05-16 16:50:00,-0.1937,0.0000,33.027,23.400,9.4,30.596,29.991,0.0392,1.76,518.1,4.345
45,2014-05-16 16:55:00,-0.1937,0.0063,32.872,23.400,9.3,30.520,29.890,0.0392,1.76,525.6,4.339
46,2014-05-16 17:00:00,-0.1937,0.0000,32.639,23.900,9.4,30.419,29.815,0.0392,1.76,514.4,4.351
47,2014-05-16 17:05:00,-0.1937,0.0000,32.898,24.300,9.9,30.318,29.740,0.0392,1.76,506.9,4.345
48,2014-05-16 17:10:00,-0.1937,0.0000,32.665,24.400,9.7,30.217,29.665,0.0392,1.76,484.4,4.339
49,2014-05-16 17:15:00,-0.1937,0.0063,32.794,23.000,9.0,30.142,29.590,0.0384,1.76,435.6,4.363
50,2014-05-16 17:20:00,-0.1937,0.0000,31.919,24.600,9.2,30.041,29.515,0.0384,1.76,419.4,4.381
51,2014-05-16 17:25:00,-0.1937,0.0000,31.740,26.400,10.1,29.966,29.439,0.0392,1.76,428.1,4.381
52,2014-05-16 17:30:00,-0.1937,0.0000,31.459,26.900,10.2,29.890,29.365,0.0392,1.76,415.6,4.351
53,2014-05-16 17:35:00,-0.1937,0.0000,31.103,28.500,10.7,29.790,29.315,0.0384,1.76,390.6,4.345
54,2014-05-16 17:40:00,-0.1937,0.0000,31.026,28.500,10.7,29.715,29.240,0.0392,1.76,385.6,4.339
55,2014-05-16 17:45:00,-0.1937,0.0000,31.026,28.800,10.8,29.640,29.165,0.0384,1.76,361.9,4.345
56,2014-05-16 17:50:00,-0.1937,0.0000,30.798,28.100,10.3,29.565,29.115,0.0375,1.76,325.6,4.369
57,2014-05-16 17:55:00,-0.1937,0.0000,30.874,29.000,10.8,29.490,29.040,0.0384,1.18,329.4,4.363
58,2014-05-16 18:00:00,-0.1937,0.0000,30.495,28.400,10.2,29.414,28.965,0.0375,1.18,295.6,4.351
59,2014-05-16 18:05:00,-0.1937,0.0000,30.369,27.900,9.8,29.340,28.916,0.0384,1.18,293.1,4.345
60,2014-05-16 18:10:00,-0.1937,0.0000,30.444,27.200,9.5,29.240,28.841,0.0375,1.18,263.1,4.339
61,2014-05-16 18:15:00,-0.1937,0.0000,30.066,28.100,9.6,29.165,28.791,0.0375,1.18,258.1,4.345
62,2014-05-16 18:20:00,-0.1937,0.0000,30.369,28.400,10.0,29.090,28.717,0.0375,1.18,229.4,4.345
63,2014-05-16 18:25:00,-0.1937,0.0000,29.890,28.400,9.6,28.990,28.642,0.0384,1.18,221.9,4.339
64,2014-05-16 18:30:00,-0.1937,0.0000,29.340,29.300,9.6,28.916,28.593,0.0375,0.59,198.1,4.339
65,2014-05-16 18:35:00,-0.1937,0.0000,28.791,29.300,9.2,28.841,28.518,0.0375,0.59,164.4,4.339
66,2014-05-16 18:40:00,-0.1937,0.0000,27.949,30.200,8.9,28.742,28.444,0.0375,0.59,85.6,4.339
67,2014-05-16 18:45:00,-0.1937,0.0000,27.554,30.200,8.5,28.667,28.394,0.0375,0.00,69.4,4.339
68,2014-05-16 18:50:00,-0.1937,0.0000,27.210,30.800,8.5,28.568,28.320,0.0371,0.00,30.6,4.339
