Date Time	Temp (°F)  #10359318	RH (%)  #10359318	Voltage (V)  #10363602	Current (mA)  #10363602	1 cm deep Temp (°F)	5 cm deep Temp (°F)	Water Content (m³/m³)  #10374521	Wetness (%)  #10374909	Solar Radiation (W/m²)  #10375650	Batt (V) c:5
07/03/15 12:30:00.0	78.251	60.700	-0.1988	0.0000	81.509	78.733	0.0646	5.88	75.6	4.321
07/03/15 12:35:00.0	78.953	60.100	-0.1988	0.0000	81.199	78.602	0.0646	5.29	75.6	4.333
07/03/15 12:40:00.0	79.567	59.300	-0.1988	0.0000	81.066	78.559	0.0646	5.29	75.6	4.339
07/03/15 12:45:00.0	78.996	57.900	-0.1988	0.0000	80.978	78.471	0.0646	5.29	75.6	4.339
07/03/15 12:50:00.0	78.427	59.900	-0.1988	0.0000	81.066	78.427	0.0646	5.29	79.4	4.345
07/03/15 12:55:00.0	79.524	58.400	-0.1988	0.0000	80.890	78.382	0.0639	5.29	125.6	4.351
07/03/15 13:00:00.0	79.435	58.200	-0.1988	0.0000	80.757	78.339	0.0639	4.71	149.4	4.339
07/03/15 13:05:00.0	80.537	58.000	-0.1988	0.0000	80.713	78.296	0.0639	4.71	80.6	4.339
07/03/15 13:10:00.0	80.625	57.000	-0.1988	0.0000	80.935	78.296	0.0639	4.71	236.9	4.345
07/03/15 13:15:00.0	80.184	57.200	-0.1988	0.0000	80.935	78.296	0.0646	4.71	94.4	4.345
07/03/15 13:20:00.0	80.935	56.500	-0.1988	0.0000	81.554	78.382	0.0646	4.71	233.1	4.363
07/03/15 13:25:00.0	80.757	55.900	-0.1988	0.0000	81.819	78.733	0.0639	4.71	166.9	4.339
07/03/15 13:30:00.0	80.580	55.900	-0.1988	0.0000	81.687	79.084	0.0639	4.71	154.4	4.345
07/03/15 13:35:00.0	80.802	55.000	-0.1988	0.0000	81.597	79.261	0.0639	4.71	485.6	4.351
07/03/15 13:40:00.0	81.554	54.800	-0.1988	0.0000	81.642	79.347	0.0639	4.71	105.6	4.339
07/03/15 13:45:00.0	81.509	55.500	-0.1988	0.0000	81.687	79.347	0.0646	4.71	93.1	4.339
07/03/15 13:50:00.0	79.920	56.600	-0.1988	0.0000	81.509	79.304	0.0639	4.71	94.4	4.339
07/03/15 13:55:00.0	79.963	55.900	-0.1988	0.0000	81.466	79.261	0.0646	4.71	94.4	4.351
07/03/15 14:00:00.0	80.008	57.100	-0.1988	0.0000	81.376	79.216	0.0639	4.71	98.1	4.351
07/03/15 14:05:00.0	80.625	55.700	-0.1988	0.0000	81.509	79.173	0.0639	4.71	101.9	4.339
07/03/15 14:10:00.0	81.023	55.000	-0.1988	0.0000	81.687	79.128	0.0639	4.71	108.1	4.339
07/03/15 14:15:00.0	80.625	55.900	-0.1988	0.0000	81.775	79.128	0.0646	4.71	108.1	4.339
07/03/15 14:20:00.0	79.084	57.100	-0.1988	0.0000	82.486	79.084	0.0646	4.71	134.4	4.351
07/03/15 14:25:00.0	79.655	57.000	-0.1988	0.0000	82.886	79.128	0.0646	4.71	195.6	4.345
07/03/15 14:30:00.0	80.668	55.600	-0.1988	0.0000	84.362	79.173	0.0646	4.12	116.9	4.339
07/03/15 14:35:00.0	80.272	56.500	-0.1988	0.0000	84.587	79.216	0.0646	4.71	120.6	4.339
