"#","Date Time, GMT-07:00","Solar Radiation, W/m² (LGR S/N: 10374973, SEN S/N: 10200135)","Wetness, % (LGR S/N: 10374973, SEN S/N: 10205906)","Temp, °C (LGR S/N: 10374973, SEN S/N: 10222765, LBL: 1 cm deep)","Temp, °C (LGR S/N: 10374973, SEN S/N: 10222769, LBL: 1 cm deep)","Water Content, m³/m³ (LGR S/N: 10374973, SEN S/N: 10222873)","Voltage, V (LGR S/N: 10374973, SEN S/N: 10348623)","Current, mA (LGR S/N: 10374973, SEN S/N: 10348623)","Temp, °C (LGR S/N: 10374973, SEN S/N: 10359303)","RH, % (LGR S/N: 10374973, SEN S/N: 10359303)","DewPt, °C (LGR S/N: 10374973, SEN S/N: 10359303)","Batt, V (LGR S/N: 10374973)"
1,2014-01-04 13:15:00,490.6,1.76,20.341,18.533,0.3223,-0.1988,0.0000,22.657,28.900,3.7,4.345
2,2014-01-04 13:20:00,445.6,1.76,20.293,18.652,0.3228,-0.1988,0.0000,22.154,30.100,3.8,4.351
3,2014-01-04 13:25:00,420.6,1.76,20.174,18.675,0.3228,-0.1988,0.0000,22.274,29.000,3.4,4.393
4,2014-01-04 13:30:00,439.4,1.76,19.984,18.628,0.3231,-0.1988,0.0000,21.604,30.300,3.4,4.363
5,2014-01-04 13:35:00,385.6,1.76,19.770,18.557,0.3231,-0.1988,0.0000,21.795,30.800,3.8,4.363
6,2014-01-04 13:40:00,368.1,1.76,19.555,18.461,0.3235,-0.1988,0.0000,22.058,30.700,4.0,4.357
7,2014-01-04 13:45:00,325.6,1.76,19.341,18.366,0.3235,-0.1937,0.0000,22.058,31.200,4.3,4.357
8,2014-01-04 13:50:00,305.6,1.18,19.151,18.271,0.3240,-0.1988,0.0000,22.106,30.700,4.1,4.363
9,2014-01-04 13:55:00,263.1,1.18,18.961,18.152,0.3240,-0.1988,0.0000,21.246,31.400,3.6,4.363
10,2014-01-04 14:00:00,325.6,1.18,18.794,18.057,0.3240,-0.1988,0.0000,21.223,31.300,3.6,4.363
11,2014-01-04 14:05:00,259.4,1.18,18.604,17.938,0.3240,-0.1988,0.0000,21.175,31.400,3.6,4.357
12,2014-01-04 14:10:00,318.1,1.18,18.461,17.843,0.3240,-0.1988,0.0000,20.770,30.700,2.9,4.375
13,2014-01-04 14:15:00,404.4,1.18,18.319,17.748,0.3240,-0.1988,0.0000,20.865,29.800,2.6,4.363
14,2014-01-04 14:20:00,440.6,1.76,18.224,17.653,0.3240,-0.1988,0.0000,22.274,28.400,3.1,4.363
15,2014-01-04 14:25:00,474.4,1.76,18.176,17.605,0.3240,-0.1937,0.0000,22.034,27.300,2.3,4.363
16,2014-01-04 14:30:00,408.1,1.76,18.129,17.558,0.3240,-0.1937,0.0000,22.824,28.000,3.4,4.363
17,2014-01-04 14:35:00,383.1,1.76,18.057,17.510,0.3240,-0.1937,0.0000,23.064,27.000,3.1,4.381
18,2014-01-04 14:40:00,321.9,1.76,18.033,17.463,0.3240,-0.1988,0.0000,22.872,26.000,2.4,4.369
19,2014-01-04 14:45:00,236.9,1.18,18.105,17.463,0.3240,-0.1988,0.0000,22.298,27.300,2.6,4.363
20,2014-01-04 14:50:00,119.4,1.18,18.247,17.534,0.3240,-0.1988,0.0000,21.867,27.500,2.3,4.363
21,2014-01-04 14:55:00,128.1,1.18,18.319,17.605,0.3240,-0.1988,0.0000,21.246,26.700,1.4,4.363
22,2014-01-04 15:00:00,105.6,0.59,18.319,17.653,0.3240,-0.1988,0.0000,20.579,26.900,0.9,4.381
23,2014-01-04 15:05:00,105.6,0.59,18.247,17.629,0.3240,-0.1988,0.0000,20.246,27.800,1.1,4.363
24,2014-01-04 15:10:00,121.9,0.59,18.081,17.582,0.3240,-0.1988,0.0000,20.174,29.700,1.9,4.363
25,2014-01-04 15:15:00,91.9,0.59,17.915,17.486,0.3240,-0.1988,0.0000,20.174,31.400,2.7,4.363
26,2014-01-04 15:20:00,95.6,0.59,17.748,17.391,0.3235,-0.1988,0.0000,20.055,31.300,2.6,4.363
27,2014-01-04 15:25:00,93.1,0.59,17.605,17.296,0.3240,-0.1988,0.0000,20.031,32.000,2.8,4.369
28,2014-01-04 15:30:00,89.4,0.00,17.463,17.201,0.3240,-0.1937,0.0000,20.007,33.100,3.3,4.363
29,2014-01-04 15:35:00,73.1,0.00,17.344,17.130,0.3235,-0.1988,0.0000,19.817,32.000,2.7,4.363
30,2014-01-04 15:40:00,66.9,0.00,17.249,17.058,0.3235,-0.1988,0.0000,19.389,33.600,3.0,4.363
31,2014-01-04 15:45:00,65.6,0.00,17.153,16.963,0.3235,-0.1988,0.0000,19.318,36.300,4.0,4.369
32,2014-01-04 15:50:00,71.9,0.00,17.034,16.892,0.3235,-0.1988,0.0000,19.413,36.000,4.0,4.369
