"#","Date Time, GMT-07:00","Solar Radiation, W/m² (LGR S/N: 10221049, SEN S/N: 10200136)","Voltage, V (LGR S/N: 10221049, SEN S/N: 10200856)","Current, mA (LGR S/N: 10221049, SEN S/N: 10200856)","Wetness, % (LGR S/N: 10221049, SEN S/N: 10205909)","Temp, °C (LGR S/N: 10221049, SEN S/N: 10213641)","RH, % (LGR S/N: 10221049, SEN S/N: 10213641)","DewPt, °C (LGR S/N: 10221049, SEN S/N: 10213641)","Temp, °C (LGR S/N: 10221049, SEN S/N: 10213736, LBL: 5 cm deep)","Temp, °C (LGR S/N: 10221049, SEN S/N: 10213737, LBL: 1 cm deep)","Water Content, m³/m³ (LGR S/N: 10221049, SEN S/N: 10222872)","Batt, V (LGR S/N: 10221049)"
1,2014-11-28 15:10:02,25.6,-0.2039,0.0000,0.59,27.186,24.100,4.9,18.628,19.389,0.1281,4.339
2,2014-11-28 15:15:02,21.9,-0.2039,0.0000,0.59,26.573,26.300,5.7,18.604,19.389,0.1281,4.339
3,2014-11-28 15:20:02,20.6,-0.2039,0.0000,0.59,26.744,28.300,6.9,18.604,19.365,0.1281,4.339
4,2014-11-28 15:25:02,19.4,-0.2039,0.0000,0.59,26.769,29.300,7.4,18.604,19.318,0.1281,4.339
5,2014-11-28 15:30:02,18.1,-0.2039,0.0000,0.59,26.646,29.800,7.6,18.580,19.270,0.1281,4.339
6,2014-11-28 15:35:02,16.9,-0.2039,0.0000,0.00,26.426,29.900,7.4,18.580,19.246,0.1281,4.339
7,2014-11-28 15:40:02,15.6,-0.2039,0.0000,0.59,26.231,29.800,7.2,18.557,19.246,0.1276,4.333
8,2014-11-28 15:45:02,14.4,-0.2039,0.0000,0.00,26.061,30.300,7.3,18.557,19.246,0.1276,4.333
9,2014-11-28 15:50:02,14.4,-0.2039,0.0000,0.00,26.329,30.100,7.4,18.533,19.222,0.1276,4.333
10,2014-11-28 15:55:02,14.4,-0.2039,0.0000,0.59,26.402,29.900,7.4,18.533,19.199,0.1276,4.333
11,2014-11-28 16:00:02,14.4,-0.2039,0.0000,0.59,26.061,29.800,7.1,18.533,19.175,0.1281,4.333
12,2014-11-28 16:05:02,14.4,-0.2039,0.0000,0.00,25.963,28.900,6.5,18.509,19.151,0.1276,4.333
13,2014-11-28 16:10:02,14.4,-0.2039,0.0000,0.00,25.939,29.300,6.7,18.509,19.127,0.1276,4.339
14,2014-11-28 16:15:02,15.6,-0.2039,0.0000,0.00,25.647,30.900,7.2,18.509,19.080,0.1281,4.333
15,2014-11-28 16:20:02,15.6,-0.2039,0.0000,0.00,25.283,32.400,7.6,18.485,19.056,0.1276,4.333
16,2014-11-28 16:25:02,14.4,-0.2039,0.0000,0.00,24.968,32.800,7.5,18.485,19.008,0.1276,4.333
17,2014-11-28 16:30:02,14.4,-0.2039,0.0000,0.00,24.726,34.100,7.9,18.485,18.985,0.1276,4.327
18,2014-11-28 16:35:02,13.1,-0.2039,0.0000,0.00,24.267,35.000,7.8,18.461,18.937,0.1276,4.327
19,2014-11-28 16:40:02,13.1,-0.2039,0.0000,0.00,23.905,34.900,7.5,18.461,18.866,0.1276,4.327
20,2014-11-28 16:45:02,13.1,-0.2039,0.0000,0.00,23.617,34.900,7.2,18.438,18.818,0.1276,4.327
21,2014-11-28 16:50:02,11.9,-0.2039,0.0000,0.00,23.328,36.100,7.5,18.414,18.747,0.1271,4.327
22,2014-11-28 16:55:02,11.9,-0.2039,0.0000,0.00,23.088,38.300,8.1,18.414,18.699,0.1271,4.327
23,2014-11-28 17:00:02,10.6,-0.2039,0.0000,0.00,22.800,39.500,8.3,18.390,18.652,0.1271,4.327
24,2014-11-28 17:05:02,10.6,-0.2039,0.0000,0.00,22.465,40.000,8.2,18.366,18.604,0.1271,4.327
25,2014-11-28 17:10:02,9.4,-0.2039,0.0000,0.00,22.298,42.100,8.8,18.343,18.557,0.1271,4.327
26,2014-11-28 17:15:02,8.1,-0.2039,0.0000,0.00,21.987,42.400,8.6,18.319,18.509,0.1271,4.327
27,2014-11-28 17:20:02,6.9,-0.2039,0.0000,0.00,21.700,42.500,8.4,18.295,18.461,0.1271,4.327
28,2014-11-28 17:25:02,4.4,-0.2039,0.0000,0.00,21.437,42.400,8.1,18.271,18.366,0.1271,4.327
29,2014-11-28 17:30:02,3.1,-0.2039,0.0000,0.00,21.223,41.200,7.5,18.247,18.295,0.1271,4.321
30,2014-11-28 17:35:02,1.9,-0.2039,0.0000,0.00,20.960,42.300,7.7,18.224,18.224,0.1266,4.321
31,2014-11-28 17:40:02,0.6,-0.2039,0.0000,0.00,20.770,43.600,8.0,18.200,18.152,0.1271,4.327
32,2014-11-28 17:45:02,0.6,-0.2039,0.0000,0.00,20.579,44.500,8.1,18.176,18.081,0.1271,4.321
33,2014-11-28 17:50:02,0.6,-0.2039,0.0000,0.00,20.412,44.400,7.9,18.152,18.033,0.1266,4.321
34,2014-11-28 17:55:02,0.6,-0.2039,0.0000,0.00,20.174,45.300,8.0,18.105,17.986,0.1271,4.321
35,2014-11-28 18:00:02,0.6,-0.2039,0.0000,0.00,20.031,44.500,7.6,18.081,17.915,0.1271,4.321
36,2014-11-28 18:05:02,0.6,-0.2039,0.0000,0.00,19.912,44.800,7.6,18.057,17.867,0.1266,4.321
37,2014-11-28 18:10:02,0.6,-0.2039,0.0000,0.00,19.746,45.200,7.6,18.033,17.843,0.1266,4.321
38,2014-11-28 18:15:02,0.6,-0.2039,0.0000,0.00,19.722,45.600,7.7,17.986,17.772,0.1266,4.321
39,2014-11-28 18:20:02,0.6,-0.2039,0.0000,0.00,19.436,46.400,7.7,17.962,17.724,0.1266,4.321
40,2014-11-28 18:25:02,0.6,-0.2039,0.0000,0.00,19.199,46.900,7.6,17.938,17.677,0.1266,4.321
41,2014-11-28 18:30:02,0.6,-0.2039,0.0000,0.00,18.889,47.800,7.6,17.915,17.629,0.1266,4.321
42,2014-11-28 18:35:02,0.6,-0.2039,0.0000,0.00,18.604,48.800,7.6,17.891,17.582,0.1261,4.321
43,2014-11-28 18:40:02,0.6,-0.2039,0.0000,0.00,18.461,49.000,7.6,17.867,17.510,0.1261,4.321
44,2014-11-28 18:45:02,0.6,-0.2039,0.0000,0.00,18.295,49.700,7.6,17.843,17.463,0.1266,4.321
45,2014-11-28 18:50:02,0.6,-0.2039,0.0000,0.00,18.129,49.600,7.4,17.796,17.415,0.1261,4.321
46,2014-11-28 18:55:02,0.6,-0.2039,0.0000,0.00,17.915,50.500,7.5,17.772,17.344,0.1266,4.321
