"#","Date Time, GMT-07:00","Voltage, V (LGR S/N: 10375445, SEN S/N: 10348609)","Current, mA (LGR S/N: 10375445, SEN S/N: 10348609)","Temp, °C (LGR S/N: 10375445, SEN S/N: 10359314)","RH, % (LGR S/N: 10375445, SEN S/N: 10359314)","DewPt, °C (LGR S/N: 10375445, SEN S/N: 10359314)","Temp, °C (LGR S/N: 10375445, SEN S/N: 10365585, LBL: 1 cm deep)","Temp, °C (LGR S/N: 10375445, SEN S/N: 10365593, LBL: 5 cm deep)","Water Content, m³/m³ (LGR S/N: 10375445, SEN S/N: 10374506)","Wetness, % (LGR S/N: 10375445, SEN S/N: 10374911)","Solar Radiation, W/m² (LGR S/N: 10375445, SEN S/N: 10375648)","Batt, V (LGR S/N: 10375445)"
1,2015-03-06 13:00:03,-0.1988,0.0000,23.665,19.100,-1.2,13.401,13.425,0.3317,1.18,30.6,4.339
2,2015-03-06 13:05:03,-0.1988,0.0000,24.050,16.600,-2.8,13.425,13.449,0.3312,1.18,29.4,4.303
3,2015-03-06 13:10:03,-0.1988,0.0000,24.315,16.700,-2.5,13.449,13.473,0.3326,1.18,29.4,4.315
4,2015-03-06 13:15:03,-0.2039,0.0000,24.484,15.700,-3.2,13.473,13.497,0.3317,1.18,33.1,4.321
5,2015-03-06 13:20:03,-0.1988,0.0000,25.428,15.900,-2.3,13.522,13.522,0.3317,1.76,33.1,4.333
6,2015-03-06 13:25:03,-0.1988,0.0000,25.453,15.800,-2.4,13.522,13.522,0.3321,1.76,33.1,4.339
7,2015-03-06 13:30:03,-0.1988,0.0000,25.501,15.100,-2.9,13.570,13.522,0.3317,1.76,33.1,4.345
8,2015-03-06 13:35:03,-0.1988,0.0000,25.525,16.300,-1.9,13.594,13.546,0.3308,1.18,30.6,4.345
9,2015-03-06 13:40:03,-0.1988,0.0000,25.428,16.600,-1.7,13.618,13.570,0.3321,1.18,30.6,4.339
10,2015-03-06 13:45:03,-0.1988,0.0000,25.428,15.700,-2.5,13.642,13.570,0.3312,1.76,30.6,4.333
11,2015-03-06 13:50:03,-0.1988,0.0000,25.234,17.300,-1.3,13.666,13.594,0.3312,1.18,30.6,4.339
12,2015-03-06 13:55:03,-0.1988,0.0000,25.598,16.000,-2.1,13.714,13.618,0.3317,1.76,30.6,4.345
13,2015-03-06 14:00:03,-0.1988,0.0000,25.841,16.200,-1.7,13.738,13.642,0.3317,1.76,30.6,4.345
14,2015-03-06 14:05:03,-0.1988,0.0000,25.914,16.900,-1.1,13.762,13.666,0.3308,1.76,30.6,4.339
15,2015-03-06 14:10:03,-0.1988,0.0000,25.987,16.300,-1.5,13.786,13.666,0.3317,1.76,30.6,4.333
16,2015-03-06 14:15:03,-0.1988,0.0000,25.744,16.500,-1.5,13.810,13.690,0.3312,1.76,30.6,4.339
17,2015-03-06 14:20:03,-0.1988,0.0000,25.793,17.100,-1.0,13.858,13.714,0.3308,1.76,29.4,4.345
