"#","Date Time, GMT-08:00","Solar Radiation, W/m² (LGR S/N: 10221051, SEN S/N: 10200137)","Voltage, V (LGR S/N: 10221051, SEN S/N: 10200855)","Current, mA (LGR S/N: 10221051, SEN S/N: 10200855)","Wetness, % (LGR S/N: 10221051, SEN S/N: 10205905)","Temp, °C (LGR S/N: 10221051, SEN S/N: 10213637)","RH, % (LGR S/N: 10221051, SEN S/N: 10213637)","DewPt, °C (LGR S/N: 10221051, SEN S/N: 10213637)","Temp, °C (LGR S/N: 10221051, SEN S/N: 10213732, LBL: 1 cm deep)","Temp, °C (LGR S/N: 10221051, SEN S/N: 10213733, LBL: 5 cm deep)","Water Content, m³/m³ (LGR S/N: 10221051, SEN S/N: 10222876)","Batt, V (LGR S/N: 10221051)"
1,2014-01-31 17:25:00,0.6,-0.2039,0.0000,0.00,15.461,39.000,1.6,15.557,15.629,0.3326,4.321
2,2014-01-31 17:30:00,0.6,-0.2039,0.0000,0.00,15.390,39.100,1.6,15.509,15.581,0.3326,4.327
3,2014-01-31 17:35:00,0.6,-0.2039,0.0000,0.00,15.270,39.900,1.7,15.485,15.557,0.3326,4.333
4,2014-01-31 17:40:00,0.6,-0.2039,0.0000,0.00,15.557,38.400,1.5,15.461,15.533,0.3321,4.333
5,2014-01-31 17:45:00,0.6,-0.2039,0.0000,0.00,15.414,38.300,1.3,15.414,15.509,0.3321,4.333
6,2014-01-31 17:50:00,0.6,-0.2039,0.0000,0.00,15.247,38.500,1.2,15.390,15.485,0.3321,4.333
7,2014-01-31 17:55:00,0.6,-0.2039,0.0000,0.00,15.199,38.100,1.0,15.342,15.438,0.3317,4.333
8,2014-01-31 18:00:00,0.6,-0.2039,0.0000,0.00,15.199,38.700,1.2,15.318,15.414,0.3321,4.333
9,2014-01-31 18:05:00,0.6,-0.2039,0.0000,0.00,15.055,38.500,1.0,15.270,15.390,0.3321,4.333
10,2014-01-31 18:10:00,0.6,-0.2039,0.0000,0.00,14.960,39.200,1.2,15.247,15.366,0.3321,4.333
11,2014-01-31 18:15:00,0.6,-0.2039,0.0000,0.00,14.864,38.800,1.0,15.223,15.342,0.3321,4.339
12,2014-01-31 18:20:00,0.6,-0.2039,0.0000,0.00,14.960,38.300,0.9,15.199,15.318,0.3321,4.333
13,2014-01-31 18:25:00,0.6,-0.2039,0.0000,0.00,14.888,39.100,1.1,15.175,15.294,0.3317,4.333
14,2014-01-31 18:30:00,0.6,-0.2039,0.0000,0.00,14.864,39.500,1.2,15.127,15.270,0.3321,4.333
15,2014-01-31 18:35:00,0.6,-0.2039,0.0000,0.00,14.673,39.900,1.2,15.103,15.247,0.3317,4.333
16,2014-01-31 18:40:00,0.6,-0.2039,0.0000,0.00,14.745,39.600,1.2,15.079,15.223,0.3321,4.333
17,2014-01-31 18:45:00,0.6,-0.2039,0.0000,0.00,14.721,40.300,1.4,15.055,15.199,0.3321,4.333
18,2014-01-31 18:50:00,0.6,-0.2039,0.0000,0.00,14.721,38.800,0.9,15.031,15.175,0.3317,4.333
19,2014-01-31 18:55:00,0.6,-0.2039,0.0000,0.00,14.840,37.600,0.5,15.008,15.151,0.3317,4.333
20,2014-01-31 19:00:00,0.6,-0.2039,0.0000,0.00,14.816,37.000,0.3,14.984,15.127,0.3317,4.333
21,2014-01-31 19:05:00,0.6,-0.2039,0.0000,0.00,14.912,36.600,0.2,14.960,15.103,0.3317,4.333
22,2014-01-31 19:10:00,0.6,-0.2039,0.0000,0.00,14.936,35.900,-0.0,14.936,15.103,0.3317,4.339
23,2014-01-31 19:15:00,0.6,-0.2039,0.0000,0.00,14.840,35.100,-0.4,14.912,15.079,0.3321,4.327
24,2014-01-31 19:20:00,0.6,-0.2039,0.0000,0.00,14.673,35.700,-0.3,14.888,15.055,0.3317,4.327
25,2014-01-31 19:25:00,0.6,-0.2039,0.0000,0.00,14.601,35.600,-0.4,14.864,15.031,0.3317,4.327
26,2014-01-31 19:30:00,0.6,-0.2039,0.0000,0.00,14.601,34.700,-0.8,14.840,15.008,0.3317,4.327
