"#","Date Time, GMT-08:00","Solar Radiation, W/m² (LGR S/N: 10221051, SEN S/N: 10200137)","Voltage, V (LGR S/N: 10221051, SEN S/N: 10200855)","Current, mA (LGR S/N: 10221051, SEN S/N: 10200855)","Wetness, % (LGR S/N: 10221051, SEN S/N: 10205905)","Temp, °C (LGR S/N: 10221051, SEN S/N: 10213637)","RH, % (LGR S/N: 10221051, SEN S/N: 10213637)","DewPt, °C (LGR S/N: 10221051, SEN S/N: 10213637)","Temp, °C (LGR S/N: 10221051, SEN S/N: 10213732, LBL: 1 cm deep)","Temp, °C (LGR S/N: 10221051, SEN S/N: 10213733, LBL: 5 cm deep)","Water Content, m³/m³ (LGR S/N: 10221051, SEN S/N: 10222876)","Batt, V (LGR S/N: 10221051)"
1,2012-12-17 13:35:00,123.1,-0.2039,0.0000,1.76,17.177,66.100,10.8,16.868,16.058,0.1813,4.363
2,2012-12-17 13:40:00,125.6,-0.2039,0.0000,1.76,17.201,65.200,10.6,16.844,16.058,0.1813,4.357
3,2012-12-17 13:45:00,134.4,-0.2039,0.0000,1.76,17.177,66.900,11.0,16.820,16.034,0.1813,4.393
4,2012-12-17 13:50:00,135.6,-0.2039,0.0000,1.76,17.201,66.400,10.9,16.773,16.034,0.1807,4.387
5,2012-12-17 13:55:00,148.1,-0.2039,0.0000,1.76,17.130,64.500,10.4,16.773,16.034,0.1807,4.369
6,2012-12-17 14:00:00,165.6,-0.2039,0.0000,1.76,17.249,66.000,10.9,16.749,16.034,0.1807,4.363
7,2012-12-17 14:05:00,156.9,-0.2039,0.0000,1.76,17.415,67.300,11.3,16.749,16.034,0.1813,4.363
8,2012-12-17 14:10:00,155.6,-0.2039,0.0000,1.76,17.082,67.400,11.0,16.749,16.034,0.1807,4.400
9,2012-12-17 14:15:00,149.4,-0.2039,0.0000,1.76,17.558,68.100,11.6,16.749,16.034,0.1813,4.381
10,2012-12-17 14:20:00,108.1,-0.2039,0.0000,1.76,17.106,66.800,10.9,16.749,16.034,0.1813,4.369
11,2012-12-17 14:25:00,91.9,-0.2039,0.0000,1.76,16.606,67.300,10.5,16.749,16.058,0.1813,4.363
12,2012-12-17 14:30:00,91.9,-0.2039,0.0000,1.76,16.439,67.800,10.5,16.725,16.058,0.1807,4.363
13,2012-12-17 14:35:00,76.9,-0.2039,0.0000,1.18,16.344,68.200,10.5,16.701,16.058,0.1807,4.387
14,2012-12-17 14:40:00,81.9,-0.2039,0.0000,1.76,16.296,68.700,10.6,16.654,16.034,0.1807,4.381
15,2012-12-17 14:45:00,80.6,-0.2039,0.0000,1.76,16.296,68.200,10.4,16.606,16.034,0.1813,4.369
16,2012-12-17 14:50:00,89.4,-0.2039,0.0000,1.76,16.296,68.700,10.6,16.534,16.034,0.1813,4.363
17,2012-12-17 14:55:00,84.4,-0.2039,0.0000,1.76,16.392,68.500,10.6,16.487,16.034,0.1807,4.363
18,2012-12-17 15:00:00,74.4,-0.2039,0.0000,1.76,16.392,68.800,10.7,16.439,16.010,0.1813,4.381
19,2012-12-17 15:05:00,80.6,-0.2039,0.0000,1.18,16.320,68.600,10.6,16.392,16.010,0.1813,4.393
20,2012-12-17 15:10:00,84.4,-0.2039,0.0000,1.18,16.320,69.100,10.7,16.344,15.986,0.1813,4.369
21,2012-12-17 15:15:00,91.9,-0.2039,0.0000,1.76,16.368,69.200,10.7,16.296,15.963,0.1807,4.363
22,2012-12-17 15:20:00,79.4,-0.2039,0.0000,1.76,16.296,69.100,10.6,16.249,15.963,0.1813,4.363
23,2012-12-17 15:25:00,73.1,-0.2039,0.0000,1.76,16.368,69.200,10.7,16.225,15.939,0.1813,4.381
24,2012-12-17 15:30:00,63.1,-0.2039,0.0000,1.18,16.249,68.600,10.5,16.201,15.939,0.1807,4.381
25,2012-12-17 15:35:00,55.6,-0.2039,0.0000,1.18,16.225,69.700,10.7,16.177,15.915,0.1813,4.369
26,2012-12-17 15:40:00,50.6,-0.2039,0.0000,1.18,16.129,68.100,10.3,16.153,15.915,0.1816,4.363
27,2012-12-17 15:45:00,41.9,-0.2039,0.0000,1.18,16.082,68.900,10.4,16.129,15.891,0.1807,4.381
28,2012-12-17 15:50:00,30.6,-0.2039,0.0000,1.18,15.915,68.900,10.2,16.106,15.891,0.1807,4.363
29,2012-12-17 15:55:00,34.4,-0.2039,0.0000,1.18,15.796,69.800,10.3,16.082,15.867,0.1813,4.357
30,2012-12-17 16:00:00,26.9,-0.2039,0.0000,1.18,15.748,69.900,10.3,16.034,15.867,0.1813,4.357
31,2012-12-17 16:05:00,23.1,-0.2039,0.0000,1.18,15.676,70.600,10.4,16.010,15.843,0.1813,4.357
32,2012-12-17 16:10:00,18.1,-0.2039,0.0000,1.18,15.605,71.600,10.5,15.963,15.843,0.1807,4.351
33,2012-12-17 16:15:00,16.9,-0.2039,0.0000,1.18,15.581,71.000,10.4,15.939,15.819,0.1813,4.351
34,2012-12-17 16:20:00,11.9,-0.2039,0.0000,1.18,15.438,72.200,10.5,15.891,15.819,0.1813,4.351
35,2012-12-17 16:25:00,8.1,-0.2039,0.0000,1.18,15.342,73.000,10.5,15.867,15.796,0.1816,4.351
36,2012-12-17 16:30:00,5.6,-0.2039,0.0000,1.18,15.294,72.900,10.5,15.843,15.796,0.1816,4.351
37,2012-12-17 16:35:00,4.4,-0.2039,0.0000,1.18,15.199,73.000,10.4,15.796,15.772,0.1813,4.351
38,2012-12-17 16:40:00,3.1,-0.2039,0.0000,1.18,15.103,73.700,10.5,15.772,15.748,0.1813,4.351
39,2012-12-17 16:45:00,1.9,-0.2039,0.0000,1.18,15.079,74.300,10.6,15.748,15.748,0.1813,4.351
40,2012-12-17 16:50:00,0.6,-0.2039,0.0000,1.18,14.960,74.100,10.4,15.700,15.724,0.1813,4.351
41,2012-12-17 16:55:00,0.6,-0.2039,0.0000,1.18,14.864,74.400,10.4,15.652,15.724,0.1807,4.351
42,2012-12-17 17:00:00,0.6,-0.2039,0.0000,1.18,14.840,74.400,10.3,15.629,15.700,0.1813,4.351
43,2012-12-17 17:05:00,0.6,-0.2039,0.0000,1.18,14.745,75.100,10.4,15.581,15.676,0.1813,4.351
44,2012-12-17 17:10:00,0.6,-0.2039,0.0000,1.18,14.768,75.700,10.5,15.533,15.652,0.1813,4.351
45,2012-12-17 17:15:00,0.6,-0.2039,0.0000,1.18,14.721,76.700,10.7,15.485,15.652,0.1813,4.351
46,2012-12-17 17:20:00,0.6,-0.2039,0.0000,1.18,14.792,76.900,10.8,15.461,15.629,0.1807,4.345
47,2012-12-17 17:25:00,0.6,-0.2039,0.0000,1.18,14.721,77.800,10.9,15.414,15.605,0.1813,4.345
48,2012-12-17 17:30:00,0.6,-0.2039,0.0000,1.18,14.697,78.300,11.0,15.390,15.581,0.1813,4.345
49,2012-12-17 17:35:00,0.6,-0.2039,0.0000,1.76,14.697,78.700,11.1,15.342,15.581,0.1807,4.345
50,2012-12-17 17:40:00,0.6,-0.2039,0.0000,1.76,14.649,78.800,11.0,15.318,15.557,0.1807,4.345
51,2012-12-17 17:45:00,0.6,-0.2039,0.0000,1.76,14.553,79.300,11.0,15.294,15.533,0.1807,4.345
52,2012-12-17 17:50:00,0.6,-0.2039,0.0000,1.18,14.481,79.800,11.1,15.247,15.509,0.1807,4.345
53,2012-12-17 17:55:00,0.6,-0.2039,0.0000,1.76,14.409,80.000,11.0,15.223,15.509,0.1813,4.345
54,2012-12-17 18:00:00,0.6,-0.2039,0.0000,1.76,14.433,80.100,11.1,15.199,15.485,0.1807,4.345
55,2012-12-17 18:05:00,0.6,-0.2039,0.0000,1.76,14.361,80.600,11.1,15.175,15.461,0.1813,4.345
56,2012-12-17 18:10:00,0.6,-0.2039,0.0000,1.76,14.337,81.100,11.2,15.127,15.461,0.1807,4.345
57,2012-12-17 18:15:00,0.6,-0.2039,0.0000,1.76,14.290,81.700,11.2,15.103,15.438,0.1807,4.345
58,2012-12-17 18:20:00,0.6,-0.2039,0.0000,1.76,14.266,81.800,11.2,15.079,15.414,0.1813,4.345
59,2012-12-17 18:25:00,0.6,-0.2039,0.0000,1.76,14.170,82.400,11.2,15.055,15.414,0.1813,4.345
60,2012-12-17 18:30:00,0.6,-0.2039,0.0000,1.76,14.266,82.100,11.3,15.031,15.390,0.1807,4.345
61,2012-12-17 18:35:00,0.6,-0.2039,0.0000,1.76,14.170,82.500,11.2,15.008,15.366,0.1807,4.345
62,2012-12-17 18:40:00,0.6,-0.2039,0.0000,1.76,14.122,82.900,11.3,14.984,15.342,0.1807,4.339
63,2012-12-17 18:45:00,0.6,-0.2039,0.0000,1.76,14.074,82.900,11.2,14.960,15.342,0.1807,4.351
64,2012-12-17 18:50:00,0.6,-0.2039,0.0000,1.76,14.122,82.400,11.2,14.936,15.318,0.1807,4.339
65,2012-12-17 18:55:00,0.6,-0.2039,0.0000,1.76,14.170,82.100,11.2,14.936,15.318,0.1807,4.339
66,2012-12-17 19:00:00,0.6,-0.2039,0.0000,1.76,14.218,82.100,11.2,14.912,15.294,0.1807,4.339
67,2012-12-17 19:05:00,0.6,-0.2039,0.0000,1.76,14.170,82.300,11.2,14.888,15.270,0.1807,4.339
68,2012-12-17 19:10:00,0.6,-0.2039,0.0000,1.76,14.194,82.200,11.2,14.864,15.270,0.1803,4.339
69,2012-12-17 19:15:00,0.6,-0.2039,0.0000,1.76,14.314,81.700,11.2,14.864,15.247,0.1803,4.339
70,2012-12-17 19:20:00,0.6,-0.2039,0.0000,1.76,14.242,82.100,11.2,14.840,15.247,0.1803,4.339
71,2012-12-17 19:25:00,0.6,-0.2039,0.0000,1.76,14.170,82.300,11.2,14.840,15.223,0.1807,4.339
72,2012-12-17 19:30:00,0.6,-0.2039,0.0000,1.76,14.122,82.700,11.2,14.816,15.223,0.1803,4.339
73,2012-12-17 19:35:00,0.6,-0.2039,0.0000,1.76,14.122,82.700,11.2,14.816,15.199,0.1803,4.339
74,2012-12-17 19:40:00,0.6,-0.2039,0.0000,1.76,14.098,83.000,11.3,14.792,15.199,0.1807,4.339
75,2012-12-17 19:45:00,0.6,-0.2039,0.0000,1.76,14.026,83.300,11.3,14.792,15.199,0.1807,4.363
76,2012-12-17 19:50:00,0.6,-0.2039,0.0000,1.76,13.954,83.700,11.3,14.792,15.175,0.1807,4.339
77,2012-12-17 19:55:00,0.6,-0.2039,0.0000,1.76,14.050,83.600,11.3,14.768,15.175,0.1807,4.339
78,2012-12-17 20:00:00,0.6,-0.2039,0.0000,1.76,14.098,83.600,11.4,14.768,15.151,0.1807,4.339
79,2012-12-17 20:05:00,0.6,-0.2039,0.0000,1.76,14.170,83.600,11.4,14.745,15.151,0.1803,4.339
80,2012-12-17 20:10:00,0.6,-0.2039,0.0000,1.76,14.170,83.500,11.4,14.745,15.151,0.1803,4.339
81,2012-12-17 20:15:00,0.6,-0.2039,0.0000,1.76,14.146,83.600,11.4,14.745,15.127,0.1803,4.339
82,2012-12-17 20:20:00,0.6,-0.2039,0.0000,1.76,14.242,83.600,11.5,14.721,15.127,0.1803,4.339
83,2012-12-17 20:25:00,0.6,-0.2039,0.0000,1.76,14.122,83.900,11.5,14.721,15.127,0.1803,4.339
