"#","Date Time, GMT-07:00","Wetness, % (LGR S/N: 10374980, SEN S/N: 10314896)","Temp, °C (LGR S/N: 10374980, SEN S/N: 10359297)","RH, % (LGR S/N: 10374980, SEN S/N: 10359297)","DewPt, °C (LGR S/N: 10374980, SEN S/N: 10359297)","Voltage, V (LGR S/N: 10374980, SEN S/N: 10363575)","Current, mA (LGR S/N: 10374980, SEN S/N: 10363575)","Temp, °C (LGR S/N: 10374980, SEN S/N: 10365597, LBL: 1 cm deep)","Temp, °C (LGR S/N: 10374980, SEN S/N: 10365598, LBL: 5 cm deep)","Water Content, m³/m³ (LGR S/N: 10374980, SEN S/N: 10374516)","Solar Radiation, W/m² (LGR S/N: 10374980, SEN S/N: 10378950)","Batt, V (LGR S/N: 10374980)"
1,2013-09-21 15:35:00,2.35,24.944,49.800,13.8,-0.1988,0.0000,29.615,28.394,0.1459,641.9,4.206
2,2013-09-21 15:40:00,2.94,24.726,49.800,13.6,-0.1988,0.0000,29.315,28.394,0.1459,625.6,4.206
3,2013-09-21 15:45:00,2.35,25.065,48.600,13.5,-0.1988,0.0000,29.065,28.369,0.1479,610.6,4.206
4,2013-09-21 15:50:00,2.35,24.581,49.700,13.4,-0.1988,0.0000,28.816,28.369,0.1479,594.4,4.206
5,2013-09-21 15:55:00,2.94,24.484,50.700,13.6,-0.1988,0.0000,28.593,28.320,0.1499,583.1,4.206
6,2013-09-21 16:00:00,2.94,25.113,49.200,13.7,-0.1988,0.0000,28.394,28.295,0.1499,569.4,4.206
7,2013-09-21 16:05:00,2.35,24.581,49.400,13.3,-0.1988,0.0000,28.196,28.245,0.1499,75.6,4.206
8,2013-09-21 16:10:00,2.94,24.074,50.600,13.2,-0.1988,0.0000,27.998,28.196,0.1499,76.9,4.206
9,2013-09-21 16:15:00,2.35,23.857,50.900,13.1,-0.1988,0.0000,27.801,28.147,0.1499,234.4,4.206
10,2013-09-21 16:20:00,2.35,23.232,52.900,13.1,-0.1988,0.0000,27.628,28.122,0.1499,338.1,4.200
11,2013-09-21 16:25:00,1.76,22.609,54.400,13.0,-0.1988,0.0000,27.431,28.048,0.1495,84.4,4.200
12,2013-09-21 16:30:00,1.76,22.776,55.000,13.3,-0.1988,0.0000,27.259,27.998,0.1495,156.9,4.206
13,2013-09-21 16:35:00,1.76,22.465,54.900,13.0,-0.1988,0.0000,27.087,27.924,0.1499,225.6,4.206
14,2013-09-21 16:40:00,1.76,22.274,55.500,13.0,-0.1988,0.0000,26.940,27.875,0.1495,60.6,4.200
15,2013-09-21 16:45:00,1.76,21.963,57.100,13.1,-0.1988,0.0000,26.793,27.801,0.1495,55.6,4.200
16,2013-09-21 16:50:00,1.76,21.772,58.300,13.2,-0.1988,0.0000,26.695,27.751,0.1495,64.4,4.200
17,2013-09-21 16:55:00,1.76,21.748,59.400,13.5,-0.1988,0.0000,26.598,27.677,0.1495,54.4,4.200
18,2013-09-21 17:00:00,1.76,21.318,61.700,13.7,-0.1988,0.0000,26.426,27.628,0.1495,75.6,4.206
19,2013-09-21 17:05:00,1.18,21.270,63.200,14.0,-0.1988,0.0000,26.280,27.579,0.1490,121.9,4.200
20,2013-09-21 17:10:00,1.76,20.936,65.000,14.1,-0.1988,0.0000,26.109,27.505,0.1490,71.9,4.200
21,2013-09-21 17:15:00,1.18,20.793,65.800,14.2,-0.1988,0.0000,25.963,27.456,0.1490,46.9,4.200
22,2013-09-21 17:20:00,1.76,20.960,65.500,14.3,-0.1988,0.0000,25.817,27.382,0.1484,43.1,4.200
23,2013-09-21 17:25:00,1.76,20.984,65.900,14.4,-0.1988,0.0000,25.671,27.333,0.1484,44.4,4.200
24,2013-09-21 17:30:00,1.76,20.841,67.000,14.5,-0.1988,0.0000,25.501,27.259,0.1490,38.1,4.200
25,2013-09-21 17:35:00,1.76,21.032,66.600,14.6,-0.1988,0.0000,25.355,27.210,0.1490,36.9,4.200
