"#","Date Time, GMT-08:00","Wetness, % (LGR S/N: 10374981, SEN S/N: 10314902)","Temp, °C (LGR S/N: 10374981, SEN S/N: 10359310)","RH, % (LGR S/N: 10374981, SEN S/N: 10359310)","DewPt, °C (LGR S/N: 10374981, SEN S/N: 10359310)","Voltage, V (LGR S/N: 10374981, SEN S/N: 10363571)","Current, mA (LGR S/N: 10374981, SEN S/N: 10363571)","Temp, °C (LGR S/N: 10374981, SEN S/N: 10365529, LBL: 5 cm deep)","Temp, °C (LGR S/N: 10374981, SEN S/N: 10365576, LBL: 1 cm deep)","Water Content, m³/m³ (LGR S/N: 10374981, SEN S/N: 10374520)","Solar Radiation, W/m² (LGR S/N: 10374981, SEN S/N: 10378949)","Batt, V (LGR S/N: 10374981)"
1,2014-03-21 10:51:44,1.76,17.463,62.100,10.1,-0.1835,0.0000,16.415,16.153,0.1948,65.6,4.369
2,2014-03-21 10:56:44,1.18,16.796,62.700,9.7,-0.1835,0.0000,16.439,16.177,0.1948,59.4,4.381
3,2014-03-21 11:01:44,1.76,16.892,62.000,9.6,-0.1835,0.0000,16.439,16.201,0.1954,103.1,4.369
4,2014-03-21 11:06:44,1.76,17.748,59.900,9.9,-0.1835,0.0000,16.463,16.225,0.1954,143.1,4.351
5,2014-03-21 11:11:44,1.76,18.295,60.200,10.5,-0.1835,0.0000,16.487,16.272,0.1954,86.9,4.339
6,2014-03-21 11:16:44,2.35,18.628,59.600,10.6,-0.1835,0.0000,16.487,16.320,0.1954,55.6,4.393
7,2014-03-21 11:21:44,1.76,18.628,58.300,10.3,-0.1835,0.0000,16.511,16.392,0.1954,68.1,4.406
8,2014-03-21 11:26:44,1.76,18.509,57.200,9.9,-0.1835,0.0000,16.534,16.463,0.1954,111.9,4.357
9,2014-03-21 11:31:44,1.76,18.818,55.400,9.7,-0.1835,0.0000,16.558,16.534,0.1954,191.9,4.345
10,2014-03-21 11:36:44,1.76,18.913,57.100,10.3,-0.1835,0.0000,16.582,16.606,0.1954,139.4,4.375
11,2014-03-21 11:41:44,2.35,19.508,55.800,10.5,-0.1835,0.0000,16.606,16.654,0.1954,155.6,4.418
12,2014-03-21 11:46:44,2.35,19.555,54.400,10.1,-0.1835,0.0000,16.654,16.725,0.1954,113.1,4.375
13,2014-03-21 11:51:44,1.76,19.341,53.200,9.6,-0.1835,0.0000,16.677,16.773,0.1954,80.6,4.351
14,2014-03-21 11:56:44,1.76,18.842,55.400,9.7,-0.1835,0.0000,16.701,16.844,0.1954,70.6,4.345
15,2014-03-21 12:01:44,1.76,18.580,55.700,9.6,-0.1835,0.0000,16.749,16.915,0.1958,46.9,4.363
16,2014-03-21 12:06:44,1.76,18.176,57.600,9.7,-0.1835,0.0000,16.773,16.987,0.1954,59.4,4.381
17,2014-03-21 12:11:44,1.76,18.152,59.200,10.1,-0.1835,0.0000,16.796,17.034,0.1958,63.1,4.393
18,2014-03-21 12:16:44,1.76,18.010,61.000,10.4,-0.1835,0.0000,16.844,17.082,0.1958,74.4,4.363
19,2014-03-21 12:21:44,1.18,18.200,60.300,10.4,-0.1835,0.0000,16.868,17.106,0.1958,80.6,4.345
20,2014-03-21 12:26:44,1.76,18.723,61.000,11.1,-0.1835,0.0000,16.892,17.106,0.1958,98.1,4.375
21,2014-03-21 12:31:44,1.76,18.485,59.500,10.5,-0.1835,0.0000,16.915,17.130,0.1958,65.6,4.375
