"#","Date Time, GMT-08:00","Voltage, V (LGR S/N: 10375446, SEN S/N: 10348608)","Current, mA (LGR S/N: 10375446, SEN S/N: 10348608)","Temp, °C (LGR S/N: 10375446, SEN S/N: 10359309)","RH, % (LGR S/N: 10375446, SEN S/N: 10359309)","DewPt, °C (LGR S/N: 10375446, SEN S/N: 10359309)","Temp, °C (LGR S/N: 10375446, SEN S/N: 10365537, LBL: 1 cm deep)","Temp, °C (LGR S/N: 10375446, SEN S/N: 10365538, LBL: 5 cm deep)","Water Content, m³/m³ (LGR S/N: 10375446, SEN S/N: 10374514)","Wetness, % (LGR S/N: 10375446, SEN S/N: 10374910)","Solar Radiation, W/m² (LGR S/N: 10375446, SEN S/N: 10375651)","Batt, V (LGR S/N: 10375446)"
1,2014-10-28 14:10:00,-0.1937,0.0000,27.801,44.100,14.5,26.012,23.617,0.0745,0.00,509.4,4.333
2,2014-10-28 14:15:00,-0.1937,0.0000,28.048,43.600,14.5,26.109,23.761,0.0738,0.00,491.9,4.327
3,2014-10-28 14:20:00,-0.1937,0.0000,27.776,45.100,14.8,26.182,23.905,0.0738,0.00,479.4,4.321
4,2014-10-28 14:25:00,-0.1937,0.0000,26.891,45.800,14.2,26.231,24.026,0.0732,0.00,465.6,4.363
5,2014-10-28 14:30:00,-0.1937,0.0000,26.769,47.200,14.6,26.207,24.122,0.0738,0.00,455.6,4.363
6,2014-10-28 14:35:00,-0.1937,0.0000,26.891,47.600,14.8,26.207,24.219,0.0738,0.00,441.9,4.339
7,2014-10-28 14:40:00,-0.1937,0.0000,26.329,48.600,14.7,26.207,24.291,0.0732,0.00,426.9,4.333
8,2014-10-28 14:45:00,-0.1937,0.0000,26.134,49.700,14.8,26.207,24.363,0.0725,0.00,414.4,4.333
9,2014-10-28 14:50:00,-0.1937,0.0000,26.280,50.800,15.3,26.158,24.412,0.0725,0.00,400.6,4.363
10,2014-10-28 14:55:00,-0.1937,0.0000,26.036,51.300,15.2,26.109,24.460,0.0758,0.00,404.4,4.339
11,2014-10-28 15:00:00,-0.1937,0.0000,26.207,50.400,15.1,26.061,24.508,0.0762,0.00,390.6,4.339
12,2014-10-28 15:05:00,-0.1937,0.0000,27.136,49.200,15.6,26.085,24.532,0.0762,0.00,376.9,4.333
13,2014-10-28 15:10:00,-0.1937,0.0000,26.598,50.100,15.4,26.158,24.557,0.0775,0.00,359.4,4.333
14,2014-10-28 15:15:00,-0.1937,0.0000,26.671,49.400,15.2,26.280,24.605,0.0781,0.00,345.6,4.351
15,2014-10-28 15:20:00,-0.1937,0.0000,25.793,50.900,14.9,26.402,24.653,0.0775,0.00,329.4,4.339
16,2014-10-28 15:25:00,-0.1937,0.0000,25.550,51.700,14.9,26.500,24.702,0.0768,0.00,249.4,4.339
17,2014-10-28 15:30:00,-0.1937,0.0000,24.798,53.600,14.8,26.573,24.750,0.0768,0.00,188.1,4.333
18,2014-10-28 15:35:00,-0.1937,0.0000,25.162,53.800,15.2,26.598,24.798,0.0768,0.00,199.4,4.357
19,2014-10-28 15:40:00,-0.1937,0.0000,24.944,54.000,15.0,26.549,24.847,0.0762,0.00,139.4,4.345
20,2014-10-28 15:45:00,-0.1937,0.0000,24.508,55.900,15.1,26.475,24.871,0.0758,0.00,109.4,4.339
21,2014-10-28 15:50:00,-0.1937,0.0000,24.412,56.500,15.2,26.353,24.895,0.0758,0.00,78.1,4.339
22,2014-10-28 15:55:00,-0.1937,0.0000,24.050,57.500,15.2,26.231,24.895,0.0758,0.00,113.1,4.333
23,2014-10-28 16:00:00,-0.1937,0.0000,23.328,58.000,14.6,26.085,24.895,0.0758,0.00,46.9,4.333
24,2014-10-28 16:05:00,-0.1937,0.0000,22.944,59.600,14.7,25.939,24.871,0.0752,0.00,34.4,4.333
25,2014-10-28 16:10:00,-0.1937,0.0000,22.800,60.500,14.8,25.793,24.847,0.0752,0.00,29.4,4.333
26,2014-10-28 16:15:00,-0.1937,0.0000,23.016,60.100,14.9,25.647,24.823,0.0745,0.00,25.6,4.333
27,2014-10-28 16:20:00,-0.1937,0.0000,22.776,60.400,14.7,25.501,24.774,0.0745,0.00,20.6,4.333
28,2014-10-28 16:25:00,-0.1937,0.0000,22.465,61.400,14.7,25.380,24.726,0.0745,0.00,18.1,4.333
29,2014-10-28 16:30:00,-0.1937,0.0000,22.321,61.500,14.6,25.234,24.677,0.0745,0.00,15.6,4.333
30,2014-10-28 16:35:00,-0.1937,0.0000,22.202,62.500,14.7,25.113,24.629,0.0738,0.00,14.4,4.327
31,2014-10-28 16:40:00,-0.1937,0.0000,21.963,62.700,14.5,24.992,24.557,0.0738,0.00,11.9,4.327
32,2014-10-28 16:45:00,-0.1937,0.0000,21.939,62.600,14.5,24.871,24.508,0.0738,0.00,9.4,4.327
33,2014-10-28 16:50:00,-0.1937,0.0000,21.676,62.400,14.2,24.750,24.436,0.0738,0.00,6.9,4.327
34,2014-10-28 16:55:00,-0.1937,0.0000,21.557,62.700,14.2,24.629,24.388,0.0738,0.00,4.4,4.327
35,2014-10-28 17:00:00,-0.1937,0.0000,21.342,62.700,14.0,24.508,24.315,0.0732,0.00,3.1,4.327
36,2014-10-28 17:05:00,-0.1937,0.0000,21.246,63.000,13.9,24.388,24.267,0.0732,0.00,1.9,4.321
37,2014-10-28 17:10:00,-0.1937,0.0000,21.103,62.800,13.8,24.291,24.195,0.0732,0.00,0.6,4.321
38,2014-10-28 17:15:00,-0.1937,0.0000,21.056,63.000,13.8,24.171,24.122,0.0732,0.00,0.6,4.321
39,2014-10-28 17:20:00,-0.1937,0.0000,20.865,62.200,13.4,24.050,24.074,0.0725,0.00,0.6,4.321
40,2014-10-28 17:25:00,-0.1937,0.0000,20.674,62.900,13.4,23.954,24.002,0.0725,0.00,0.6,4.321
41,2014-10-28 17:30:00,-0.1937,0.0000,20.531,64.000,13.5,23.833,23.930,0.0725,0.00,0.6,4.321
42,2014-10-28 17:35:00,-0.1937,0.0000,20.388,65.000,13.6,23.737,23.881,0.0725,0.00,0.6,4.321
43,2014-10-28 17:40:00,-0.1937,0.0000,20.317,65.800,13.7,23.641,23.809,0.0725,0.00,0.6,4.321
44,2014-10-28 17:45:00,-0.1937,0.0000,20.269,66.500,13.8,23.545,23.737,0.0722,0.00,0.6,4.321
45,2014-10-28 17:50:00,-0.1937,0.0000,20.174,66.700,13.8,23.472,23.689,0.0722,0.00,0.6,4.321
46,2014-10-28 17:55:00,-0.1937,0.0000,20.103,67.500,13.9,23.376,23.617,0.0722,0.00,0.6,4.321
47,2014-10-28 18:00:00,-0.1937,0.0000,20.031,67.600,13.9,23.304,23.569,0.0722,0.00,0.6,4.321
48,2014-10-28 18:05:00,-0.1937,0.0000,19.912,67.900,13.8,23.208,23.497,0.0715,0.00,0.6,4.321
49,2014-10-28 18:10:00,-0.1937,0.0000,19.888,68.000,13.8,23.136,23.448,0.0715,0.00,0.6,4.321
50,2014-10-28 18:15:00,-0.1937,0.0000,19.770,68.700,13.9,23.064,23.400,0.0715,0.00,0.6,4.321
51,2014-10-28 18:20:00,-0.1937,0.0000,19.722,69.300,14.0,22.992,23.328,0.0715,0.59,0.6,4.321
52,2014-10-28 18:25:00,-0.1937,0.0000,19.651,69.600,14.0,22.920,23.280,0.0708,0.59,0.6,4.321
53,2014-10-28 18:30:00,-0.1937,0.0000,19.508,70.000,13.9,22.848,23.232,0.0708,1.18,0.6,4.321
54,2014-10-28 18:35:00,-0.1937,0.0000,19.460,71.100,14.1,22.776,23.160,0.0715,1.18,0.6,4.321
55,2014-10-28 18:40:00,-0.1937,0.0000,19.436,71.300,14.1,22.705,23.112,0.0708,1.76,0.6,4.321
56,2014-10-28 18:45:00,-0.1937,0.0000,19.365,71.700,14.1,22.657,23.064,0.0708,1.76,0.6,4.321
57,2014-10-28 18:50:00,-0.1937,0.0000,19.246,71.700,14.0,22.585,23.016,0.0708,2.35,0.6,4.321
58,2014-10-28 18:55:00,-0.1937,0.0000,19.103,72.400,14.0,22.513,22.968,0.0708,2.94,0.6,4.321
59,2014-10-28 19:00:00,-0.1937,0.0000,19.032,72.500,14.0,22.465,22.920,0.0702,2.94,0.6,4.321
60,2014-10-28 19:05:00,-0.1937,0.0000,19.008,73.100,14.1,22.393,22.872,0.0708,3.53,0.6,4.321
61,2014-10-28 19:10:00,-0.1937,0.0000,18.913,73.700,14.1,22.321,22.824,0.0708,4.71,0.6,4.321
62,2014-10-28 19:15:00,-0.1937,0.0000,18.866,73.800,14.1,22.250,22.776,0.0702,4.71,0.6,4.321
63,2014-10-28 19:20:00,-0.1937,0.0000,18.842,74.300,14.2,22.202,22.729,0.0702,7.06,0.6,4.321
64,2014-10-28 19:25:00,-0.1937,0.0000,18.889,75.400,14.5,22.130,22.681,0.0702,11.18,0.6,4.321
65,2014-10-28 19:30:00,-0.1937,0.0000,18.771,75.600,14.4,22.082,22.633,0.0702,22.35,0.6,4.321
66,2014-10-28 19:35:00,-0.1937,0.0000,18.771,78.100,14.9,22.034,22.585,0.0702,42.94,0.6,4.321
67,2014-10-28 19:40:00,-0.1937,0.0000,18.699,78.000,14.8,21.963,22.537,0.0702,66.47,0.6,4.321
68,2014-10-28 19:45:00,-0.1937,0.0000,18.580,78.600,14.8,21.939,22.489,0.0695,75.88,0.6,4.321
