"#","Date Time, GMT-07:00","Wetness, % (LGR S/N: 10374980, SEN S/N: 10314896)","Temp, °C (LGR S/N: 10374980, SEN S/N: 10359307)","RH, % (LGR S/N: 10374980, SEN S/N: 10359307)","DewPt, °C (LGR S/N: 10374980, SEN S/N: 10359307)","Voltage, V (LGR S/N: 10374980, SEN S/N: 10363575)","Current, mA (LGR S/N: 10374980, SEN S/N: 10363575)","Temp, °C (LGR S/N: 10374980, SEN S/N: 10365533, LBL: 5 cm deep)","Temp, °C (LGR S/N: 10374980, SEN S/N: 10365597, LBL: 1 cm deep)","Water Content, m³/m³ (LGR S/N: 10374980, SEN S/N: 10374516)","Solar Radiation, W/m² (LGR S/N: 10374980, SEN S/N: 10378950)","Batt, V (LGR S/N: 10374980)"
1,2015-01-30 16:00:00,0.59,20.126,53.200,10.3,-0.1988,0.0000,19.008,19.270,0.2449,61.9,4.339
2,2015-01-30 16:05:00,1.18,19.674,52.900,9.8,-0.1988,0.0000,18.771,18.842,0.2449,90.6,4.321
3,2015-01-30 16:10:00,1.18,19.555,54.000,10.0,-0.1988,0.0000,18.604,18.723,0.2452,66.9,4.321
4,2015-01-30 16:15:00,0.59,19.389,55.700,10.3,-0.1988,0.0000,18.485,18.485,0.2452,24.4,4.321
5,2015-01-30 16:20:00,1.18,19.080,57.700,10.6,-0.1988,0.0000,18.271,18.152,0.2452,4.4,4.321
6,2015-01-30 16:25:00,100.00,17.391,67.600,11.4,-0.1988,0.0000,17.986,17.748,0.2449,4.4,4.321
7,2015-01-30 16:30:00,100.00,14.314,80.400,11.0,-0.1988,0.0000,17.201,16.558,0.2418,5.6,4.321
8,2015-01-30 16:35:00,100.00,13.377,86.200,11.1,-0.1988,0.0000,16.439,15.891,0.2379,10.6,4.315
9,2015-01-30 16:40:00,100.00,13.281,88.400,11.4,-0.1988,0.0000,16.439,16.153,0.2383,15.6,4.315
10,2015-01-30 16:45:00,100.00,13.449,89.200,11.7,-0.1988,0.0000,16.463,16.201,0.2387,25.6,4.315
11,2015-01-30 16:50:00,100.00,13.449,90.100,11.9,-0.1988,0.0000,16.487,16.249,0.2387,35.6,4.315
12,2015-01-30 16:55:00,100.00,13.570,90.600,12.1,-0.1988,0.0000,16.511,16.320,0.2387,43.1,4.315
13,2015-01-30 17:00:00,100.00,13.882,91.400,12.5,-0.1988,0.0000,16.534,16.392,0.2383,43.1,4.309
14,2015-01-30 17:05:00,100.00,14.026,91.800,12.7,-0.1988,0.0000,16.534,16.415,0.2387,44.4,4.309
15,2015-01-30 17:10:00,100.00,14.266,92.000,13.0,-0.1988,0.0000,16.534,16.463,0.2387,39.4,4.309
16,2015-01-30 17:15:00,100.00,14.385,92.400,13.2,-0.1988,0.0000,16.534,16.439,0.2387,34.4,4.303
17,2015-01-30 17:20:00,100.00,14.266,92.700,13.1,-0.1988,0.0000,16.511,16.415,0.2383,31.9,4.303
18,2015-01-30 17:25:00,100.00,14.122,92.800,13.0,-0.1988,0.0000,16.487,16.368,0.2387,31.9,4.303
19,2015-01-30 17:30:00,100.00,14.074,93.200,13.0,-0.1988,0.0000,16.439,16.320,0.2387,31.9,4.303
20,2015-01-30 17:35:00,100.00,14.146,93.300,13.1,-0.1988,0.0000,16.415,16.320,0.2390,26.9,4.303
21,2015-01-30 17:40:00,100.00,14.074,93.300,13.0,-0.1988,0.0000,16.392,16.272,0.2387,21.9,4.303
22,2015-01-30 17:45:00,100.00,14.194,93.400,13.2,-0.1988,0.0000,16.344,16.225,0.2387,18.1,4.297
23,2015-01-30 17:50:00,100.00,14.218,93.600,13.2,-0.1988,0.0000,16.296,16.201,0.2387,16.9,4.297
24,2015-01-30 17:55:00,100.00,14.290,93.800,13.3,-0.1988,0.0000,16.249,16.177,0.2390,14.4,4.321
25,2015-01-30 18:00:00,100.00,14.266,94.000,13.3,-0.1988,0.0000,16.225,16.106,0.2387,10.6,4.297
26,2015-01-30 18:05:00,100.00,14.242,94.000,13.3,-0.1988,0.0000,16.201,16.058,0.2387,10.6,4.297
27,2015-01-30 18:10:00,100.00,14.146,94.100,13.2,-0.1988,0.0000,16.153,16.034,0.2387,10.6,4.297
28,2015-01-30 18:15:00,100.00,14.122,94.300,13.2,-0.1988,0.0000,16.106,15.986,0.2390,10.6,4.291
29,2015-01-30 18:20:00,100.00,14.170,94.400,13.3,-0.1988,0.0000,16.058,15.939,0.2387,10.6,4.291
30,2015-01-30 18:25:00,100.00,14.242,94.600,13.4,-0.1988,0.0000,16.034,15.891,0.2387,8.1,4.291
31,2015-01-30 18:30:00,100.00,14.146,94.700,13.3,-0.1988,0.0000,15.986,15.843,0.2390,1.9,4.291
32,2015-01-30 18:35:00,100.00,14.122,94.900,13.3,-0.1988,0.0000,15.915,15.772,0.2390,0.6,4.291
33,2015-01-30 18:40:00,100.00,14.122,94.900,13.3,-0.1988,0.0000,15.891,15.724,0.2390,0.6,4.291
34,2015-01-30 18:45:00,100.00,14.098,95.100,13.3,-0.1988,0.0000,15.819,15.676,0.2390,0.6,4.291
35,2015-01-30 18:50:00,100.00,14.122,95.100,13.4,-0.1988,0.0000,15.796,15.605,0.2390,0.6,4.291
36,2015-01-30 18:55:00,100.00,14.122,95.200,13.4,-0.1988,0.0000,15.748,15.557,0.2394,0.6,4.291
37,2015-01-30 19:00:00,100.00,14.122,95.100,13.4,-0.1988,0.0000,15.676,15.509,0.2390,0.6,4.291
38,2015-01-30 19:05:00,100.00,14.122,95.100,13.4,-0.1988,0.0000,15.629,15.461,0.2390,0.6,4.291
39,2015-01-30 19:10:00,100.00,14.074,95.300,13.4,-0.1988,0.0000,15.605,15.390,0.2390,0.6,4.291
40,2015-01-30 19:15:00,100.00,14.050,95.200,13.3,-0.1988,0.0000,15.533,15.318,0.2394,0.6,4.291
41,2015-01-30 19:20:00,100.00,14.026,95.200,13.3,-0.1988,0.0000,15.485,15.247,0.2387,0.6,4.291
42,2015-01-30 19:25:00,100.00,13.906,94.900,13.1,-0.1988,0.0000,15.414,15.175,0.2390,0.6,4.291
43,2015-01-30 19:30:00,100.00,13.882,94.900,13.1,-0.1988,0.0000,15.342,15.103,0.2394,0.6,4.291
44,2015-01-30 19:35:00,100.00,13.834,95.000,13.1,-0.1988,0.0000,15.294,15.031,0.2394,0.6,4.291
45,2015-01-30 19:40:00,100.00,13.690,95.100,12.9,-0.1988,0.0000,15.223,14.936,0.2390,0.6,4.291
46,2015-01-30 19:45:00,100.00,13.690,95.100,12.9,-0.1988,0.0000,15.175,14.888,0.2390,0.6,4.291
47,2015-01-30 19:50:00,100.00,13.642,95.300,12.9,-0.1988,0.0000,15.103,14.840,0.2394,0.6,4.285
48,2015-01-30 19:55:00,100.00,13.473,95.300,12.8,-0.1988,0.0000,15.079,14.792,0.2394,0.6,4.291
49,2015-01-30 20:00:00,100.00,13.401,95.300,12.7,-0.1988,0.0000,15.031,14.768,0.2390,0.6,4.285
50,2015-01-30 20:05:00,100.00,13.401,95.600,12.7,-0.1988,0.0000,14.984,14.745,0.2390,0.6,4.285
51,2015-01-30 20:10:00,100.00,13.377,95.500,12.7,-0.1988,0.0000,14.960,14.697,0.2394,0.6,4.285
52,2015-01-30 20:15:00,100.00,13.257,95.600,12.6,-0.1988,0.0000,14.912,14.625,0.2394,0.6,4.285
53,2015-01-30 20:20:00,100.00,13.257,95.700,12.6,-0.1988,0.0000,14.840,14.529,0.2390,0.6,4.285
54,2015-01-30 20:25:00,100.00,13.137,95.700,12.5,-0.1988,0.0000,14.768,14.481,0.2390,0.6,4.285
55,2015-01-30 20:30:00,100.00,13.088,95.800,12.4,-0.1988,0.0000,14.721,14.409,0.2394,0.6,4.291
56,2015-01-30 20:35:00,100.00,12.992,96.000,12.4,-0.1988,0.0000,14.673,14.337,0.2394,0.6,4.285
