"#","Date Time, GMT-08:00","Voltage, V (LGR S/N: 10214686, SEN S/N: 10200841)","Current, mA (LGR S/N: 10214686, SEN S/N: 10200841)","Wetness, % (LGR S/N: 10214686, SEN S/N: 10205910)","Solar Radiation, W/m² (LGR S/N: 10214686, SEN S/N: 10208648)","Temp, °C (LGR S/N: 10214686, SEN S/N: 10213639)","RH, % (LGR S/N: 10214686, SEN S/N: 10213639)","DewPt, °C (LGR S/N: 10214686, SEN S/N: 10213639)","Temp, °C (LGR S/N: 10214686, SEN S/N: 10213734, LBL: 1 cm deep)","Temp, °C (LGR S/N: 10214686, SEN S/N: 10213735, LBL: 5 cm deep)","Water Content, m³/m³ (LGR S/N: 10214686, SEN S/N: 10222877)","Batt, V (LGR S/N: 10214686)"
1,2013-11-22 13:15:00,-0.2039,0.0000,0.00,113.1,15.652,47.500,4.5,15.939,15.986,0.1484,4.363
2,2013-11-22 13:20:00,-0.1988,0.0000,5.88,99.4,15.724,49.300,5.1,15.939,15.986,0.1484,4.387
3,2013-11-22 13:25:00,-0.1988,0.0000,0.59,95.6,15.652,48.300,4.8,15.915,15.986,0.1479,4.393
4,2013-11-22 13:30:00,-0.1988,0.0000,0.00,93.1,15.629,49.600,5.1,15.915,15.986,0.1479,4.412
5,2013-11-22 13:35:00,-0.2039,0.0000,0.00,86.9,15.557,47.900,4.6,15.915,15.986,0.1479,4.393
6,2013-11-22 13:40:00,-0.2039,0.0000,0.00,84.4,15.605,47.200,4.4,15.915,15.986,0.1479,4.393
7,2013-11-22 13:45:00,-0.2039,0.0000,0.00,88.1,15.557,48.700,4.8,15.915,15.986,0.1479,4.381
8,2013-11-22 13:50:00,-0.1988,0.0000,0.00,93.1,15.605,45.300,3.8,15.915,15.986,0.1479,4.375
9,2013-11-22 13:55:00,-0.1988,0.0000,0.00,106.9,15.652,46.100,4.1,15.915,15.986,0.1479,4.393
10,2013-11-22 14:00:00,-0.1988,0.0000,0.00,109.4,15.724,45.300,3.9,15.915,15.986,0.1475,4.393
11,2013-11-22 14:05:00,-0.1988,0.0000,0.00,103.1,15.724,48.600,4.9,15.891,15.986,0.1475,4.381
12,2013-11-22 14:10:00,-0.2039,0.0000,0.00,84.4,15.509,46.400,4.1,15.915,15.986,0.1475,4.375
13,2013-11-22 14:15:00,-0.2039,0.0000,0.00,83.1,15.438,48.500,4.6,15.891,15.986,0.1479,4.375
14,2013-11-22 14:20:00,-0.2039,0.0000,0.00,85.6,15.390,48.400,4.6,15.891,15.986,0.1475,4.418
15,2013-11-22 14:25:00,-0.1988,0.0000,0.00,84.4,15.318,47.400,4.2,15.891,15.986,0.1475,4.393
16,2013-11-22 14:30:00,-0.1988,0.0000,0.00,93.1,15.294,47.800,4.3,15.891,15.986,0.1475,4.387
17,2013-11-22 14:35:00,-0.1988,0.0000,0.00,84.4,15.223,47.200,4.1,15.891,15.986,0.1475,4.381
18,2013-11-22 14:40:00,-0.2039,0.0000,0.00,83.1,15.270,47.000,4.0,15.891,15.986,0.1470,4.375
19,2013-11-22 14:45:00,-0.1988,0.0000,0.00,79.4,15.199,47.700,4.2,15.891,15.986,0.1470,4.387
20,2013-11-22 14:50:00,-0.2039,0.0000,0.00,79.4,15.175,46.700,3.9,15.867,15.963,0.1470,4.400
21,2013-11-22 14:55:00,-0.1988,0.0000,0.00,74.4,15.151,48.600,4.4,15.891,15.986,0.1470,4.393
22,2013-11-22 15:00:00,-0.2039,0.0000,8.82,73.1,15.079,48.000,4.2,15.867,15.963,0.1470,4.381
