"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10374983, SEN S/N: 10359313)","RH, % (LGR S/N: 10374983, SEN S/N: 10359313)","DewPt, °C (LGR S/N: 10374983, SEN S/N: 10359313)","Voltage, V (LGR S/N: 10374983, SEN S/N: 10363573)","Current, mA (LGR S/N: 10374983, SEN S/N: 10363573)","Temp, °C (LGR S/N: 10374983, SEN S/N: 10365594, LBL: 1 cm deep)","Temp, °C (LGR S/N: 10374983, SEN S/N: 10365595, LBL: 5 cm deep)","Water Content, m³/m³ (LGR S/N: 10374983, SEN S/N: 10374518)","Wetness, % (LGR S/N: 10374983, SEN S/N: 10374912)","Solar Radiation, W/m² (LGR S/N: 10374983, SEN S/N: 10378954)","Batt, V (LGR S/N: 10374983)"
1,2014-08-02 18:30:00,25.890,65.600,19.0,-0.2039,0.0000,29.740,29.464,0.1159,4.12,36.9,4.333
2,2014-08-02 18:35:00,25.817,66.000,19.0,-0.2039,0.0000,29.665,29.414,0.1164,2.35,29.4,4.339
3,2014-08-02 18:40:00,25.914,66.200,19.1,-0.2039,0.0000,29.565,29.365,0.1159,2.35,25.6,4.339
4,2014-08-02 18:45:00,25.501,67.200,19.0,-0.2039,0.0000,29.490,29.315,0.1164,2.35,23.1,4.339
5,2014-08-02 18:50:00,25.380,67.700,19.0,-0.2039,0.0000,29.414,29.265,0.1159,2.35,21.9,4.339
6,2014-08-02 18:55:00,24.919,69.100,18.9,-0.2039,0.0000,29.340,29.215,0.1159,2.35,21.9,4.339
7,2014-08-02 19:00:00,24.798,69.800,18.9,-0.2039,0.0000,29.240,29.165,0.1153,2.35,19.4,4.339
8,2014-08-02 19:05:00,24.653,70.500,19.0,-0.2039,0.0000,29.165,29.115,0.1159,2.35,14.4,4.339
9,2014-08-02 19:10:00,24.412,71.200,18.9,-0.2039,0.0000,29.090,29.065,0.1159,2.35,13.1,4.339
10,2014-08-02 19:15:00,24.171,72.100,18.9,-0.2039,0.0000,29.015,29.015,0.1159,2.35,13.1,4.339
11,2014-08-02 19:20:00,24.243,71.800,18.9,-0.2039,0.0000,28.941,28.965,0.1159,2.35,11.9,4.339
12,2014-08-02 19:25:00,24.315,71.700,18.9,-0.2039,0.0000,28.866,28.916,0.1153,2.35,9.4,4.339
13,2014-08-02 19:30:00,24.195,72.000,18.9,-0.2039,0.0000,28.791,28.866,0.1159,2.35,8.1,4.339
14,2014-08-02 19:35:00,24.171,72.700,19.0,-0.2039,0.0000,28.717,28.816,0.1153,2.94,5.6,4.339
15,2014-08-02 19:40:00,23.833,73.500,18.8,-0.2039,0.0000,28.642,28.791,0.1153,2.94,4.4,4.339
16,2014-08-02 19:45:00,23.689,74.500,18.9,-0.2039,0.0000,28.568,28.742,0.1153,3.53,1.9,4.339
17,2014-08-02 19:50:00,23.352,75.700,18.8,-0.2039,0.0000,28.518,28.692,0.1153,4.12,0.6,4.339
18,2014-08-02 19:55:00,22.968,76.800,18.7,-0.2039,0.0000,28.444,28.642,0.1153,4.71,0.6,4.339
19,2014-08-02 20:00:00,22.920,77.300,18.8,-0.2039,0.0000,28.369,28.593,0.1153,4.71,0.6,4.339
20,2014-08-02 20:05:00,22.944,77.300,18.8,-0.2039,0.0000,28.320,28.568,0.1148,5.29,0.6,4.339
21,2014-08-02 20:10:00,22.992,77.600,18.9,-0.2039,0.0000,28.245,28.518,0.1153,5.29,0.6,4.339
22,2014-08-02 20:15:00,23.016,77.500,18.9,-0.2039,0.0000,28.196,28.468,0.1148,5.29,0.6,4.339
23,2014-08-02 20:20:00,22.992,77.600,18.9,-0.2039,0.0000,28.122,28.419,0.1153,5.29,0.6,4.339
24,2014-08-02 20:25:00,22.896,77.700,18.8,-0.2039,0.0000,28.072,28.369,0.1153,5.29,0.6,4.339
25,2014-08-02 20:30:00,22.944,77.600,18.8,-0.2039,0.0000,27.998,28.345,0.1148,5.29,0.6,4.339
26,2014-08-02 20:35:00,22.872,77.700,18.8,-0.2039,0.0000,27.949,28.295,0.1148,5.29,0.6,4.339
27,2014-08-02 20:40:00,22.968,77.600,18.9,-0.2039,0.0000,27.899,28.245,0.1148,5.29,0.6,4.339
28,2014-08-02 20:45:00,22.920,77.600,18.8,-0.2039,0.0000,27.850,28.221,0.1148,5.29,0.6,4.333
29,2014-08-02 20:50:00,22.968,77.500,18.8,-0.2039,0.0000,27.801,28.171,0.1148,5.29,0.6,4.333
30,2014-08-02 20:55:00,23.112,77.400,19.0,-0.2039,0.0000,27.751,28.147,0.1148,5.29,0.6,4.333
31,2014-08-02 21:00:00,23.088,77.200,18.9,-0.2039,0.0000,27.702,28.097,0.1143,5.29,0.6,4.333
32,2014-08-02 21:05:00,23.112,77.100,18.9,-0.2039,0.0000,27.677,28.072,0.1143,4.71,0.6,4.333
33,2014-08-02 21:10:00,23.136,77.000,18.9,-0.2039,0.0000,27.628,28.023,0.1148,5.29,0.6,4.333
34,2014-08-02 21:15:00,23.136,77.100,18.9,-0.2039,0.0000,27.579,27.998,0.1143,5.29,0.6,4.333
35,2014-08-02 21:20:00,23.160,77.000,18.9,-0.2039,0.0000,27.554,27.949,0.1143,5.29,0.6,4.333
36,2014-08-02 21:25:00,23.208,77.000,19.0,-0.2039,0.0000,27.505,27.924,0.1143,4.71,0.6,4.333
37,2014-08-02 21:30:00,23.304,76.800,19.0,-0.2039,0.0000,27.481,27.899,0.1143,4.71,0.6,4.333
38,2014-08-02 21:35:00,23.304,76.700,19.0,-0.2039,0.0000,27.431,27.875,0.1143,5.29,0.6,4.333
39,2014-08-02 21:40:00,23.352,76.700,19.1,-0.2039,0.0000,27.407,27.850,0.1138,4.71,0.6,4.333
40,2014-08-02 21:45:00,23.328,76.600,19.0,-0.2039,0.0000,27.358,27.825,0.1143,5.29,0.6,4.333
