"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10384930, SEN S/N: 10359318)","RH, % (LGR S/N: 10384930, SEN S/N: 10359318)","DewPt, °C (LGR S/N: 10384930, SEN S/N: 10359318)","Voltage, V (LGR S/N: 10384930, SEN S/N: 10363602)","Current, mA (LGR S/N: 10384930, SEN S/N: 10363602)","Temp, °C (LGR S/N: 10384930, SEN S/N: 10365535, LBL: 1 cm deep)","Temp, °C (LGR S/N: 10384930, SEN S/N: 10365539, LBL: 5 cm deep)","Water Content, m³/m³ (LGR S/N: 10384930, SEN S/N: 10374521)","Wetness, % (LGR S/N: 10384930, SEN S/N: 10374909)","Solar Radiation, W/m² (LGR S/N: 10384930, SEN S/N: 10375650)","Batt, V (LGR S/N: 10384930)"
1,2013-11-22 13:50:00,15.819,42.300,3.0,-0.1988,0.0000,14.194,14.864,0.2677,0.59,34.4,4.321
2,2013-11-22 13:55:00,15.605,43.800,3.3,-0.1988,0.0000,14.074,14.864,0.2673,0.59,30.6,4.321
3,2013-11-22 14:00:00,15.461,43.100,3.0,-0.1988,0.0000,14.026,14.840,0.2670,0.59,31.9,4.321
4,2013-11-22 14:05:00,15.414,43.400,3.0,-0.1988,0.0000,13.930,14.792,0.2670,0.59,44.4,4.321
5,2013-11-22 14:10:00,15.509,43.600,3.2,-0.1988,0.0000,13.906,14.768,0.2670,1.18,59.4,4.333
6,2013-11-22 14:15:00,15.676,44.300,3.6,-0.1988,0.0000,13.954,14.745,0.2666,1.18,63.1,4.333
7,2013-11-22 14:20:00,15.796,44.100,3.6,-0.1988,0.0000,14.002,14.721,0.2670,1.18,55.6,4.339
8,2013-11-22 14:25:00,15.748,44.800,3.8,-0.1988,0.0000,14.002,14.721,0.2664,2.94,50.6,4.339
9,2013-11-22 14:30:00,15.652,44.400,3.6,-0.1988,0.0000,14.002,14.721,0.2664,2.94,46.9,4.339
10,2013-11-22 14:35:00,15.557,44.400,3.5,-0.1988,0.0000,13.978,14.721,0.2664,1.18,44.4,4.339
11,2013-11-22 14:40:00,15.509,46.000,4.0,-0.1988,0.0000,14.002,14.721,0.2664,1.18,41.9,4.333
12,2013-11-22 14:45:00,15.533,44.800,3.6,-0.1988,0.0000,13.978,14.721,0.2664,1.18,43.1,4.339
13,2013-11-22 14:50:00,15.581,44.900,3.7,-0.1988,0.0000,14.050,14.721,0.2660,1.18,46.9,4.339
14,2013-11-22 14:55:00,15.652,44.000,3.5,-0.1988,0.0000,14.050,14.721,0.2660,1.18,50.6,4.339
15,2013-11-22 15:00:00,15.724,43.700,3.4,-0.1988,0.0000,14.074,14.721,0.2660,1.18,55.6,4.339
16,2013-11-22 15:05:00,15.748,44.200,3.6,-0.1988,0.0000,14.098,14.721,0.2660,1.18,53.1,4.339
17,2013-11-22 15:10:00,15.748,44.900,3.8,-0.1988,0.0000,14.122,14.721,0.2660,1.18,53.1,4.339
18,2013-11-22 15:15:00,15.676,44.000,3.5,-0.1988,0.0000,14.122,14.721,0.2657,1.18,45.6,4.339
19,2013-11-22 15:20:00,15.581,44.800,3.6,-0.1988,0.0000,14.098,14.721,0.2657,1.18,49.4,4.351
20,2013-11-22 15:25:00,15.509,44.000,3.3,-0.1988,0.0000,14.050,14.721,0.2657,0.59,48.1,4.339
21,2013-11-22 15:30:00,15.509,44.800,3.6,-0.1988,0.0000,14.050,14.721,0.2657,0.59,48.1,4.339
22,2013-11-22 15:35:00,15.461,44.000,3.3,-0.1988,0.0000,14.002,14.721,0.2657,0.59,45.6,4.339
23,2013-11-22 15:40:00,15.438,44.500,3.4,-0.1988,0.0000,13.978,14.721,0.2653,0.59,43.1,4.339
24,2013-11-22 15:45:00,15.390,44.000,3.2,-0.1988,0.0000,13.954,14.697,0.2653,1.18,43.1,4.339
25,2013-11-22 15:50:00,15.318,43.700,3.1,-0.1988,0.0000,13.882,14.697,0.2653,1.18,43.1,4.339
26,2013-11-22 15:55:00,15.318,44.400,3.3,-0.1988,0.0000,13.858,14.673,0.2653,0.59,43.1,4.339
27,2013-11-22 16:00:00,15.318,44.700,3.4,-0.1988,0.0000,13.834,14.649,0.2653,0.59,44.4,4.339
28,2013-11-22 16:05:00,15.318,44.400,3.3,-0.1988,0.0000,13.858,14.649,0.2650,0.59,48.1,4.339
29,2013-11-22 16:10:00,15.318,43.300,2.9,-0.1988,0.0000,13.858,14.625,0.2650,1.18,51.9,4.339
30,2013-11-22 16:15:00,15.414,44.500,3.4,-0.1988,0.0000,13.882,14.625,0.2650,1.18,53.1,4.345
31,2013-11-22 16:20:00,15.485,45.200,3.7,-0.1988,0.0000,13.906,14.625,0.2650,1.18,54.4,4.345
