"#","Date Time, GMT-07:00","Solar Radiation, W/m² (LGR S/N: 10374972, SEN S/N: 10200134)","Wetness, % (LGR S/N: 10374972, SEN S/N: 10205908)","Temp, °C (LGR S/N: 10374972, SEN S/N: 10222766, LBL: 1 cm deep)","Temp, °C (LGR S/N: 10374972, SEN S/N: 10222772, LBL: 5 cm deep)","Water Content, m³/m³ (LGR S/N: 10374972, SEN S/N: 10222875)","Voltage, V (LGR S/N: 10374972, SEN S/N: 10348617)","Current, mA (LGR S/N: 10374972, SEN S/N: 10348617)","Temp, °C (LGR S/N: 10374972, SEN S/N: 10359302)","RH, % (LGR S/N: 10374972, SEN S/N: 10359302)","DewPt, °C (LGR S/N: 10374972, SEN S/N: 10359302)","Batt, V (LGR S/N: 10374972)"
1,2015-03-20 12:50:00,790.6,0.00,29.690,26.109,0.1527,-0.2039,0.0000,27.087,45.800,14.4,4.315
2,2015-03-20 12:55:00,783.1,0.00,29.215,26.182,0.1532,-0.2039,0.0000,27.186,44.700,14.1,4.321
3,2015-03-20 13:00:00,783.1,0.00,28.692,26.182,0.1532,-0.2039,0.0000,28.147,41.900,14.0,4.393
4,2015-03-20 13:05:00,784.4,0.00,28.419,26.134,0.1532,-0.2039,0.0000,28.072,41.700,13.9,4.363
5,2015-03-20 13:10:00,784.4,0.00,28.171,26.061,0.1532,-0.2039,0.0000,28.642,42.100,14.5,4.345
6,2015-03-20 13:15:00,793.1,0.00,28.072,25.987,0.1532,-0.2039,0.0000,28.990,39.800,14.0,4.339
7,2015-03-20 13:20:00,769.4,0.00,27.998,25.939,0.1527,-0.2039,0.0000,28.692,40.100,13.8,4.339
8,2015-03-20 13:25:00,748.1,0.00,27.998,25.890,0.1527,-0.2039,0.0000,28.642,42.700,14.7,4.375
9,2015-03-20 13:30:00,778.1,0.00,27.850,25.866,0.1532,-0.2039,0.0000,28.320,43.400,14.7,4.345
10,2015-03-20 13:35:00,770.6,0.00,27.924,25.817,0.1527,-0.2039,0.0000,28.419,43.000,14.7,4.339
11,2015-03-20 13:40:00,681.9,0.00,27.899,25.793,0.1527,-0.2039,0.0000,29.040,41.300,14.6,4.339
12,2015-03-20 13:45:00,735.6,0.00,27.431,25.744,0.1527,-0.2039,0.0000,29.265,39.800,14.2,4.333
13,2015-03-20 13:50:00,769.4,0.00,26.916,25.671,0.1523,-0.2039,0.0000,28.941,40.600,14.2,4.363
14,2015-03-20 13:55:00,774.4,0.00,26.524,25.550,0.1523,-0.2039,0.0000,29.565,43.100,15.7,4.345
15,2015-03-20 14:00:00,736.9,0.00,26.256,25.428,0.1523,-0.2039,0.0000,29.015,43.800,15.5,4.339
16,2015-03-20 14:05:00,660.6,0.00,25.987,25.307,0.1523,-0.2039,0.0000,28.742,42.900,14.9,4.351
17,2015-03-20 14:10:00,685.6,0.00,25.720,25.162,0.1523,-0.2039,0.0000,28.742,43.800,15.2,4.363
18,2015-03-20 14:15:00,714.4,0.00,25.525,25.040,0.1523,-0.2039,0.0000,29.190,44.500,15.9,4.363
19,2015-03-20 14:20:00,743.1,0.00,25.453,24.919,0.1523,-0.2039,0.0000,29.215,43.800,15.7,4.369
20,2015-03-20 14:25:00,728.1,0.00,25.404,24.798,0.1523,-0.2039,0.0000,29.140,45.300,16.1,4.357
21,2015-03-20 14:30:00,733.1,0.00,25.331,24.726,0.1523,-0.2039,0.0000,29.414,44.700,16.2,4.345
22,2015-03-20 14:35:00,718.1,0.00,25.186,24.653,0.1523,-0.2039,0.0000,28.916,45.500,16.0,4.339
23,2015-03-20 14:40:00,704.4,0.00,25.065,24.557,0.1519,-0.2039,0.0000,29.165,44.200,15.8,4.339
24,2015-03-20 14:45:00,699.4,0.00,24.968,24.484,0.1519,-0.2039,0.0000,28.122,46.400,15.6,4.339
25,2015-03-20 14:50:00,693.1,0.00,24.871,24.412,0.1519,-0.2039,0.0000,27.924,48.400,16.0,4.351
26,2015-03-20 14:55:00,678.1,0.00,24.823,24.363,0.1514,-0.2039,0.0000,28.295,46.900,15.9,4.351
27,2015-03-20 15:00:00,664.4,0.00,25.040,24.315,0.1514,-0.2039,0.0000,27.924,47.800,15.9,4.339
28,2015-03-20 15:05:00,659.4,0.00,25.501,24.339,0.1514,-0.2039,0.0000,27.431,48.000,15.5,4.339
29,2015-03-20 15:10:00,650.6,0.00,25.914,24.388,0.1519,-0.2039,0.0000,27.112,48.800,15.4,4.339
30,2015-03-20 15:15:00,631.9,0.00,25.939,24.436,0.1514,-0.2039,0.0000,26.695,50.700,15.6,4.351
31,2015-03-20 15:20:00,579.4,0.00,25.768,24.484,0.1514,-0.2039,0.0000,26.524,50.500,15.4,4.357
32,2015-03-20 15:25:00,616.9,0.00,25.380,24.484,0.1514,-0.2039,0.0000,26.451,51.100,15.5,4.339
33,2015-03-20 15:30:00,569.4,0.00,25.162,24.436,0.1514,-0.2039,0.0000,26.378,50.800,15.4,4.339
