"#","Date Time, GMT-07:00","Wetness, % (LGR S/N: 10374971, SEN S/N: 10205904)","Solar Radiation, W/m² (LGR S/N: 10374971, SEN S/N: 10208649)","Temp, °C (LGR S/N: 10374971, SEN S/N: 10213738, LBL: 1 cm deep)","Temp, °C (LGR S/N: 10374971, SEN S/N: 10222767, LBL: 5 cm deep)","Water Content, m³/m³ (LGR S/N: 10374971, SEN S/N: 10222870)","Voltage, V (LGR S/N: 10374971, SEN S/N: 10348616)","Current, mA (LGR S/N: 10374971, SEN S/N: 10348616)","Temp, °C (LGR S/N: 10374971, SEN S/N: 10359304)","RH, % (LGR S/N: 10374971, SEN S/N: 10359304)","DewPt, °C (LGR S/N: 10374971, SEN S/N: 10359304)","Batt, V (LGR S/N: 10374971)"
1,2013-11-16 11:26:44,12.35,38.1,16.296,16.368,0.1455,-0.1988,0.0000,17.034,65.600,10.6,4.188
2,2013-11-16 11:31:44,2.35,35.6,16.320,16.368,0.1466,-0.1988,0.0000,17.296,64.700,10.6,4.188
3,2013-11-16 11:36:44,1.76,38.1,16.344,16.392,0.1459,-0.1988,0.0000,17.439,63.400,10.4,4.188
4,2013-11-16 11:41:44,1.18,25.6,16.368,16.392,0.1466,-0.1988,0.0000,17.463,63.500,10.5,4.224
5,2013-11-16 11:46:44,1.76,41.9,16.415,16.415,0.1466,-0.1988,0.0000,17.534,64.200,10.7,4.188
6,2013-11-16 11:51:44,1.18,28.1,16.439,16.415,0.1459,-0.1988,0.0000,17.605,63.800,10.7,4.188
7,2013-11-16 11:56:44,1.18,38.1,16.463,16.439,0.1459,-0.1988,0.0000,17.558,62.500,10.3,4.194
8,2013-11-16 12:01:44,1.18,26.9,16.487,16.463,0.1466,-0.1988,0.0000,17.677,62.200,10.4,4.194
9,2013-11-16 12:06:44,1.18,20.6,16.487,16.463,0.1459,-0.1988,0.0000,17.629,61.800,10.2,4.194
10,2013-11-16 12:11:44,1.18,26.9,16.511,16.487,0.1459,-0.1988,0.0000,17.486,61.500,10.0,4.194
11,2013-11-16 12:16:44,1.18,19.4,16.534,16.511,0.1466,-0.1988,0.0000,17.415,61.100,9.9,4.194
12,2013-11-16 12:21:44,1.18,16.9,16.558,16.534,0.1459,-0.1988,0.0000,17.415,60.200,9.6,4.194
13,2013-11-16 12:26:44,1.18,18.1,16.582,16.534,0.1459,-0.1988,0.0000,17.344,60.100,9.5,4.194
14,2013-11-16 12:31:44,1.18,19.4,16.606,16.558,0.1466,-0.1988,0.0000,17.344,60.000,9.5,4.194
15,2013-11-16 12:36:44,1.18,21.9,16.630,16.582,0.1459,-0.1988,0.0000,17.391,60.700,9.7,4.194
16,2013-11-16 12:41:44,1.18,19.4,16.630,16.582,0.1459,-0.1988,0.0000,17.486,59.400,9.5,4.194
17,2013-11-16 12:46:44,1.18,19.4,16.654,16.606,0.1466,-0.1988,0.0000,17.415,59.700,9.5,4.194
18,2013-11-16 12:51:44,1.18,30.6,16.654,16.606,0.1459,-0.1988,0.0000,17.463,60.000,9.6,4.194
19,2013-11-16 12:56:44,1.18,51.9,16.677,16.630,0.1459,-0.1988,0.0000,17.724,59.200,9.7,4.200
20,2013-11-16 13:01:44,1.18,46.9,16.677,16.654,0.1466,-0.1988,0.0000,18.247,58.400,10.0,4.200
21,2013-11-16 13:06:44,1.18,21.9,16.701,16.654,0.1459,-0.1988,0.0000,17.986,59.100,9.9,4.200
22,2013-11-16 13:11:44,1.18,21.9,16.725,16.677,0.1466,-0.1988,0.0000,17.796,59.400,9.8,4.200
23,2013-11-16 13:16:44,1.18,19.4,16.749,16.677,0.1466,-0.1988,0.0000,17.748,59.700,9.8,4.194
24,2013-11-16 13:21:44,1.18,16.9,16.773,16.701,0.1459,-0.1988,0.0000,17.582,59.700,9.7,4.200
25,2013-11-16 13:26:44,1.18,18.1,16.796,16.701,0.1459,-0.1988,0.0000,17.534,60.000,9.7,4.194
26,2013-11-16 13:31:44,1.18,18.1,16.820,16.725,0.1466,-0.1988,0.0000,17.558,59.700,9.6,4.194
27,2013-11-16 13:36:44,1.18,16.9,16.820,16.749,0.1459,-0.1988,0.0000,17.629,59.000,9.5,4.194
28,2013-11-16 13:41:44,1.18,16.9,16.844,16.749,0.1466,-0.1988,0.0000,17.653,58.700,9.5,4.194
29,2013-11-16 13:46:44,1.18,16.9,16.844,16.773,0.1466,-0.1988,0.0000,17.629,58.100,9.3,4.194
30,2013-11-16 13:51:44,1.18,18.1,16.868,16.773,0.1459,-0.1988,0.0000,17.653,58.700,9.5,4.188
31,2013-11-16 13:56:44,1.18,16.9,16.868,16.796,0.1466,-0.1988,0.0000,17.653,57.300,9.1,4.194
32,2013-11-16 14:01:44,1.18,16.9,16.868,16.796,0.1466,-0.1988,0.0000,17.724,57.800,9.3,4.206
33,2013-11-16 14:06:44,1.18,18.1,16.892,16.796,0.1459,-0.1988,0.0000,17.772,57.200,9.2,4.224
34,2013-11-16 14:11:44,1.18,20.6,16.892,16.820,0.1466,-0.1988,0.0000,17.843,56.900,9.2,4.194
35,2013-11-16 14:16:44,1.18,20.6,16.892,16.820,0.1466,-0.1988,0.0000,17.891,56.700,9.2,4.194
36,2013-11-16 14:21:44,1.18,21.9,16.915,16.844,0.1459,-0.1988,0.0000,17.962,56.500,9.2,4.194
37,2013-11-16 14:26:44,1.18,15.6,16.915,16.844,0.1459,-0.1988,0.0000,18.129,55.500,9.1,4.194
38,2013-11-16 14:31:44,1.18,13.1,16.915,16.868,0.1466,-0.1988,0.0000,18.057,55.500,9.0,4.194
39,2013-11-16 14:36:44,1.18,10.6,16.939,16.868,0.1459,-0.1988,0.0000,17.938,55.900,9.0,4.194
40,2013-11-16 14:41:44,1.18,9.4,16.939,16.868,0.1459,-0.1988,0.0000,17.867,55.200,8.8,4.194
41,2013-11-16 14:46:44,1.18,8.1,16.939,16.868,0.1459,-0.1988,0.0000,17.938,55.100,8.8,4.188
42,2013-11-16 14:51:44,1.18,6.9,16.963,16.892,0.1459,-0.1988,0.0000,17.962,54.700,8.7,4.188
43,2013-11-16 14:56:44,1.18,6.9,16.963,16.892,0.1459,-0.1988,0.0000,17.962,55.200,8.9,4.188
44,2013-11-16 15:01:44,1.18,6.9,16.963,16.892,0.1466,-0.1988,0.0000,17.915,54.800,8.7,4.194
45,2013-11-16 15:06:44,1.18,8.1,16.963,16.915,0.1459,-0.1988,0.0000,17.819,56.000,8.9,4.188
46,2013-11-16 15:11:44,1.18,6.9,16.963,16.915,0.1459,-0.1988,0.0000,17.819,56.000,8.9,4.188
47,2013-11-16 15:16:44,1.18,8.1,16.987,16.915,0.1459,-0.1988,0.0000,17.843,55.400,8.8,4.188
48,2013-11-16 15:21:44,1.18,8.1,16.987,16.915,0.1459,-0.1988,0.0000,17.867,55.400,8.8,4.188
49,2013-11-16 15:26:44,1.18,8.1,16.987,16.939,0.1466,-0.1988,0.0000,17.867,55.100,8.7,4.194
50,2013-11-16 15:31:44,1.18,8.1,16.987,16.939,0.1459,-0.1988,0.0000,17.891,54.900,8.7,4.188
51,2013-11-16 15:36:44,0.59,8.1,16.987,16.939,0.1459,-0.1988,0.0000,17.772,55.000,8.6,4.188
52,2013-11-16 15:41:44,0.59,9.4,16.987,16.939,0.1466,-0.1988,0.0000,17.748,55.100,8.6,4.188
53,2013-11-16 15:46:44,0.59,9.4,16.987,16.939,0.1459,-0.1988,0.0000,17.819,54.700,8.6,4.188
54,2013-11-16 15:51:44,1.18,9.4,16.987,16.939,0.1459,-0.1988,0.0000,17.867,54.400,8.6,4.188
55,2013-11-16 15:56:44,1.18,10.6,16.987,16.939,0.1459,-0.1988,0.0000,17.843,54.300,8.5,4.188
56,2013-11-16 16:01:44,1.18,9.4,16.987,16.963,0.1459,-0.1988,0.0000,17.843,55.100,8.7,4.194
57,2013-11-16 16:06:44,0.59,8.1,16.987,16.963,0.1459,-0.1988,0.0000,17.843,54.200,8.5,4.188
58,2013-11-16 16:11:44,1.18,6.9,16.987,16.963,0.1459,-0.1988,0.0000,17.867,54.200,8.5,4.188
59,2013-11-16 16:16:44,0.59,5.6,16.987,16.963,0.1459,-0.1988,0.0000,17.796,53.800,8.3,4.188
60,2013-11-16 16:21:44,0.59,4.4,16.987,16.963,0.1459,-0.1988,0.0000,17.748,53.900,8.3,4.188
61,2013-11-16 16:26:44,0.59,3.1,16.987,16.963,0.1459,-0.1988,0.0000,17.677,54.400,8.4,4.188
62,2013-11-16 16:31:44,0.59,3.1,16.987,16.963,0.1459,-0.1988,0.0000,17.558,54.600,8.3,4.188
63,2013-11-16 16:36:44,1.18,3.1,16.987,16.963,0.1459,-0.1988,0.0000,17.510,54.600,8.3,4.188
64,2013-11-16 16:41:44,1.18,3.1,16.987,16.963,0.1459,-0.1988,0.0000,17.486,54.900,8.3,4.188
65,2013-11-16 16:46:44,0.59,3.1,16.987,16.963,0.1459,-0.1988,0.0000,17.463,55.500,8.5,4.194
