"#","Date Time, GMT-08:00","Solar Radiation, W/m² (LGR S/N: 10221051, SEN S/N: 10200137)","Voltage, V (LGR S/N: 10221051, SEN S/N: 10200855)","Current, mA (LGR S/N: 10221051, SEN S/N: 10200855)","Wetness, % (LGR S/N: 10221051, SEN S/N: 10205905)","Temp, °C (LGR S/N: 10221051, SEN S/N: 10213637)","RH, % (LGR S/N: 10221051, SEN S/N: 10213637)","DewPt, °C (LGR S/N: 10221051, SEN S/N: 10213637)","Temp, °C (LGR S/N: 10221051, SEN S/N: 10213732, LBL: 1 cm deep)","Temp, °C (LGR S/N: 10221051, SEN S/N: 10213733, LBL: 5 cm deep)","Water Content, m³/m³ (LGR S/N: 10221051, SEN S/N: 10222876)","Batt, V (LGR S/N: 10221051)"
1,2014-12-29 11:50:00,79.4,-0.2039,0.0000,0.00,17.629,51.200,7.4,14.170,13.233,0.2564,4.345
2,2014-12-29 11:55:00,229.4,-0.2039,0.0000,0.00,18.152,49.500,7.4,14.266,13.329,0.2564,4.381
3,2014-12-29 12:00:00,301.9,-0.2039,0.0000,0.00,18.105,51.200,7.9,14.361,13.425,0.2567,4.406
4,2014-12-29 12:05:00,180.6,-0.2039,0.0000,0.00,18.390,50.500,7.9,14.457,13.522,0.2567,4.393
5,2014-12-29 12:10:00,250.6,-0.2039,0.0000,0.00,16.939,50.500,6.6,14.529,13.594,0.2564,4.381
6,2014-12-29 12:15:00,93.1,-0.2039,0.0000,0.00,16.368,51.700,6.4,14.553,13.666,0.2564,4.369
7,2014-12-29 12:20:00,510.6,-0.2039,0.0000,0.00,17.463,49.700,6.9,14.553,13.714,0.2567,4.363
8,2014-12-29 12:25:00,110.6,-0.2039,0.0000,0.00,17.225,51.200,7.1,14.553,13.738,0.2567,4.351
9,2014-12-29 12:30:00,265.6,-0.2039,0.0000,0.00,16.511,51.400,6.5,14.577,13.786,0.2564,4.381
10,2014-12-29 12:35:00,331.9,-0.2039,0.0000,0.00,17.058,49.700,6.5,14.577,13.810,0.2564,4.406
11,2014-12-29 12:40:00,308.1,-0.2039,0.0000,0.00,16.844,51.000,6.7,14.577,13.858,0.2564,4.393
12,2014-12-29 12:45:00,144.4,-0.2039,0.0000,0.00,17.486,50.700,7.2,14.601,13.882,0.2567,4.381
13,2014-12-29 12:50:00,100.6,-0.2039,0.0000,0.00,16.987,50.300,6.6,14.625,13.906,0.2564,4.369
14,2014-12-29 12:55:00,195.6,-0.2039,0.0000,0.00,16.034,51.000,5.9,14.649,13.954,0.2564,4.363
15,2014-12-29 13:00:00,215.6,-0.2039,0.0000,0.00,16.701,50.500,6.4,14.625,13.978,0.2560,4.363
16,2014-12-29 13:05:00,246.9,-0.2039,0.0000,0.00,16.701,51.800,6.8,14.625,14.002,0.2564,4.387
17,2014-12-29 13:10:00,138.1,-0.2039,0.0000,0.00,17.272,50.800,7.0,14.577,14.002,0.2560,4.393
18,2014-12-29 13:15:00,95.6,-0.2039,0.0000,0.00,17.153,50.700,6.9,14.553,14.002,0.2564,4.381
19,2014-12-29 13:20:00,159.4,-0.2039,0.0000,0.00,16.773,51.000,6.6,14.505,13.978,0.2560,4.369
20,2014-12-29 13:25:00,180.6,-0.2039,0.0000,0.00,16.749,50.600,6.5,14.481,13.978,0.2564,4.363
21,2014-12-29 13:30:00,99.4,-0.2039,0.0000,0.00,16.582,50.500,6.3,14.433,13.954,0.2560,4.363
22,2014-12-29 13:35:00,84.4,-0.2039,0.0000,0.00,16.439,51.200,6.3,14.409,13.954,0.2560,4.412
23,2014-12-29 13:40:00,101.9,-0.2039,0.0000,0.00,16.439,51.200,6.3,14.361,13.930,0.2560,4.393
24,2014-12-29 13:45:00,270.6,-0.2039,0.0000,0.00,17.153,50.800,6.9,14.337,13.930,0.2560,4.381
25,2014-12-29 13:50:00,156.9,-0.2039,0.0000,0.00,17.320,50.100,6.8,14.314,13.906,0.2560,4.363
26,2014-12-29 13:55:00,121.9,-0.2039,0.0000,0.00,17.177,51.600,7.1,14.290,13.906,0.2560,4.363
27,2014-12-29 14:00:00,83.1,-0.2039,0.0000,0.00,16.963,51.100,6.8,14.266,13.906,0.2560,4.363
28,2014-12-29 14:05:00,66.9,-0.2039,0.0000,0.00,16.987,51.500,6.9,14.266,13.906,0.2560,4.369
29,2014-12-29 14:10:00,71.9,-0.2039,0.0000,0.00,17.177,51.700,7.2,14.242,13.882,0.2560,4.381
30,2014-12-29 14:15:00,88.1,-0.2039,0.0000,0.00,16.939,51.300,6.8,14.242,13.882,0.2557,4.387
31,2014-12-29 14:20:00,208.1,-0.2039,0.0000,0.00,17.249,52.400,7.4,14.218,13.882,0.2560,4.369
32,2014-12-29 14:25:00,69.4,-0.2039,0.0000,0.00,17.534,50.800,7.2,14.194,13.858,0.2560,4.363
33,2014-12-29 14:30:00,66.9,-0.2039,0.0000,0.00,16.892,50.700,6.6,14.170,13.858,0.2560,4.363
34,2014-12-29 14:35:00,59.4,-0.2039,0.0000,0.00,16.606,50.700,6.4,14.170,13.858,0.2557,4.375
35,2014-12-29 14:40:00,64.4,-0.2039,0.0000,0.00,16.558,51.100,6.4,14.170,13.858,0.2557,4.375
36,2014-12-29 14:45:00,89.4,-0.2039,0.0000,0.00,16.511,51.500,6.5,14.146,13.858,0.2557,4.381
37,2014-12-29 14:50:00,61.9,-0.2039,0.0000,0.00,16.630,52.000,6.7,14.146,13.858,0.2560,4.369
38,2014-12-29 14:55:00,58.1,-0.2039,0.0000,0.00,16.582,53.500,7.1,14.122,13.834,0.2557,4.363
39,2014-12-29 15:00:00,54.4,-0.2039,0.0000,0.00,16.320,54.400,7.1,14.098,13.834,0.2560,4.363
40,2014-12-29 15:05:00,60.6,-0.2039,0.0000,0.00,16.225,55.200,7.2,14.074,13.810,0.2557,4.363
41,2014-12-29 15:10:00,50.6,-0.2039,0.0000,0.00,16.106,55.500,7.2,14.050,13.810,0.2557,4.363
42,2014-12-29 15:15:00,53.1,-0.2039,0.0000,0.00,16.034,56.700,7.5,14.026,13.810,0.2557,4.357
43,2014-12-29 15:20:00,41.9,-0.2039,0.0000,0.00,15.891,56.500,7.3,14.002,13.786,0.2557,4.351
44,2014-12-29 15:25:00,41.9,-0.2039,0.0000,0.00,15.772,57.400,7.4,13.978,13.762,0.2557,4.345
45,2014-12-29 15:30:00,38.1,-0.2039,0.0000,0.00,15.629,58.000,7.4,13.930,13.762,0.2557,4.345
46,2014-12-29 15:35:00,36.9,-0.2039,0.0000,0.00,15.461,57.800,7.2,13.906,13.738,0.2557,4.339
47,2014-12-29 15:40:00,36.9,-0.2039,0.0000,0.00,15.270,59.300,7.4,13.882,13.714,0.2557,4.339
48,2014-12-29 15:45:00,35.6,-0.2039,0.0000,0.00,15.151,59.500,7.3,13.858,13.714,0.2557,4.339
49,2014-12-29 15:50:00,31.9,-0.2039,0.0000,0.00,15.055,60.200,7.4,13.834,13.690,0.2557,4.333
50,2014-12-29 15:55:00,30.6,-0.2039,0.0000,0.00,14.960,60.900,7.5,13.810,13.666,0.2557,4.333
51,2014-12-29 16:00:00,24.4,-0.2039,0.0000,0.00,14.745,61.200,7.4,13.762,13.666,0.2557,4.333
52,2014-12-29 16:05:00,20.6,-0.2039,0.0000,0.00,14.577,62.100,7.4,13.738,13.642,0.2557,4.333
53,2014-12-29 16:10:00,18.1,-0.2039,0.0000,0.00,14.290,63.500,7.5,13.714,13.618,0.2557,4.327
54,2014-12-29 16:15:00,15.6,-0.2039,0.0000,0.00,14.098,64.300,7.5,13.690,13.594,0.2557,4.327
55,2014-12-29 16:20:00,14.4,-0.2039,0.0000,0.00,13.906,65.300,7.5,13.666,13.594,0.2557,4.327
56,2014-12-29 16:25:00,11.9,-0.2039,0.0000,0.00,13.786,66.100,7.6,13.618,13.570,0.2557,4.321
57,2014-12-29 16:30:00,10.6,-0.2039,0.0000,0.00,13.786,66.400,7.6,13.594,13.546,0.2557,4.321
58,2014-12-29 16:35:00,8.1,-0.2039,0.0000,0.00,13.882,66.400,7.7,13.570,13.522,0.2557,4.321
59,2014-12-29 16:40:00,6.9,-0.2039,0.0000,0.00,13.762,67.300,7.8,13.522,13.497,0.2557,4.327
60,2014-12-29 16:45:00,4.4,-0.2039,0.0000,0.00,13.497,68.000,7.7,13.497,13.473,0.2557,4.321
61,2014-12-29 16:50:00,3.1,-0.2039,0.0000,0.00,13.209,69.400,7.7,13.473,13.473,0.2557,4.321
62,2014-12-29 16:55:00,1.9,-0.2039,0.0000,0.00,13.088,70.500,7.9,13.449,13.449,0.2560,4.321
63,2014-12-29 17:00:00,0.6,-0.2039,0.0000,0.00,12.992,70.900,7.9,13.425,13.425,0.2560,4.315
64,2014-12-29 17:05:00,0.6,-0.2039,0.0000,0.00,12.678,71.900,7.8,13.377,13.401,0.2560,4.315
65,2014-12-29 17:10:00,0.6,-0.2039,0.0000,0.00,12.461,73.000,7.8,13.353,13.377,0.2560,4.315
66,2014-12-29 17:15:00,0.6,-0.2039,0.0000,0.59,12.219,74.000,7.7,13.329,13.353,0.2557,4.315
67,2014-12-29 17:20:00,0.6,-0.2039,0.0000,0.59,12.050,75.100,7.8,13.305,13.329,0.2557,4.309
68,2014-12-29 17:25:00,0.6,-0.2039,0.0000,1.18,11.856,76.000,7.8,13.257,13.329,0.2557,4.309
69,2014-12-29 17:30:00,0.6,-0.2039,0.0000,1.18,11.734,77.200,7.9,13.233,13.281,0.2557,4.309
70,2014-12-29 17:35:00,0.6,-0.2039,0.0000,1.76,11.710,77.800,8.0,13.209,13.257,0.2560,4.309
