"#","Date Time, GMT-07:00","Voltage, V (LGR S/N: 10374969, SEN S/N: 10348614)","Current, mA (LGR S/N: 10374969, SEN S/N: 10348614)","Temp, °C (LGR S/N: 10374969, SEN S/N: 10359311)","RH, % (LGR S/N: 10374969, SEN S/N: 10359311)","DewPt, °C (LGR S/N: 10374969, SEN S/N: 10359311)","Temp, °C (LGR S/N: 10374969, SEN S/N: 10365545, LBL: 5 cm)","Temp, °C (LGR S/N: 10374969, SEN S/N: 10365591, LBL: 1 cm)","Water Content, m³/m³ (LGR S/N: 10374969, SEN S/N: 10374509)","Wetness, % (LGR S/N: 10374969, SEN S/N: 10374907)","Solar Radiation, W/m² (LGR S/N: 10374969, SEN S/N: 10375654)","Batt, V (LGR S/N: 10374969)"
1,2013-11-29 11:40:00,-0.2039,0.0000,13.209,85.500,10.8,13.064,13.473,0.2632,16.47,216.9,4.351
2,2013-11-29 11:45:00,-0.2039,0.0000,13.762,85.000,11.3,13.233,14.002,0.2687,12.94,219.4,4.381
3,2013-11-29 11:50:00,-0.2039,0.0000,14.218,83.700,11.5,13.473,14.337,0.2698,12.94,198.1,4.339
4,2013-11-29 11:55:00,-0.2039,0.0000,14.625,83.100,11.8,13.690,14.625,0.2705,12.35,211.9,4.333
5,2013-11-29 12:00:00,-0.2039,0.0000,14.912,82.100,11.9,13.906,14.816,0.2712,12.35,176.9,4.351
6,2013-11-29 12:05:00,-0.2039,0.0000,14.936,80.700,11.7,14.074,14.792,0.2715,11.18,134.4,4.357
7,2013-11-29 12:10:00,-0.2039,0.0000,14.984,81.200,11.8,14.170,14.649,0.2715,12.94,101.9,4.351
8,2013-11-29 12:15:00,-0.2039,0.0000,14.601,80.500,11.3,14.194,14.577,0.2719,12.35,80.6,4.339
9,2013-11-29 12:20:00,-0.2039,0.0000,14.242,80.800,11.0,14.194,14.457,0.2719,10.59,69.4,4.333
10,2013-11-29 12:25:00,-0.2039,0.0000,14.074,80.500,10.8,14.194,14.361,0.2722,10.59,61.9,4.333
11,2013-11-29 12:30:00,-0.2039,0.0000,14.026,82.000,11.0,14.194,14.290,0.2722,10.59,61.9,4.339
12,2013-11-29 12:35:00,-0.2039,0.0000,14.098,82.300,11.1,14.170,14.242,0.2722,11.18,63.1,4.339
13,2013-11-29 12:40:00,-0.2039,0.0000,14.122,81.800,11.1,14.146,14.194,0.2722,14.12,58.1,4.339
14,2013-11-29 12:45:00,-0.2039,0.0000,14.146,81.900,11.1,14.146,14.146,0.2722,17.65,48.1,4.333
15,2013-11-29 12:50:00,-0.2039,0.0000,14.098,80.900,10.9,14.122,14.098,0.2722,32.94,46.9,4.333
16,2013-11-29 12:55:00,-0.2039,0.0000,14.122,82.100,11.1,14.098,14.098,0.2726,41.18,58.1,4.333
17,2013-11-29 13:00:00,-0.2039,0.0000,14.170,82.700,11.3,14.074,14.122,0.2732,100.00,66.9,4.339
18,2013-11-29 13:05:00,-0.2039,0.0000,13.906,83.900,11.2,14.098,14.146,0.2753,100.00,96.9,4.339
19,2013-11-29 13:10:00,-0.2039,0.0000,13.762,83.900,11.1,14.122,14.290,0.2780,100.00,128.1,4.351
20,2013-11-29 13:15:00,-0.2039,0.0000,13.762,83.400,11.0,14.170,14.409,0.2800,100.00,126.9,4.363
21,2013-11-29 13:20:00,-0.2039,0.0000,13.666,86.100,11.4,14.242,14.481,0.2827,100.00,108.1,4.369
22,2013-11-29 13:25:00,-0.2039,0.0000,13.594,86.500,11.4,14.266,14.433,0.2840,100.00,79.4,4.339
23,2013-11-29 13:30:00,-0.2039,0.0000,13.570,86.600,11.4,14.290,14.409,0.2847,84.12,88.1,4.339
24,2013-11-29 13:35:00,-0.2039,0.0000,13.810,87.200,11.7,14.314,14.481,0.2853,94.12,89.4,4.351
25,2013-11-29 13:40:00,-0.2039,0.0000,13.930,87.200,11.9,14.337,14.529,0.2857,77.65,83.1,4.351
26,2013-11-29 13:45:00,-0.2039,0.0000,14.002,87.600,12.0,14.361,14.553,0.2861,59.41,81.9,4.351
27,2013-11-29 13:50:00,-0.2039,0.0000,14.050,87.800,12.1,14.385,14.601,0.2861,48.24,86.9,4.339
28,2013-11-29 13:55:00,-0.2039,0.0000,14.026,88.200,12.1,14.433,14.649,0.2864,43.53,89.4,4.339
29,2013-11-29 14:00:00,-0.2039,0.0000,14.026,88.200,12.1,14.457,14.673,0.2864,37.06,86.9,4.345
30,2013-11-29 14:05:00,-0.2039,0.0000,14.170,87.500,12.1,14.505,14.697,0.2861,31.18,90.6,4.351
31,2013-11-29 14:10:00,-0.2039,0.0000,14.314,87.800,12.3,14.529,14.721,0.2864,52.35,71.9,4.345
32,2013-11-29 14:15:00,-0.2039,0.0000,14.290,88.100,12.4,14.553,14.697,0.2874,100.00,64.4,4.339
33,2013-11-29 14:20:00,-0.2039,0.0000,14.050,87.900,12.1,14.577,14.649,0.2884,100.00,61.9,4.339
34,2013-11-29 14:25:00,-0.2039,0.0000,13.642,89.300,11.9,14.553,14.625,0.2898,100.00,71.9,4.339
35,2013-11-29 14:30:00,-0.2039,0.0000,13.546,90.100,12.0,14.553,14.625,0.2908,100.00,79.4,4.345
36,2013-11-29 14:35:00,-0.2039,0.0000,13.642,90.600,12.1,14.553,14.625,0.2914,100.00,71.9,4.345
37,2013-11-29 14:40:00,-0.2039,0.0000,13.810,90.600,12.3,14.577,14.649,0.2914,100.00,70.6,4.345
38,2013-11-29 14:45:00,-0.2039,0.0000,13.858,90.900,12.4,14.577,14.673,0.2919,94.71,75.6,4.339
39,2013-11-29 14:50:00,-0.2039,0.0000,13.906,90.400,12.4,14.601,14.697,0.2925,100.00,70.6,4.345
40,2013-11-29 14:55:00,-0.2039,0.0000,14.026,90.400,12.5,14.625,14.745,0.2932,100.00,71.9,4.387
41,2013-11-29 15:00:00,-0.2039,0.0000,14.218,90.600,12.7,14.649,14.768,0.2935,100.00,70.6,4.345
42,2013-11-29 15:05:00,-0.2039,0.0000,14.122,90.800,12.7,14.673,14.792,0.2938,100.00,78.1,4.339
43,2013-11-29 15:10:00,-0.2039,0.0000,14.098,91.500,12.8,14.697,14.864,0.2942,87.06,99.4,4.339
44,2013-11-29 15:15:00,-0.2039,0.0000,14.098,90.900,12.7,14.745,14.960,0.2942,30.59,99.4,4.351
45,2013-11-29 15:20:00,-0.2039,0.0000,14.098,90.800,12.6,14.768,14.984,0.2942,25.29,106.9,4.351
46,2013-11-29 15:25:00,-0.2039,0.0000,14.409,90.700,12.9,14.816,15.079,0.2942,23.53,110.6,4.339
47,2013-11-29 15:30:00,-0.2039,0.0000,14.673,90.700,13.2,14.864,15.151,0.2942,27.65,109.4,4.339
48,2013-11-29 15:35:00,-0.2039,0.0000,14.529,89.900,12.9,14.912,15.223,0.2938,26.47,111.9,4.351
49,2013-11-29 15:40:00,-0.2039,0.0000,14.601,90.600,13.1,14.960,15.270,0.2938,22.94,113.1,4.339
50,2013-11-29 15:45:00,-0.2039,0.0000,14.721,90.200,13.1,15.008,15.342,0.2935,18.24,110.6,4.345
51,2013-11-29 15:50:00,-0.2039,0.0000,14.792,90.000,13.2,15.055,15.390,0.2935,17.06,121.9,4.339
52,2013-11-29 15:55:00,-0.2039,0.0000,15.055,89.900,13.4,15.127,15.557,0.2932,15.88,208.1,4.351
53,2013-11-29 16:00:00,-0.2039,0.0000,15.843,88.600,14.0,15.199,15.772,0.2932,15.29,238.1,4.339
54,2013-11-29 16:05:00,-0.2039,0.0000,16.725,86.800,14.5,15.294,15.843,0.2932,14.12,108.1,4.345
55,2013-11-29 16:10:00,-0.2039,0.0000,16.129,85.400,13.7,15.366,15.772,0.2928,14.12,115.6,4.339
56,2013-11-29 16:15:00,-0.2039,0.0000,16.392,86.100,14.1,15.390,15.772,0.2928,14.12,140.6,4.345
57,2013-11-29 16:20:00,-0.2039,0.0000,17.106,85.000,14.6,15.414,15.843,0.2925,13.53,294.4,4.345
58,2013-11-29 16:25:00,-0.2039,0.0000,18.129,79.200,14.5,15.485,15.963,0.2925,12.35,148.1,4.357
59,2013-11-29 16:30:00,-0.2039,0.0000,17.177,82.500,14.2,15.557,16.010,0.2925,11.76,104.4,4.339
60,2013-11-29 16:35:00,-0.2039,0.0000,16.701,83.500,13.9,15.605,16.010,0.2922,11.76,88.1,4.339
61,2013-11-29 16:40:00,-0.2039,0.0000,16.368,84.100,13.7,15.652,15.939,0.2919,11.76,69.4,4.345
62,2013-11-29 16:45:00,-0.2039,0.0000,16.106,84.300,13.5,15.652,15.867,0.2919,12.35,59.4,4.345
63,2013-11-29 16:50:00,-0.2039,0.0000,16.058,84.800,13.5,15.629,15.796,0.2919,11.76,49.4,4.339
64,2013-11-29 16:55:00,-0.2039,0.0000,16.010,85.400,13.6,15.605,15.724,0.2914,12.35,41.9,4.339
65,2013-11-29 17:00:00,-0.2039,0.0000,15.939,85.600,13.5,15.605,15.676,0.2911,11.76,36.9,4.333
66,2013-11-29 17:05:00,-0.2039,0.0000,15.819,85.500,13.4,15.581,15.629,0.2911,12.35,29.4,4.333
67,2013-11-29 17:10:00,-0.2039,0.0000,15.748,85.700,13.4,15.557,15.533,0.2911,12.35,25.6,4.333
68,2013-11-29 17:15:00,-0.2039,0.0000,15.676,86.400,13.4,15.509,15.485,0.2908,11.76,21.9,4.333
