"#","Date Time, GMT-08:00","Voltage, V (LGR S/N: 10214686, SEN S/N: 10200841)","Current, mA (LGR S/N: 10214686, SEN S/N: 10200841)","Wetness, % (LGR S/N: 10214686, SEN S/N: 10205910)","Solar Radiation, W/m² (LGR S/N: 10214686, SEN S/N: 10208648)","Temp, °C (LGR S/N: 10214686, SEN S/N: 10213639)","RH, % (LGR S/N: 10214686, SEN S/N: 10213639)","DewPt, °C (LGR S/N: 10214686, SEN S/N: 10213639)","Temp, °C (LGR S/N: 10214686, SEN S/N: 10213734, LBL: 1 cm deep)","Temp, °C (LGR S/N: 10214686, SEN S/N: 10213735, LBL: 5 cm deep)","Water Content, m³/m³ (LGR S/N: 10214686, SEN S/N: 10222877)","Batt, V (LGR S/N: 10214686)"
1,2014-02-13 12:55:00,-0.2039,0.0000,1.18,655.6,28.642,24.700,6.5,20.865,19.770,0.0835,4.400
2,2014-02-13 13:00:00,-0.2039,0.0000,1.18,649.4,28.692,25.200,6.9,21.056,19.936,0.0835,4.381
3,2014-02-13 13:05:00,-0.2039,0.0000,1.18,641.9,28.394,26.100,7.1,21.199,20.103,0.0835,4.363
4,2014-02-13 13:10:00,-0.2039,0.0000,1.18,641.9,28.667,25.900,7.2,21.342,20.269,0.0841,4.363
5,2014-02-13 13:15:00,-0.2039,0.0000,1.18,635.6,28.493,25.300,6.7,21.461,20.412,0.0841,4.442
6,2014-02-13 13:20:00,-0.2039,0.0000,1.18,631.9,28.171,25.000,6.3,21.604,20.555,0.0841,4.393
7,2014-02-13 13:25:00,-0.2039,0.0000,1.18,628.1,28.048,26.000,6.8,21.724,20.698,0.0841,4.381
8,2014-02-13 13:30:00,-0.2039,0.0000,1.18,618.1,27.481,27.200,6.9,21.867,20.841,0.0841,4.363
9,2014-02-13 13:35:00,-0.2039,0.0000,1.18,604.4,27.776,25.600,6.3,21.987,21.008,0.0841,4.363
10,2014-02-13 13:40:00,-0.2039,0.0000,1.18,630.6,28.171,25.000,6.3,22.130,21.127,0.0844,4.436
11,2014-02-13 13:45:00,-0.2039,0.0000,0.59,583.1,27.333,24.600,5.4,22.250,21.270,0.0841,4.393
12,2014-02-13 13:50:00,-0.2039,0.0000,1.18,486.9,27.604,25.000,5.8,22.369,21.413,0.0844,4.381
13,2014-02-13 13:55:00,-0.2039,0.0000,0.59,549.4,27.431,24.700,5.5,22.513,21.557,0.0841,4.369
14,2014-02-13 14:00:00,-0.2039,0.0000,1.18,623.1,27.382,25.500,5.9,22.633,21.700,0.0844,4.363
15,2014-02-13 14:05:00,-0.2039,0.0000,0.59,616.9,27.358,26.100,6.2,22.753,21.843,0.0844,4.442
16,2014-02-13 14:10:00,-0.2039,0.0000,1.18,583.1,27.308,25.100,5.6,22.872,21.987,0.0844,4.393
17,2014-02-13 14:15:00,-0.2039,0.0000,0.59,551.9,27.186,25.700,5.9,22.992,22.106,0.0844,4.381
18,2014-02-13 14:20:00,-0.2039,0.0000,0.59,534.4,28.122,24.800,6.1,23.088,22.226,0.0850,4.369
19,2014-02-13 14:25:00,-0.2039,0.0000,0.59,568.1,27.210,24.600,5.3,23.184,22.345,0.0850,4.363
20,2014-02-13 14:30:00,-0.2039,0.0000,0.59,545.6,28.270,24.200,5.9,23.304,22.465,0.0850,4.363
21,2014-02-13 14:35:00,-0.2039,0.0000,0.59,525.6,28.345,24.000,5.9,23.376,22.585,0.0850,4.393
22,2014-02-13 14:40:00,-0.2039,0.0000,0.59,514.4,27.038,23.700,4.6,23.472,22.681,0.0857,4.381
23,2014-02-13 14:45:00,-0.2039,0.0000,0.59,485.6,27.210,25.100,5.5,23.569,22.800,0.0857,4.369
24,2014-02-13 14:50:00,-0.2039,0.0000,0.59,488.1,27.308,24.100,5.0,23.641,22.896,0.0857,4.363
25,2014-02-13 14:55:00,-0.2039,0.0000,0.59,473.1,26.695,26.000,5.6,23.713,22.992,0.0857,4.363
26,2014-02-13 15:00:00,-0.2039,0.0000,0.59,461.9,26.573,25.800,5.4,23.785,23.040,0.0857,4.393
27,2014-02-13 15:05:00,-0.2039,0.0000,0.59,441.9,26.353,25.800,5.2,23.809,23.136,0.0863,4.381
28,2014-02-13 15:10:00,-0.2039,0.0000,0.59,429.4,25.939,26.600,5.3,23.857,23.184,0.0863,4.369
29,2014-02-13 15:15:00,-0.2039,0.0000,0.59,415.6,26.353,26.800,5.8,23.881,23.232,0.0863,4.363
30,2014-02-13 15:20:00,-0.2039,0.0000,0.00,399.4,25.428,27.600,5.4,23.905,23.280,0.0863,4.363
31,2014-02-13 15:25:00,-0.2039,0.0000,0.59,391.9,26.158,27.400,5.9,23.881,23.280,0.0863,4.400
32,2014-02-13 15:30:00,-0.2039,0.0000,0.00,343.1,25.525,28.300,5.8,23.881,23.304,0.0863,4.381
33,2014-02-13 15:35:00,-0.2039,0.0000,0.00,351.9,25.598,28.900,6.2,23.857,23.304,0.0863,4.369
34,2014-02-13 15:40:00,-0.2039,0.0000,0.00,336.9,25.453,27.000,5.1,23.809,23.280,0.0869,4.363
35,2014-02-13 15:45:00,-0.2039,0.0000,0.00,318.1,25.355,28.300,5.7,23.761,23.280,0.0869,4.363
36,2014-02-13 15:50:00,-0.2039,0.0000,0.00,211.9,25.089,28.000,5.3,23.713,23.232,0.0869,4.393
37,2014-02-13 15:55:00,-0.2039,0.0000,0.00,268.1,24.653,29.300,5.6,23.665,23.208,0.0869,4.375
38,2014-02-13 16:00:00,-0.1988,0.0000,0.00,209.4,24.171,29.700,5.4,23.617,23.184,0.0863,4.369
39,2014-02-13 16:05:00,-0.1988,0.0000,0.00,251.9,23.978,30.200,5.5,23.545,23.136,0.0863,4.363
40,2014-02-13 16:10:00,-0.1988,0.0000,0.00,234.4,23.833,31.900,6.1,23.472,23.088,0.0863,4.369
41,2014-02-13 16:15:00,-0.1988,0.0000,0.00,211.9,23.545,32.400,6.1,23.424,23.040,0.0863,4.375
42,2014-02-13 16:20:00,-0.1988,0.0000,0.00,49.4,23.232,32.400,5.8,23.352,22.992,0.0863,4.375
43,2014-02-13 16:25:00,-0.1988,0.0000,0.00,46.9,23.064,36.200,7.3,23.280,22.944,0.0863,4.375
44,2014-02-13 16:30:00,-0.1988,0.0000,0.00,43.1,22.513,38.600,7.7,23.232,22.920,0.0857,4.369
45,2014-02-13 16:35:00,-0.1988,0.0000,0.00,39.4,22.226,38.700,7.5,23.160,22.848,0.0857,4.369
46,2014-02-13 16:40:00,-0.1988,0.0000,0.00,35.6,21.915,39.900,7.7,23.088,22.800,0.0857,4.363
47,2014-02-13 16:45:00,-0.1988,0.0000,0.00,29.4,21.700,40.400,7.7,23.016,22.753,0.0857,4.363
48,2014-02-13 16:50:00,-0.1988,0.0000,0.00,23.1,21.390,41.100,7.6,22.944,22.705,0.0857,4.363
49,2014-02-13 16:55:00,-0.1988,0.0000,0.00,14.4,21.175,42.200,7.8,22.896,22.657,0.0857,4.363
50,2014-02-13 17:00:00,-0.1988,0.0000,0.00,13.1,20.984,43.600,8.2,22.824,22.585,0.0850,4.357
51,2014-02-13 17:05:00,-0.1988,0.0000,0.00,11.9,20.698,45.200,8.4,22.729,22.537,0.0850,4.357
52,2014-02-13 17:10:00,-0.1988,0.0000,0.00,9.4,20.412,46.600,8.6,22.657,22.465,0.0850,4.351
53,2014-02-13 17:15:00,-0.1988,0.0000,0.00,8.1,20.293,47.700,8.8,22.585,22.417,0.0850,4.351
54,2014-02-13 17:20:00,-0.1988,0.0000,0.00,6.9,20.031,48.800,8.9,22.513,22.345,0.0850,4.351
55,2014-02-13 17:25:00,-0.1988,0.0000,0.00,5.6,19.674,49.700,8.9,22.441,22.274,0.0850,4.351
56,2014-02-13 17:30:00,-0.1988,0.0000,0.00,3.1,19.436,50.400,8.9,22.345,22.226,0.0850,4.351
57,2014-02-13 17:35:00,-0.1988,0.0000,0.00,1.9,19.175,51.700,9.0,22.274,22.154,0.0844,4.351
58,2014-02-13 17:40:00,-0.1988,0.0000,0.00,0.6,19.008,51.600,8.8,22.202,22.082,0.0844,4.351
59,2014-02-13 17:45:00,-0.1988,0.0000,0.00,0.6,18.818,52.200,8.8,22.106,22.034,0.0844,4.351
60,2014-02-13 17:50:00,-0.1988,0.0000,0.00,0.6,18.628,52.200,8.7,22.034,21.963,0.0844,4.345
61,2014-02-13 17:55:00,-0.1988,0.0000,0.00,0.6,18.485,52.800,8.7,21.963,21.891,0.0841,4.345
62,2014-02-13 18:00:00,-0.1988,0.0000,0.00,0.6,18.390,53.800,8.9,21.891,21.843,0.0841,4.345
63,2014-02-13 18:05:00,-0.1988,0.0000,0.00,0.6,18.247,54.000,8.8,21.819,21.772,0.0841,4.345
64,2014-02-13 18:10:00,-0.1988,0.0000,0.00,0.6,18.081,54.500,8.8,21.748,21.700,0.0841,4.345
65,2014-02-13 18:15:00,-0.1988,0.0000,0.00,0.6,17.915,55.500,8.9,21.652,21.652,0.0841,4.345
66,2014-02-13 18:20:00,-0.1988,0.0000,0.00,0.6,17.819,55.200,8.7,21.581,21.581,0.0835,4.345
67,2014-02-13 18:25:00,-0.1988,0.0000,0.00,0.6,17.819,55.900,8.9,21.509,21.509,0.0835,4.345
68,2014-02-13 18:30:00,-0.1988,0.0000,0.00,0.6,17.629,56.800,9.0,21.437,21.461,0.0835,4.345
69,2014-02-13 18:35:00,-0.1988,0.0000,0.00,0.6,17.582,56.800,8.9,21.366,21.390,0.0835,4.345
70,2014-02-13 18:40:00,-0.1988,0.0000,0.00,0.6,17.534,57.100,9.0,21.294,21.318,0.0835,4.339
71,2014-02-13 18:45:00,-0.1988,0.0000,0.00,0.6,17.677,51.400,7.5,21.223,21.270,0.0835,4.339
72,2014-02-13 18:50:00,-0.1988,0.0000,0.00,0.6,18.081,45.000,6.0,21.151,21.199,0.0835,4.339
73,2014-02-13 18:55:00,-0.1988,0.0000,0.00,0.6,18.343,42.400,5.4,21.079,21.127,0.0829,4.339
74,2014-02-13 19:00:00,-0.1988,0.0000,0.00,0.6,18.366,41.400,5.0,21.032,21.079,0.0829,4.339
75,2014-02-13 19:05:00,-0.1988,0.0000,0.00,0.6,18.081,41.300,4.7,20.936,21.008,0.0829,4.339
76,2014-02-13 19:10:00,-0.1988,0.0000,0.00,0.6,18.224,40.400,4.6,20.889,20.960,0.0829,4.339
77,2014-02-13 19:15:00,-0.1988,0.0000,0.00,0.6,18.485,38.700,4.2,20.817,20.889,0.0829,4.339
78,2014-02-13 19:20:00,-0.1988,0.0000,0.00,0.6,17.962,41.500,4.7,20.746,20.841,0.0822,4.339
79,2014-02-13 19:25:00,-0.1988,0.0000,0.00,0.6,17.819,48.200,6.7,20.698,20.770,0.0822,4.339
80,2014-02-13 19:30:00,-0.2039,0.0000,0.00,0.6,17.701,48.300,6.7,20.603,20.722,0.0822,4.339
81,2014-02-13 19:35:00,-0.1988,0.0000,0.00,0.6,17.701,50.500,7.3,20.555,20.650,0.0822,4.339
82,2014-02-13 19:40:00,-0.1988,0.0000,0.00,0.6,17.629,51.200,7.4,20.484,20.603,0.0822,4.339
83,2014-02-13 19:45:00,-0.1988,0.0000,0.00,0.6,17.296,52.600,7.5,20.436,20.555,0.0822,4.339
84,2014-02-13 19:50:00,-0.2039,0.0000,0.00,0.6,17.368,51.400,7.3,20.365,20.484,0.0816,4.339
85,2014-02-13 19:55:00,-0.1988,0.0000,0.00,0.6,17.296,49.000,6.5,20.317,20.436,0.0816,4.339
86,2014-02-13 20:00:00,-0.2039,0.0000,0.00,0.6,17.177,49.700,6.6,20.269,20.365,0.0816,4.339
87,2014-02-13 20:05:00,-0.1988,0.0000,0.00,0.6,16.987,50.300,6.6,20.198,20.317,0.0816,4.339
88,2014-02-13 20:10:00,-0.1988,0.0000,0.00,0.6,16.701,51.600,6.7,20.150,20.269,0.0816,4.339
89,2014-02-13 20:15:00,-0.2039,0.0000,0.00,0.6,16.582,51.900,6.7,20.079,20.222,0.0816,4.339
90,2014-02-13 20:20:00,-0.2039,0.0000,0.00,0.6,16.368,53.400,6.9,20.031,20.174,0.0816,4.339
91,2014-02-13 20:25:00,-0.1988,0.0000,0.00,0.6,16.582,53.800,7.2,19.984,20.103,0.0816,4.339
92,2014-02-13 20:30:00,-0.1988,0.0000,0.00,0.6,16.558,52.500,6.8,19.912,20.055,0.0810,4.339
93,2014-02-13 20:35:00,-0.2039,0.0000,0.00,0.6,16.630,52.800,7.0,19.865,20.007,0.0810,4.339
94,2014-02-13 20:40:00,-0.1988,0.0000,0.00,0.6,16.558,52.100,6.7,19.793,19.960,0.0810,4.333
95,2014-02-13 20:45:00,-0.1988,0.0000,0.00,0.6,16.511,52.100,6.7,19.746,19.912,0.0810,4.333
96,2014-02-13 20:50:00,-0.2039,0.0000,0.00,0.6,16.296,53.200,6.8,19.698,19.865,0.0810,4.339
97,2014-02-13 20:55:00,-0.1988,0.0000,0.00,0.6,16.034,53.300,6.6,19.651,19.793,0.0810,4.333
98,2014-02-13 21:00:00,-0.2039,0.0000,0.00,0.6,15.915,54.600,6.8,19.579,19.770,0.0810,4.333
99,2014-02-13 21:05:00,-0.2039,0.0000,0.00,0.6,15.700,55.300,6.8,19.532,19.698,0.0803,4.345
100,2014-02-13 21:10:00,-0.2039,0.0000,0.00,0.6,16.058,55.300,7.1,19.484,19.651,0.0803,4.333
101,2014-02-13 21:15:00,-0.1988,0.0000,0.00,0.6,16.153,55.500,7.3,19.436,19.603,0.0803,4.333
102,2014-02-13 21:20:00,-0.2039,0.0000,0.00,0.6,16.249,56.000,7.5,19.365,19.555,0.0803,4.333
103,2014-02-13 21:25:00,-0.2039,0.0000,0.00,0.6,16.439,54.100,7.1,19.318,19.508,0.0803,4.333
104,2014-02-13 21:30:00,-0.2039,0.0000,0.00,0.6,16.749,50.100,6.3,19.270,19.460,0.0803,4.333
105,2014-02-13 21:35:00,-0.2039,0.0000,0.00,0.6,16.582,50.500,6.3,19.222,19.413,0.0803,4.333
106,2014-02-13 21:40:00,-0.1988,0.0000,0.00,0.6,16.082,52.900,6.5,19.175,19.365,0.0803,4.333
107,2014-02-13 21:45:00,-0.2039,0.0000,0.00,0.6,16.010,51.800,6.1,19.127,19.318,0.0803,4.333
108,2014-02-13 21:50:00,-0.2039,0.0000,0.00,0.6,15.652,53.500,6.3,19.080,19.270,0.0803,4.333
109,2014-02-13 21:55:00,-0.2039,0.0000,0.00,0.6,15.700,53.000,6.2,19.032,19.222,0.0803,4.333
110,2014-02-13 22:00:00,-0.1988,0.0000,0.00,0.6,15.509,54.200,6.3,18.985,19.199,0.0803,4.333
111,2014-02-13 22:05:00,-0.2039,0.0000,0.00,0.6,15.581,54.600,6.5,18.937,19.127,0.0803,4.333
112,2014-02-13 22:10:00,-0.2039,0.0000,0.00,0.6,15.676,54.000,6.4,18.889,19.103,0.0803,4.333
113,2014-02-13 22:15:00,-0.2039,0.0000,0.00,0.6,15.605,54.200,6.4,18.842,19.056,0.0803,4.333
114,2014-02-13 22:20:00,-0.2039,0.0000,0.00,0.6,15.676,53.900,6.4,18.794,19.008,0.0797,4.333
115,2014-02-13 22:25:00,-0.2039,0.0000,0.00,0.6,16.106,51.400,6.1,18.747,18.961,0.0803,4.333
116,2014-02-13 22:30:00,-0.2039,0.0000,0.00,0.6,16.225,50.500,5.9,18.699,18.913,0.0803,4.333
117,2014-02-13 22:35:00,-0.1988,0.0000,0.00,0.6,16.368,50.600,6.1,18.652,18.889,0.0803,4.333
118,2014-02-13 22:40:00,-0.2039,0.0000,0.00,0.6,16.439,50.000,6.0,18.604,18.842,0.0797,4.333
119,2014-02-13 22:45:00,-0.2039,0.0000,0.00,0.6,16.368,50.800,6.2,18.557,18.794,0.0797,4.327
120,2014-02-13 22:50:00,-0.2039,0.0000,0.00,0.6,15.581,52.500,5.9,18.533,18.747,0.0797,4.327
121,2014-02-13 22:55:00,-0.2039,0.0000,0.00,0.6,15.748,51.600,5.8,18.485,18.723,0.0797,4.339
122,2014-02-13 23:00:00,-0.1988,0.0000,0.00,0.6,15.342,52.700,5.7,18.438,18.675,0.0797,4.327
123,2014-02-13 23:05:00,-0.2039,0.0000,0.00,0.6,15.031,54.400,5.9,18.414,18.628,0.0797,4.327
124,2014-02-13 23:10:00,-0.2039,0.0000,0.00,0.6,14.505,56.900,6.1,18.366,18.604,0.0797,4.327
125,2014-02-13 23:15:00,-0.2039,0.0000,0.00,0.6,14.290,57.500,6.0,18.319,18.557,0.0797,4.327
126,2014-02-13 23:20:00,-0.2039,0.0000,0.00,0.6,14.385,59.400,6.6,18.271,18.533,0.0797,4.327
127,2014-02-13 23:25:00,-0.2039,0.0000,0.00,0.6,14.385,59.600,6.6,18.247,18.485,0.0797,4.327
