"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10384931, SEN S/N: 10359317)","RH, % (LGR S/N: 10384931, SEN S/N: 10359317)","DewPt, °C (LGR S/N: 10384931, SEN S/N: 10359317)","Voltage, V (LGR S/N: 10384931, SEN S/N: 10363597)","Current, mA (LGR S/N: 10384931, SEN S/N: 10363597)","Temp, °C (LGR S/N: 10384931, SEN S/N: 10365536, LBL: 1 cm deep)","Temp, °C (LGR S/N: 10384931, SEN S/N: 10365540, LBL: 5 cm deep)","Water Content, m³/m³ (LGR S/N: 10384931, SEN S/N: 10374507)","Wetness, % (LGR S/N: 10384931, SEN S/N: 10374903)","Solar Radiation, W/m² (LGR S/N: 10384931, SEN S/N: 10375655)","Batt, V (LGR S/N: 10384931)"
1,2014-06-27 12:55:00,27.801,55.800,18.2,-0.2039,0.0000,23.184,23.040,0.4041,3.53,981.9,4.363
2,2014-06-27 13:00:00,27.899,57.500,18.8,-0.2039,0.0000,23.232,23.064,0.4036,3.53,986.9,4.351
3,2014-06-27 13:05:00,28.147,57.000,18.8,-0.2039,0.0000,23.304,23.088,0.4029,3.53,979.4,4.345
4,2014-06-27 13:10:00,28.270,57.000,19.0,-0.2039,0.0000,23.352,23.112,0.4036,3.53,980.6,4.363
5,2014-06-27 13:15:00,28.245,55.200,18.4,-0.2039,0.0000,23.400,23.136,0.4029,3.53,983.1,4.351
6,2014-06-27 13:20:00,27.825,56.700,18.5,-0.2039,0.0000,23.472,23.184,0.4036,3.53,975.6,4.345
7,2014-06-27 13:25:00,28.097,56.600,18.7,-0.2039,0.0000,23.521,23.208,0.4029,3.53,980.6,4.363
8,2014-06-27 13:30:00,28.866,55.300,19.0,-0.2039,0.0000,23.545,23.256,0.4022,4.12,970.6,4.363
9,2014-06-27 13:35:00,27.949,55.300,18.2,-0.2039,0.0000,23.593,23.280,0.4036,3.53,979.4,4.351
10,2014-06-27 13:40:00,27.776,56.800,18.4,-0.2039,0.0000,23.641,23.304,0.4029,3.53,975.6,4.351
11,2014-06-27 13:45:00,28.196,54.100,18.1,-0.2039,0.0000,23.689,23.328,0.4029,3.53,969.4,4.345
12,2014-06-27 13:50:00,28.023,54.200,17.9,-0.2039,0.0000,23.737,23.376,0.4022,3.53,971.9,4.345
13,2014-06-27 13:55:00,27.259,55.500,17.6,-0.2039,0.0000,23.761,23.400,0.4029,3.53,965.6,4.351
14,2014-06-27 14:00:00,28.270,54.800,18.3,-0.2039,0.0000,23.809,23.424,0.4022,3.53,961.9,4.351
15,2014-06-27 14:05:00,28.221,55.100,18.4,-0.2039,0.0000,23.857,23.448,0.4022,3.53,955.6,4.345
16,2014-06-27 14:10:00,27.333,55.600,17.7,-0.2039,0.0000,23.881,23.472,0.4022,3.53,955.6,4.345
17,2014-06-27 14:15:00,27.727,54.900,17.9,-0.2039,0.0000,23.930,23.497,0.4029,3.53,941.9,4.363
18,2014-06-27 14:20:00,27.431,55.700,17.8,-0.2039,0.0000,23.978,23.545,0.4022,3.53,934.4,4.351
19,2014-06-27 14:25:00,27.308,56.300,17.9,-0.2039,0.0000,24.026,23.569,0.4022,3.53,924.4,4.345
20,2014-06-27 14:30:00,28.023,56.400,18.6,-0.2039,0.0000,24.050,23.593,0.4016,3.53,913.1,4.345
21,2014-06-27 14:35:00,28.345,54.700,18.4,-0.2039,0.0000,24.098,23.617,0.4022,3.53,906.9,4.369
22,2014-06-27 14:40:00,28.543,54.100,18.4,-0.2039,0.0000,24.146,23.641,0.4016,3.53,893.1,4.351
23,2014-06-27 14:45:00,28.766,55.300,18.9,-0.2039,0.0000,24.171,23.689,0.4022,3.53,881.9,4.345
24,2014-06-27 14:50:00,28.866,52.100,18.1,-0.2039,0.0000,24.219,23.713,0.4016,3.53,869.4,4.345
25,2014-06-27 14:55:00,28.048,53.500,17.7,-0.2039,0.0000,24.243,23.737,0.4022,3.53,860.6,4.345
26,2014-06-27 15:00:00,29.165,52.200,18.4,-0.2039,0.0000,24.267,23.761,0.4016,3.53,845.6,4.351
27,2014-06-27 15:05:00,27.727,52.800,17.2,-0.2039,0.0000,24.315,23.785,0.4022,3.53,836.9,4.351
28,2014-06-27 15:10:00,28.048,53.400,17.7,-0.2039,0.0000,24.339,23.809,0.4016,3.53,819.4,4.345
29,2014-06-27 15:15:00,28.642,53.500,18.3,-0.2039,0.0000,24.363,23.833,0.4016,3.53,811.9,4.345
30,2014-06-27 15:20:00,28.518,52.300,17.8,-0.2039,0.0000,24.388,23.881,0.4010,3.53,793.1,4.381
31,2014-06-27 15:25:00,28.171,53.500,17.9,-0.2039,0.0000,24.412,23.881,0.4016,2.94,785.6,4.357
32,2014-06-27 15:30:00,28.171,53.600,17.9,-0.2039,0.0000,24.436,23.930,0.4010,2.94,770.6,4.351
33,2014-06-27 15:35:00,28.369,53.600,18.1,-0.2039,0.0000,24.460,23.954,0.4016,3.53,760.6,4.351
34,2014-06-27 15:40:00,28.444,52.700,17.9,-0.2039,0.0000,24.484,23.954,0.4016,3.53,749.4,4.345
35,2014-06-27 15:45:00,28.444,52.200,17.7,-0.2039,0.0000,24.508,23.978,0.4016,2.94,739.4,4.345
36,2014-06-27 15:50:00,28.147,52.800,17.6,-0.2039,0.0000,24.508,24.026,0.4010,2.94,724.4,4.351
37,2014-06-27 15:55:00,28.097,53.500,17.8,-0.2039,0.0000,24.532,24.026,0.4016,2.94,715.6,4.351
38,2014-06-27 16:00:00,28.667,52.300,18.0,-0.2039,0.0000,24.557,24.050,0.4010,2.94,701.9,4.351
39,2014-06-27 16:05:00,29.140,52.000,18.3,-0.2039,0.0000,24.557,24.074,0.4016,3.53,689.4,4.345
40,2014-06-27 16:10:00,28.369,53.400,18.0,-0.2039,0.0000,24.581,24.098,0.4010,2.94,675.6,4.345
41,2014-06-27 16:15:00,28.171,52.600,17.6,-0.2039,0.0000,24.581,24.122,0.4016,2.94,663.1,4.357
42,2014-06-27 16:20:00,29.065,52.800,18.5,-0.2039,0.0000,24.605,24.122,0.4010,2.94,648.1,4.351
43,2014-06-27 16:25:00,28.791,52.400,18.1,-0.2039,0.0000,24.605,24.146,0.4010,2.94,635.6,4.345
44,2014-06-27 16:30:00,28.866,53.400,18.5,-0.2039,0.0000,24.629,24.171,0.4010,2.94,623.1,4.345
45,2014-06-27 16:35:00,28.543,51.600,17.6,-0.2039,0.0000,24.629,24.195,0.4010,2.94,606.9,4.345
46,2014-06-27 16:40:00,28.320,53.800,18.1,-0.2039,0.0000,24.629,24.219,0.4004,2.94,593.1,4.357
47,2014-06-27 16:45:00,28.147,53.800,17.9,-0.2039,0.0000,24.653,24.219,0.4010,2.94,579.4,4.351
48,2014-06-27 16:50:00,27.998,52.900,17.5,-0.2039,0.0000,24.653,24.243,0.4004,2.94,564.4,4.345
49,2014-06-27 16:55:00,27.899,53.500,17.6,-0.2039,0.0000,24.653,24.243,0.4010,2.94,546.9,4.345
