"#","Date Time, GMT-07:00","Voltage, V (LGR S/N: 10214685, SEN S/N: 10200840)","Current, mA (LGR S/N: 10214685, SEN S/N: 10200840)","Temp, °C (LGR S/N: 10214685, SEN S/N: 10213635)","RH, % (LGR S/N: 10214685, SEN S/N: 10213635)","DewPt, °C (LGR S/N: 10214685, SEN S/N: 10213635)","Temp, °C (LGR S/N: 10214685, SEN S/N: 10365534, LBL: 5 cm deep)","Temp, °C (LGR S/N: 10214685, SEN S/N: 10365547, LBL: 1 cm deep)","Water Content, m³/m³ (LGR S/N: 10214685, SEN S/N: 10374524)","Wetness, % (LGR S/N: 10214685, SEN S/N: 10374913)","Solar Radiation, W/m² (LGR S/N: 10214685, SEN S/N: 10378948)","Batt, V (LGR S/N: 10214685)"
1,2014-11-21 11:55:00,-0.1988,0.0000,22.848,53.900,13.0,19.722,22.250,0.1596,1.18,605.6,4.393
2,2014-11-21 12:00:00,-0.1988,0.0000,23.208,53.600,13.3,20.031,22.705,0.1600,1.18,610.6,4.369
3,2014-11-21 12:05:00,-0.1988,0.0000,22.537,52.600,12.4,20.341,23.184,0.1596,1.18,611.9,4.363
4,2014-11-21 12:10:00,-0.1988,0.0000,23.256,52.800,13.1,20.674,23.689,0.1600,1.18,618.1,4.351
5,2014-11-21 12:15:00,-0.1988,0.0000,23.328,51.200,12.7,21.008,24.171,0.1600,1.18,620.6,4.345
6,2014-11-21 12:20:00,-0.1988,0.0000,23.376,49.700,12.3,21.366,24.653,0.1604,1.18,578.1,4.442
7,2014-11-21 12:25:00,-0.1988,0.0000,23.857,50.300,12.9,21.700,25.137,0.1604,1.18,620.6,4.381
8,2014-11-21 12:30:00,-0.1988,0.0000,23.280,49.100,12.0,22.058,25.598,0.1604,1.18,624.4,4.363
9,2014-11-21 12:35:00,-0.1988,0.0000,23.545,48.200,12.0,22.417,26.036,0.1608,0.59,628.1,4.351
10,2014-11-21 12:40:00,-0.1988,0.0000,23.689,47.600,11.9,22.753,26.475,0.1604,1.18,630.6,4.345
