"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10374975, SEN S/N: 10359296)","RH, % (LGR S/N: 10374975, SEN S/N: 10359296)","DewPt, °C (LGR S/N: 10374975, SEN S/N: 10359296)","Voltage, V (LGR S/N: 10374975, SEN S/N: 10363572)","Current, mA (LGR S/N: 10374975, SEN S/N: 10363572)","Temp, °C (LGR S/N: 10374975, SEN S/N: 10365544, LBL: 5 cm deep)","Temp, °C (LGR S/N: 10374975, SEN S/N: 10365599, LBL: 1 cm deep)","Water Content, m³/m³ (LGR S/N: 10374975, SEN S/N: 10374517)","Wetness, % (LGR S/N: 10374975, SEN S/N: 10374908)","Solar Radiation, W/m² (LGR S/N: 10374975, SEN S/N: 10375653)","Batt, V (LGR S/N: 10374975)"
1,2014-02-18 14:20:00,19.222,60.000,11.3,-0.1988,0.0000,15.891,18.438,0.1003,2.35,291.9,4.351
2,2014-02-18 14:25:00,18.866,62.200,11.5,-0.1988,0.0000,16.010,18.414,0.1003,2.35,245.6,4.357
3,2014-02-18 14:30:00,18.961,62.700,11.7,-0.1988,0.0000,16.082,18.366,0.1003,2.94,264.4,4.375
4,2014-02-18 14:35:00,18.557,62.800,11.3,-0.1988,0.0000,16.153,18.319,0.1003,2.35,323.1,4.375
5,2014-02-18 14:40:00,18.723,63.300,11.6,-0.1988,0.0000,16.201,18.295,0.1009,2.35,278.1,4.363
6,2014-02-18 14:45:00,18.247,63.500,11.2,-0.1988,0.0000,16.225,18.271,0.1003,2.35,226.9,4.381
7,2014-02-18 14:50:00,18.438,64.100,11.5,-0.1988,0.0000,16.272,18.200,0.1003,2.35,211.9,4.351
8,2014-02-18 14:55:00,18.509,64.000,11.6,-0.1988,0.0000,16.296,18.105,0.1003,2.35,229.4,4.381
9,2014-02-18 15:00:00,18.152,64.100,11.3,-0.1988,0.0000,16.320,18.010,0.1003,2.35,341.9,4.387
10,2014-02-18 15:05:00,18.485,63.900,11.5,-0.1988,0.0000,16.320,17.915,0.1003,2.35,496.9,4.363
11,2014-02-18 15:10:00,18.771,63.100,11.6,-0.1988,0.0000,16.320,17.867,0.1003,2.94,553.1,4.357
12,2014-02-18 15:15:00,19.770,62.400,12.4,-0.1988,0.0000,16.296,17.819,0.1003,2.94,506.9,4.351
13,2014-02-18 15:20:00,19.341,61.100,11.7,-0.1988,0.0000,16.296,17.772,0.1003,2.35,404.4,4.387
14,2014-02-18 15:25:00,19.008,61.400,11.4,-0.1988,0.0000,16.296,17.701,0.1003,2.35,186.9,4.363
15,2014-02-18 15:30:00,17.986,63.500,11.0,-0.1988,0.0000,16.296,17.653,0.1003,2.35,153.1,4.363
16,2014-02-18 15:35:00,17.724,64.100,10.9,-0.1988,0.0000,16.272,17.582,0.0998,2.35,146.9,4.351
17,2014-02-18 15:40:00,17.629,65.200,11.0,-0.1988,0.0000,16.272,17.486,0.0998,2.35,139.4,4.363
18,2014-02-18 15:45:00,17.558,65.600,11.1,-0.1988,0.0000,16.249,17.415,0.0998,2.35,146.9,4.375
19,2014-02-18 15:50:00,17.724,65.500,11.2,-0.1988,0.0000,16.225,17.368,0.0998,2.35,133.1,4.369
20,2014-02-18 15:55:00,17.653,65.600,11.1,-0.1988,0.0000,16.225,17.320,0.0998,2.35,131.9,4.363
21,2014-02-18 16:00:00,17.344,65.700,10.9,-0.1988,0.0000,16.201,17.272,0.0998,2.35,124.4,4.357
22,2014-02-18 16:05:00,17.153,66.400,10.9,-0.1988,0.0000,16.177,17.225,0.0998,2.35,116.9,4.357
23,2014-02-18 16:10:00,17.296,67.000,11.1,-0.1988,0.0000,16.153,17.177,0.0998,2.35,108.1,4.369
24,2014-02-18 16:15:00,17.320,66.300,11.0,-0.1988,0.0000,16.153,17.130,0.0998,2.35,108.1,4.369
25,2014-02-18 16:20:00,17.153,67.000,11.0,-0.1988,0.0000,16.129,17.082,0.0992,2.35,99.4,4.363
26,2014-02-18 16:25:00,16.915,67.300,10.8,-0.1988,0.0000,16.106,17.034,0.0992,2.35,101.9,4.357
27,2014-02-18 16:30:00,16.868,67.800,10.9,-0.1988,0.0000,16.082,16.987,0.0992,2.35,98.1,4.363
28,2014-02-18 16:35:00,16.844,68.300,11.0,-0.1988,0.0000,16.082,16.939,0.0992,2.35,85.6,4.363
29,2014-02-18 16:40:00,16.677,68.400,10.8,-0.1988,0.0000,16.058,16.892,0.0992,2.35,79.4,4.363
30,2014-02-18 16:45:00,16.582,68.800,10.8,-0.1988,0.0000,16.034,16.820,0.0992,2.35,75.6,4.363
31,2014-02-18 16:50:00,16.368,69.100,10.7,-0.1988,0.0000,16.010,16.773,0.0992,2.35,80.6,4.363
32,2014-02-18 16:55:00,16.225,70.000,10.8,-0.1988,0.0000,15.986,16.701,0.0992,2.35,98.1,4.369
33,2014-02-18 17:00:00,16.344,70.400,11.0,-0.1988,0.0000,15.963,16.630,0.0992,2.35,111.9,4.357
34,2014-02-18 17:05:00,16.606,70.400,11.2,-0.1988,0.0000,15.939,16.582,0.0986,2.35,85.6,4.363
35,2014-02-18 17:10:00,16.487,70.400,11.1,-0.1988,0.0000,15.915,16.534,0.0992,2.35,71.9,4.363
36,2014-02-18 17:15:00,16.249,70.900,11.0,-0.1988,0.0000,15.891,16.511,0.0992,2.35,51.9,4.363
37,2014-02-18 17:20:00,16.272,71.500,11.1,-0.1988,0.0000,15.867,16.439,0.0986,2.35,55.6,4.363
38,2014-02-18 17:25:00,16.272,71.700,11.2,-0.1988,0.0000,15.843,16.392,0.0986,2.35,45.6,4.357
39,2014-02-18 17:30:00,16.177,71.600,11.1,-0.1988,0.0000,15.819,16.344,0.0986,2.35,46.9,4.351
40,2014-02-18 17:35:00,15.939,72.500,11.0,-0.1988,0.0000,15.796,16.296,0.0986,2.35,44.4,4.351
41,2014-02-18 17:40:00,15.724,73.200,11.0,-0.1988,0.0000,15.772,16.225,0.0986,2.35,43.1,4.351
42,2014-02-18 17:45:00,15.652,74.100,11.1,-0.1988,0.0000,15.748,16.177,0.0986,2.35,40.6,4.351
43,2014-02-18 17:50:00,15.581,74.500,11.1,-0.1988,0.0000,15.724,16.106,0.0986,2.35,36.9,4.345
44,2014-02-18 17:55:00,15.390,75.100,11.0,-0.1988,0.0000,15.700,16.058,0.0986,2.35,30.6,4.345
45,2014-02-18 18:00:00,15.318,75.600,11.0,-0.1988,0.0000,15.652,15.986,0.0986,2.35,24.4,4.345
46,2014-02-18 18:05:00,15.223,76.100,11.1,-0.1988,0.0000,15.629,15.915,0.0981,2.35,18.1,4.345
47,2014-02-18 18:10:00,15.247,76.400,11.1,-0.1988,0.0000,15.605,15.867,0.0986,2.35,13.1,4.375
48,2014-02-18 18:15:00,15.151,76.700,11.1,-0.1988,0.0000,15.557,15.796,0.0981,2.35,8.1,4.369
49,2014-02-18 18:20:00,14.912,77.600,11.0,-0.1988,0.0000,15.533,15.724,0.0981,2.35,8.1,4.339
50,2014-02-18 18:25:00,14.816,78.200,11.1,-0.1988,0.0000,15.485,15.652,0.0981,2.94,8.1,4.339
51,2014-02-18 18:30:00,14.697,78.800,11.1,-0.1988,0.0000,15.461,15.605,0.0981,2.94,5.6,4.339
52,2014-02-18 18:35:00,14.625,79.100,11.1,-0.1988,0.0000,15.414,15.533,0.0981,2.94,1.9,4.339
53,2014-02-18 18:40:00,14.457,79.900,11.0,-0.1988,0.0000,15.390,15.461,0.0981,3.53,0.6,4.339
54,2014-02-18 18:45:00,14.290,80.400,11.0,-0.1988,0.0000,15.342,15.366,0.0981,4.71,0.6,4.339
55,2014-02-18 18:50:00,14.266,81.000,11.1,-0.2039,0.0000,15.318,15.294,0.0981,4.12,0.6,4.339
56,2014-02-18 18:55:00,14.218,81.000,11.0,-0.1988,0.0000,15.270,15.223,0.0981,4.71,0.6,4.339
57,2014-02-18 19:00:00,14.098,81.200,10.9,-0.1988,0.0000,15.223,15.151,0.0981,5.29,0.6,4.339
58,2014-02-18 19:05:00,13.954,81.600,10.9,-0.1988,0.0000,15.175,15.055,0.0975,11.18,0.6,4.339
59,2014-02-18 19:10:00,14.002,82.100,11.0,-0.1988,0.0000,15.151,14.984,0.0975,7.65,0.6,4.339
60,2014-02-18 19:15:00,13.882,82.300,10.9,-0.1988,0.0000,15.103,14.912,0.0975,18.82,0.6,4.339
61,2014-02-18 19:20:00,13.858,82.700,11.0,-0.1988,0.0000,15.055,14.840,0.0975,12.94,0.6,4.339
62,2014-02-18 19:25:00,13.834,82.700,11.0,-0.1988,0.0000,15.008,14.768,0.0975,18.24,0.6,4.339
63,2014-02-18 19:30:00,13.690,83.200,10.9,-0.1988,0.0000,14.960,14.721,0.0975,20.00,0.6,4.339
64,2014-02-18 19:35:00,13.522,83.600,10.8,-0.2039,0.0000,14.936,14.649,0.0975,27.65,0.6,4.339
65,2014-02-18 19:40:00,13.786,84.000,11.1,-0.1988,0.0000,14.888,14.601,0.0975,11.76,0.6,4.339
66,2014-02-18 19:45:00,13.954,83.600,11.2,-0.2039,0.0000,14.840,14.553,0.0969,12.35,0.6,4.333
67,2014-02-18 19:50:00,14.002,83.500,11.3,-0.2039,0.0000,14.792,14.505,0.0975,11.76,0.6,4.333
68,2014-02-18 19:55:00,13.906,83.600,11.2,-0.1988,0.0000,14.768,14.481,0.0975,11.76,0.6,4.333
69,2014-02-18 20:00:00,13.762,83.800,11.1,-0.1988,0.0000,14.745,14.433,0.0975,15.88,0.6,4.333
70,2014-02-18 20:05:00,13.594,84.200,11.0,-0.2039,0.0000,14.697,14.385,0.0969,22.94,0.6,4.333
71,2014-02-18 20:10:00,13.618,84.700,11.1,-0.2039,0.0000,14.649,14.361,0.0969,17.06,0.6,4.345
72,2014-02-18 20:15:00,13.642,84.600,11.1,-0.1988,0.0000,14.649,14.314,0.0969,24.71,0.6,4.333
73,2014-02-18 20:20:00,13.473,84.800,11.0,-0.1988,0.0000,14.601,14.290,0.0969,52.35,0.6,4.333
74,2014-02-18 20:25:00,13.185,85.200,10.8,-0.1988,0.0000,14.601,14.242,0.0969,94.71,0.6,4.333
75,2014-02-18 20:30:00,13.137,85.800,10.8,-0.1988,0.0000,14.553,14.170,0.0969,92.94,0.6,4.333
76,2014-02-18 20:35:00,13.112,86.200,10.9,-0.1988,0.0000,14.529,14.122,0.0969,77.65,0.6,4.333
77,2014-02-18 20:40:00,13.088,86.100,10.8,-0.1988,0.0000,14.481,14.074,0.0969,88.24,0.6,4.333
78,2014-02-18 20:45:00,12.968,86.500,10.8,-0.1988,0.0000,14.457,14.026,0.0969,98.24,0.6,4.333
79,2014-02-18 20:50:00,13.016,86.800,10.9,-0.2039,0.0000,14.433,13.978,0.0969,90.59,0.6,4.333
80,2014-02-18 20:55:00,12.847,87.000,10.8,-0.2039,0.0000,14.385,13.930,0.0963,100.00,0.6,4.333
81,2014-02-18 21:00:00,12.847,87.400,10.8,-0.1988,0.0000,14.361,13.882,0.0969,100.00,0.6,4.333
82,2014-02-18 21:05:00,12.727,87.600,10.7,-0.1988,0.0000,14.337,13.834,0.0969,100.00,0.6,4.333
83,2014-02-18 21:10:00,12.606,87.800,10.7,-0.1988,0.0000,14.290,13.786,0.0963,100.00,0.6,4.333
84,2014-02-18 21:15:00,12.727,88.300,10.9,-0.2039,0.0000,14.266,13.714,0.0969,100.00,0.6,4.333
85,2014-02-18 21:20:00,12.654,88.400,10.8,-0.1988,0.0000,14.218,13.690,0.0963,100.00,0.6,4.333
86,2014-02-18 21:25:00,12.534,88.600,10.7,-0.1988,0.0000,14.194,13.642,0.0963,100.00,0.6,4.333
87,2014-02-18 21:30:00,12.678,89.000,10.9,-0.1988,0.0000,14.170,13.594,0.0963,100.00,0.6,4.333
88,2014-02-18 21:35:00,12.509,88.900,10.7,-0.1988,0.0000,14.122,13.570,0.0963,100.00,0.6,4.333
89,2014-02-18 21:40:00,12.413,89.200,10.7,-0.1988,0.0000,14.098,13.522,0.0963,100.00,0.6,4.333
90,2014-02-18 21:45:00,12.292,89.400,10.6,-0.1988,0.0000,14.074,13.497,0.0963,100.00,0.6,4.327
91,2014-02-18 21:50:00,12.243,89.800,10.6,-0.1988,0.0000,14.026,13.449,0.0963,100.00,0.6,4.327
92,2014-02-18 21:55:00,12.219,90.100,10.7,-0.2039,0.0000,14.026,13.425,0.0963,100.00,0.6,4.327
93,2014-02-18 22:00:00,12.147,90.400,10.6,-0.1988,0.0000,13.978,13.401,0.0963,100.00,0.6,4.327
94,2014-02-18 22:05:00,12.147,90.700,10.7,-0.2039,0.0000,13.954,13.377,0.0963,100.00,0.6,4.327
95,2014-02-18 22:10:00,12.122,91.000,10.7,-0.1988,0.0000,13.930,13.353,0.0963,100.00,0.6,4.327
96,2014-02-18 22:15:00,12.437,91.400,11.1,-0.1988,0.0000,13.906,13.329,0.0963,100.00,0.6,4.327
97,2014-02-18 22:20:00,12.437,91.100,11.0,-0.2039,0.0000,13.882,13.305,0.0963,100.00,0.6,4.339
98,2014-02-18 22:25:00,12.558,91.100,11.2,-0.1988,0.0000,13.858,13.305,0.0963,100.00,0.6,4.327
99,2014-02-18 22:30:00,12.582,91.200,11.2,-0.2039,0.0000,13.834,13.281,0.0963,100.00,0.6,4.327
100,2014-02-18 22:35:00,12.534,91.100,11.1,-0.1988,0.0000,13.834,13.281,0.0963,100.00,0.6,4.327
101,2014-02-18 22:40:00,12.534,91.100,11.1,-0.1988,0.0000,13.810,13.257,0.0963,100.00,0.6,4.327
102,2014-02-18 22:45:00,12.558,91.200,11.2,-0.1988,0.0000,13.786,13.257,0.0963,100.00,0.6,4.327
103,2014-02-18 22:50:00,12.461,91.200,11.1,-0.1988,0.0000,13.786,13.233,0.0963,100.00,0.6,4.321
104,2014-02-18 22:55:00,12.461,91.400,11.1,-0.2039,0.0000,13.762,13.209,0.0963,100.00,0.6,4.321
105,2014-02-18 23:00:00,12.219,91.200,10.8,-0.2039,0.0000,13.762,13.185,0.0963,100.00,0.6,4.321
106,2014-02-18 23:05:00,12.074,91.400,10.7,-0.2039,0.0000,13.738,13.161,0.0963,100.00,0.6,4.321
107,2014-02-18 23:10:00,12.001,91.800,10.7,-0.2039,0.0000,13.714,13.112,0.0961,100.00,0.6,4.321
108,2014-02-18 23:15:00,11.953,91.800,10.7,-0.1988,0.0000,13.690,13.088,0.0963,100.00,0.6,4.321
109,2014-02-18 23:20:00,11.832,92.000,10.6,-0.2039,0.0000,13.690,13.064,0.0961,100.00,0.6,4.321
110,2014-02-18 23:25:00,11.686,92.100,10.5,-0.1988,0.0000,13.666,13.040,0.0961,100.00,0.6,4.321
111,2014-02-18 23:30:00,11.662,92.400,10.5,-0.1988,0.0000,13.642,12.992,0.0961,100.00,0.6,4.321
112,2014-02-18 23:35:00,11.516,92.400,10.3,-0.2039,0.0000,13.618,12.968,0.0961,100.00,0.6,4.321
113,2014-02-18 23:40:00,11.394,92.800,10.3,-0.1988,0.0000,13.594,12.920,0.0961,100.00,0.6,4.321
114,2014-02-18 23:45:00,11.248,92.700,10.1,-0.1988,0.0000,13.570,12.871,0.0961,100.00,0.6,4.321
115,2014-02-18 23:50:00,11.200,93.000,10.1,-0.1988,0.0000,13.546,12.823,0.0961,100.00,0.6,4.321
116,2014-02-18 23:55:00,11.224,93.200,10.2,-0.2039,0.0000,13.497,12.799,0.0961,100.00,0.6,4.321
117,2014-02-19 00:00:00,11.053,93.200,10.0,-0.1988,0.0000,13.497,12.751,0.0961,100.00,0.6,4.321
118,2014-02-19 00:05:00,10.883,93.200,9.8,-0.2039,0.0000,13.473,12.727,0.0961,100.00,0.6,4.321
119,2014-02-19 00:10:00,10.932,93.600,10.0,-0.2039,0.0000,13.425,12.678,0.0961,100.00,0.6,4.321
120,2014-02-19 00:15:00,10.834,93.700,9.9,-0.1988,0.0000,13.401,12.630,0.0961,100.00,0.6,4.321
121,2014-02-19 00:20:00,11.005,93.900,10.1,-0.2039,0.0000,13.377,12.606,0.0955,100.00,0.6,4.321
122,2014-02-19 00:25:00,10.956,94.000,10.0,-0.1988,0.0000,13.353,12.558,0.0961,100.00,0.6,4.321
123,2014-02-19 00:30:00,10.834,94.000,9.9,-0.1988,0.0000,13.329,12.534,0.0955,100.00,0.6,4.321
