"#","Date Time, GMT-08:00","Solar Radiation, W/m² (LGR S/N: 10221051, SEN S/N: 10200137)","Voltage, V (LGR S/N: 10221051, SEN S/N: 10200855)","Current, mA (LGR S/N: 10221051, SEN S/N: 10200855)","Wetness, % (LGR S/N: 10221051, SEN S/N: 10205905)","Temp, °C (LGR S/N: 10221051, SEN S/N: 10213637)","RH, % (LGR S/N: 10221051, SEN S/N: 10213637)","DewPt, °C (LGR S/N: 10221051, SEN S/N: 10213637)","Temp, °C (LGR S/N: 10221051, SEN S/N: 10213732, LBL: 1 cm deep)","Temp, °C (LGR S/N: 10221051, SEN S/N: 10213733, LBL: 5 cm deep)","Water Content, m³/m³ (LGR S/N: 10221051, SEN S/N: 10222876)","Batt, V (LGR S/N: 10221051)"
1,2014-01-05 11:05:00,81.9,-0.2039,0.0000,0.59,23.521,30.100,5.0,14.122,13.546,0.3441,4.418
2,2014-01-05 11:10:00,351.9,-0.2039,0.0000,0.59,24.339,27.900,4.6,14.218,13.618,0.3441,4.406
3,2014-01-05 11:15:00,206.9,-0.2039,0.0000,0.59,24.074,29.200,5.0,14.290,13.714,0.3441,4.393
4,2014-01-05 11:20:00,138.1,-0.2039,0.0000,0.59,23.713,26.900,3.6,14.337,13.762,0.3441,4.375
5,2014-01-05 11:25:00,150.6,-0.2039,0.0000,0.59,23.136,24.100,1.5,14.361,13.810,0.3441,4.363
6,2014-01-05 11:30:00,249.4,-0.2039,0.0000,0.59,23.881,24.900,2.6,14.361,13.858,0.3447,4.363
7,2014-01-05 11:35:00,153.1,-0.2039,0.0000,1.18,25.404,27.000,5.1,14.361,13.882,0.3441,4.351
8,2014-01-05 11:40:00,291.9,-0.2039,0.0000,1.18,24.605,24.600,3.1,14.337,13.906,0.3441,4.381
9,2014-01-05 11:45:00,335.6,-0.2039,0.0000,1.18,24.508,24.400,2.9,14.337,13.906,0.3447,4.369
10,2014-01-05 11:50:00,328.1,-0.2039,0.0000,1.18,24.726,25.200,3.5,14.337,13.930,0.3441,4.363
11,2014-01-05 11:55:00,519.4,-0.2039,0.0000,1.18,24.436,24.200,2.7,14.385,13.954,0.3441,4.351
12,2014-01-05 12:00:00,453.1,-0.2039,0.0000,1.18,25.598,23.600,3.3,14.481,13.978,0.3441,4.406
13,2014-01-05 12:05:00,521.9,-0.2039,0.0000,1.76,24.774,22.400,1.9,14.673,14.050,0.3441,4.387
14,2014-01-05 12:10:00,524.4,-0.2039,0.0000,1.18,24.291,21.000,0.6,14.864,14.146,0.3441,4.369
15,2014-01-05 12:15:00,520.6,-0.2039,0.0000,1.76,24.919,20.900,1.0,15.008,14.242,0.3441,4.363
