"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10374975, SEN S/N: 10359296)","RH, % (LGR S/N: 10374975, SEN S/N: 10359296)","DewPt, °C (LGR S/N: 10374975, SEN S/N: 10359296)","Voltage, V (LGR S/N: 10374975, SEN S/N: 10363572)","Current, mA (LGR S/N: 10374975, SEN S/N: 10363572)","Temp, °C (LGR S/N: 10374975, SEN S/N: 10365544, LBL: 5 cm deep)","Temp, °C (LGR S/N: 10374975, SEN S/N: 10365599, LBL: 1 cm deep)","Water Content, m³/m³ (LGR S/N: 10374975, SEN S/N: 10374517)","Wetness, % (LGR S/N: 10374975, SEN S/N: 10374908)","Solar Radiation, W/m² (LGR S/N: 10374975, SEN S/N: 10375653)","Batt, V (LGR S/N: 10374975)"
1,2014-01-10 13:45:00,22.106,51.500,11.7,-0.1988,0.0000,10.687,11.370,0.0893,2.94,404.4,4.291
2,2014-01-10 13:50:00,21.843,50.400,11.1,-0.1988,0.0000,10.785,11.613,0.0893,2.94,364.4,4.315
3,2014-01-10 13:55:00,21.891,49.800,11.0,-0.1988,0.0000,10.858,11.759,0.0893,2.94,493.1,4.327
4,2014-01-10 14:00:00,22.106,48.800,10.8,-0.1988,0.0000,10.956,11.832,0.0896,2.94,470.6,4.339
5,2014-01-10 14:05:00,22.776,49.000,11.5,-0.1988,0.0000,11.029,11.953,0.0896,2.94,494.4,4.339
6,2014-01-10 14:10:00,23.016,48.800,11.7,-0.1988,0.0000,11.127,12.389,0.0896,2.94,485.6,4.333
7,2014-01-10 14:15:00,22.154,48.200,10.7,-0.1988,0.0000,11.248,12.992,0.0902,2.94,481.9,4.339
8,2014-01-10 14:20:00,22.393,49.100,11.2,-0.1988,0.0000,11.443,13.570,0.0902,2.94,360.6,4.345
9,2014-01-10 14:25:00,22.609,48.600,11.2,-0.1988,0.0000,11.686,14.098,0.0908,2.94,473.1,4.339
10,2014-01-10 14:30:00,21.963,47.400,10.3,-0.1988,0.0000,11.953,14.457,0.0908,2.94,465.6,4.339
11,2014-01-10 14:35:00,22.130,48.200,10.7,-0.1988,0.0000,12.219,14.601,0.0908,2.94,460.6,4.339
12,2014-01-10 14:40:00,21.485,48.900,10.3,-0.1988,0.0000,12.461,14.577,0.0908,2.94,451.9,4.339
13,2014-01-10 14:45:00,21.676,48.900,10.5,-0.1988,0.0000,12.654,14.457,0.0914,2.94,446.9,4.339
