"#","Date Time, GMT-08:00","Wetness, % (LGR S/N: 10374981, SEN S/N: 10314902)","Temp, °C (LGR S/N: 10374981, SEN S/N: 10359310)","RH, % (LGR S/N: 10374981, SEN S/N: 10359310)","DewPt, °C (LGR S/N: 10374981, SEN S/N: 10359310)","Voltage, V (LGR S/N: 10374981, SEN S/N: 10363571)","Current, mA (LGR S/N: 10374981, SEN S/N: 10363571)","Temp, °C (LGR S/N: 10374981, SEN S/N: 10365529, LBL: 5 cm deep)","Temp, °C (LGR S/N: 10374981, SEN S/N: 10365576, LBL: 1 cm deep)","Water Content, m³/m³ (LGR S/N: 10374981, SEN S/N: 10374520)","Solar Radiation, W/m² (LGR S/N: 10374981, SEN S/N: 10378949)","Batt, V (LGR S/N: 10374981)"
1,2014-01-24 14:26:44,0.00,21.533,21.900,-1.1,-0.1835,0.0000,17.130,19.484,0.0528,44.4,4.249
2,2014-01-24 14:31:44,0.00,21.461,20.600,-2.0,-0.1835,0.0000,17.177,19.270,0.0501,43.1,4.249
3,2014-01-24 14:36:44,0.59,21.461,22.000,-1.1,-0.1835,0.0000,17.225,19.175,0.0501,40.6,4.249
4,2014-01-24 14:41:44,0.00,21.294,22.600,-0.9,-0.1835,0.0000,17.272,19.103,0.0509,40.6,4.249
5,2014-01-24 14:46:44,0.00,21.390,22.200,-1.1,-0.1835,0.0000,17.272,19.008,0.0509,40.6,4.267
6,2014-01-24 14:51:44,0.00,21.533,21.700,-1.3,-0.1835,0.0000,17.296,18.937,0.0509,38.1,4.249
7,2014-01-24 14:56:44,0.00,21.581,21.000,-1.7,-0.1835,0.0000,17.296,18.866,0.0509,35.6,4.249
8,2014-01-24 15:01:44,0.00,21.366,21.600,-1.5,-0.1835,0.0000,17.296,18.818,0.0509,34.4,4.249
9,2014-01-24 15:06:44,0.00,21.342,23.000,-0.6,-0.1835,0.0000,17.296,18.771,0.0509,33.1,4.249
10,2014-01-24 15:11:44,0.00,21.413,21.400,-1.5,-0.1835,0.0000,17.320,18.723,0.0509,34.4,4.249
11,2014-01-24 15:16:44,0.59,21.437,21.200,-1.7,-0.1835,0.0000,17.296,18.675,0.0509,33.1,4.249
12,2014-01-24 15:21:44,0.00,21.437,21.900,-1.2,-0.1835,0.0000,17.296,18.628,0.0509,33.1,4.249
13,2014-01-24 15:26:44,0.00,21.318,23.600,-0.3,-0.1835,0.0000,17.296,18.604,0.0509,30.6,4.249
14,2014-01-24 15:31:44,0.00,21.342,22.100,-1.2,-0.1835,0.0000,17.296,18.557,0.0509,28.1,4.249
15,2014-01-24 15:36:44,0.00,21.079,24.100,-0.2,-0.1835,0.0000,17.272,18.533,0.0509,26.9,4.249
16,2014-01-24 15:41:44,0.00,20.984,24.000,-0.3,-0.1835,0.0000,17.272,18.485,0.0501,24.4,4.249
17,2014-01-24 15:46:44,0.00,20.960,24.100,-0.3,-0.1835,0.0000,17.272,18.438,0.0509,20.6,4.249
18,2014-01-24 15:51:44,0.00,20.889,25.200,0.3,-0.1835,0.0000,17.272,18.414,0.0501,18.1,4.249
19,2014-01-24 15:56:44,0.00,20.746,25.100,0.1,-0.1835,0.0000,17.249,18.390,0.0501,15.6,4.249
20,2014-01-24 16:01:44,0.00,20.484,38.800,6.0,-0.1835,0.0000,17.249,18.343,0.0509,13.1,4.249
21,2014-01-24 16:06:44,0.00,19.912,41.300,6.4,-0.1835,0.0000,17.249,18.343,0.0509,11.9,4.249
22,2014-01-24 16:11:44,0.00,19.770,41.300,6.3,-0.1835,0.0000,17.225,18.319,0.0509,10.6,4.249
23,2014-01-24 16:16:44,0.00,19.484,44.500,7.1,-0.1835,0.0000,17.225,18.295,0.0509,10.6,4.249
24,2014-01-24 16:21:44,0.00,19.270,46.300,7.5,-0.1835,0.0000,17.225,18.295,0.0509,9.4,4.249
25,2014-01-24 16:26:44,0.00,19.127,47.300,7.7,-0.1835,0.0000,17.225,18.295,0.0509,8.1,4.249
26,2014-01-24 16:31:44,0.00,18.985,48.000,7.7,-0.1835,0.0000,17.225,18.295,0.0509,6.9,4.249
27,2014-01-24 16:36:44,0.59,18.866,49.000,7.9,-0.1835,0.0000,17.225,18.271,0.0509,5.6,4.249
28,2014-01-24 16:41:44,0.59,18.771,50.000,8.1,-0.1835,0.0000,17.225,18.271,0.0501,4.4,4.249
29,2014-01-24 16:46:44,0.59,18.628,51.200,8.4,-0.1835,0.0000,17.225,18.247,0.0509,1.9,4.249
30,2014-01-24 16:51:44,0.59,18.485,51.500,8.3,-0.1835,0.0000,17.225,18.247,0.0509,0.6,4.249
31,2014-01-24 16:56:44,0.59,18.438,51.800,8.4,-0.1835,0.0000,17.225,18.247,0.0501,0.6,4.249
32,2014-01-24 17:01:44,1.18,18.295,52.600,8.5,-0.1835,0.0000,17.225,18.224,0.0509,0.6,4.249
33,2014-01-24 17:06:44,1.18,18.152,52.900,8.4,-0.1835,0.0000,17.225,18.200,0.0509,0.6,4.249
34,2014-01-24 17:11:44,1.18,18.057,53.500,8.5,-0.1835,0.0000,17.201,18.200,0.0509,0.6,4.249
35,2014-01-24 17:16:44,1.76,17.962,54.800,8.8,-0.1835,0.0000,17.201,18.176,0.0501,0.6,4.267
36,2014-01-24 17:21:44,1.76,17.819,55.500,8.8,-0.1835,0.0000,17.201,18.152,0.0501,0.6,4.249
37,2014-01-24 17:26:44,1.76,17.819,55.800,8.9,-0.1835,0.0000,17.201,18.129,0.0501,0.6,4.267
38,2014-01-24 17:31:44,1.76,17.748,56.600,9.0,-0.1835,0.0000,17.201,18.129,0.0509,0.6,4.249
39,2014-01-24 17:36:44,2.35,17.558,57.800,9.2,-0.1835,0.0000,17.177,18.105,0.0501,0.6,4.249
