"#","Date Time, GMT-07:00","Wetness, % (LGR S/N: 10374981, SEN S/N: 10314902)","Temp, °C (LGR S/N: 10374981, SEN S/N: 10359310)","RH, % (LGR S/N: 10374981, SEN S/N: 10359310)","DewPt, °C (LGR S/N: 10374981, SEN S/N: 10359310)","Voltage, V (LGR S/N: 10374981, SEN S/N: 10363571)","Current, mA (LGR S/N: 10374981, SEN S/N: 10363571)","Temp, °C (LGR S/N: 10374981, SEN S/N: 10365529, LBL: 5 cm deep)","Temp, °C (LGR S/N: 10374981, SEN S/N: 10365576, LBL: 1 cm deep)","Water Content, m³/m³ (LGR S/N: 10374981, SEN S/N: 10374520)","Solar Radiation, W/m² (LGR S/N: 10374981, SEN S/N: 10378949)","Batt, V (LGR S/N: 10374981)"
1,2014-07-18 14:40:00,4.12,25.065,58.000,16.2,-0.1835,0.0000,23.184,24.074,0.0797,54.4,4.369
2,2014-07-18 14:45:00,4.12,24.944,58.200,16.2,-0.1835,0.0000,23.136,24.050,0.0797,83.1,4.381
3,2014-07-18 14:50:00,3.53,25.040,58.600,16.4,-0.1835,0.0000,23.136,24.050,0.0797,75.6,4.387
4,2014-07-18 14:55:00,4.12,25.040,58.000,16.2,-0.1835,0.0000,23.136,24.050,0.0797,153.1,4.369
5,2014-07-18 15:00:00,4.12,24.823,59.500,16.4,-0.1835,0.0000,23.112,24.050,0.0803,306.9,4.363
6,2014-07-18 15:05:00,4.12,25.113,58.300,16.4,-0.1835,0.0000,23.112,24.050,0.0803,171.9,4.357
7,2014-07-18 15:10:00,4.12,25.331,57.800,16.4,-0.1835,0.0000,23.112,24.074,0.0803,174.4,4.375
8,2014-07-18 15:15:00,4.12,25.380,57.700,16.5,-0.1835,0.0000,23.112,24.074,0.0810,421.9,4.369
9,2014-07-18 15:20:00,4.71,25.428,57.300,16.4,-0.1835,0.0000,23.112,24.074,0.0803,675.6,4.363
10,2014-07-18 15:25:00,4.71,25.623,57.200,16.5,-0.1835,0.0000,23.112,24.122,0.0810,755.6,4.357
11,2014-07-18 15:30:00,4.71,25.866,56.300,16.5,-0.1835,0.0000,23.136,24.195,0.0803,729.4,4.351
12,2014-07-18 15:35:00,4.71,25.939,56.100,16.5,-0.1835,0.0000,23.136,24.291,0.0810,723.1,4.375
13,2014-07-18 15:40:00,4.71,26.451,55.300,16.8,-0.1835,0.0000,23.160,24.412,0.0816,210.6,4.363
14,2014-07-18 15:45:00,4.71,26.549,54.800,16.7,-0.1835,0.0000,23.184,24.508,0.0816,201.9,4.357
15,2014-07-18 15:50:00,4.71,25.914,56.100,16.5,-0.1835,0.0000,23.208,24.557,0.0816,338.1,4.357
16,2014-07-18 15:55:00,4.12,25.720,56.400,16.4,-0.1835,0.0000,23.256,24.581,0.0822,61.9,4.387
17,2014-07-18 16:00:00,4.12,25.671,56.500,16.4,-0.1835,0.0000,23.280,24.581,0.0816,141.9,4.363
18,2014-07-18 16:05:00,3.53,25.283,58.100,16.5,-0.1835,0.0000,23.304,24.581,0.0816,151.9,4.363
19,2014-07-18 16:10:00,3.53,24.944,58.600,16.3,-0.1835,0.0000,23.304,24.581,0.0816,118.1,4.357
20,2014-07-18 16:15:00,3.53,25.210,58.600,16.5,-0.1835,0.0000,23.328,24.581,0.0816,79.4,4.363
21,2014-07-18 16:20:00,3.53,25.113,58.700,16.5,-0.1835,0.0000,23.328,24.557,0.0816,58.1,4.381
22,2014-07-18 16:25:00,3.53,24.823,59.300,16.4,-0.1835,0.0000,23.352,24.532,0.0816,44.4,4.363
23,2014-07-18 16:30:00,3.53,24.436,59.600,16.1,-0.1835,0.0000,23.352,24.508,0.0810,103.1,4.363
24,2014-07-18 16:35:00,3.53,23.809,60.700,15.8,-0.1835,0.0000,23.352,24.460,0.0810,59.4,4.357
25,2014-07-18 16:40:00,3.53,24.026,60.600,16.0,-0.1835,0.0000,23.352,24.412,0.0810,46.9,4.369
26,2014-07-18 16:45:00,3.53,24.581,59.700,16.2,-0.1835,0.0000,23.328,24.339,0.0810,46.9,4.387
27,2014-07-18 16:50:00,3.53,24.122,60.200,15.9,-0.1835,0.0000,23.328,24.291,0.0810,48.1,4.363
28,2014-07-18 16:55:00,3.53,23.978,60.200,15.8,-0.1835,0.0000,23.304,24.267,0.0810,44.4,4.363
29,2014-07-18 17:00:00,3.53,24.050,60.700,16.0,-0.1835,0.0000,23.304,24.219,0.0803,99.4,4.357
30,2014-07-18 17:05:00,3.53,23.857,61.300,16.0,-0.1835,0.0000,23.280,24.219,0.0803,74.4,4.369
31,2014-07-18 17:10:00,3.53,23.569,61.600,15.8,-0.1835,0.0000,23.280,24.171,0.0803,224.4,4.381
32,2014-07-18 17:15:00,3.53,24.098,60.400,16.0,-0.1835,0.0000,23.256,24.146,0.0803,51.9,4.363
