"#","Date Time, GMT-07:00","Solar Radiation, W/m² (LGR S/N: 10221049, SEN S/N: 10200136)","Voltage, V (LGR S/N: 10221049, SEN S/N: 10200856)","Current, mA (LGR S/N: 10221049, SEN S/N: 10200856)","Wetness, % (LGR S/N: 10221049, SEN S/N: 10205909)","Temp, °C (LGR S/N: 10221049, SEN S/N: 10213641)","RH, % (LGR S/N: 10221049, SEN S/N: 10213641)","DewPt, °C (LGR S/N: 10221049, SEN S/N: 10213641)","Temp, °C (LGR S/N: 10221049, SEN S/N: 10213736, LBL: 5 cm deep)","Temp, °C (LGR S/N: 10221049, SEN S/N: 10213737, LBL: 1 cm deep)","Water Content, m³/m³ (LGR S/N: 10221049, SEN S/N: 10222872)","Batt, V (LGR S/N: 10221049)"
1,2013-11-13 19:40:02,0.6,-0.2039,0.0000,1.76,21.795,46.500,9.8,18.937,19.127,0.1189,4.321
2,2013-11-13 19:45:02,0.6,-0.2039,0.0000,1.76,21.628,46.200,9.6,18.913,19.080,0.1184,4.321
3,2013-11-13 19:50:02,0.6,-0.2039,0.0000,1.76,21.509,46.800,9.7,18.889,19.056,0.1189,4.321
4,2013-11-13 19:55:02,0.6,-0.2039,0.0000,1.76,21.413,46.600,9.5,18.889,19.032,0.1189,4.321
5,2013-11-13 20:00:02,0.6,-0.2039,0.0000,1.76,21.294,46.200,9.3,18.866,19.008,0.1184,4.321
6,2013-11-13 20:05:02,0.6,-0.2039,0.0000,1.76,21.151,45.800,9.0,18.842,18.985,0.1189,4.321
7,2013-11-13 20:10:02,0.6,-0.2039,0.0000,1.76,21.056,47.100,9.4,18.818,18.937,0.1184,4.321
8,2013-11-13 20:15:02,0.6,-0.2039,0.0000,1.76,20.913,46.900,9.2,18.818,18.913,0.1184,4.339
9,2013-11-13 20:20:02,0.6,-0.2039,0.0000,1.76,20.793,46.300,8.9,18.794,18.866,0.1184,4.321
10,2013-11-13 20:25:02,0.6,-0.2039,0.0000,1.76,20.746,46.900,9.0,18.771,18.842,0.1184,4.321
11,2013-11-13 20:30:02,0.6,-0.2039,0.0000,1.76,20.817,44.100,8.2,18.747,18.794,0.1184,4.321
12,2013-11-13 20:35:02,0.6,-0.2039,0.0000,1.76,20.841,43.700,8.1,18.723,18.747,0.1184,4.321
13,2013-11-13 20:40:02,0.6,-0.2039,0.0000,1.76,20.841,42.900,7.8,18.699,18.723,0.1184,4.321
14,2013-11-13 20:45:02,0.6,-0.2039,0.0000,1.76,20.960,41.700,7.5,18.675,18.675,0.1184,4.321
15,2013-11-13 20:50:02,0.6,-0.2039,0.0000,1.76,20.865,43.000,7.8,18.675,18.652,0.1184,4.321
16,2013-11-13 20:55:02,0.6,-0.2039,0.0000,1.18,20.627,41.400,7.1,18.652,18.604,0.1184,4.321
17,2013-11-13 21:00:02,0.6,-0.2039,0.0000,1.18,20.484,41.200,6.9,18.628,18.557,0.1179,4.321
18,2013-11-13 21:05:02,0.6,-0.2039,0.0000,1.18,20.365,41.100,6.7,18.604,18.509,0.1184,4.321
19,2013-11-13 21:10:02,0.6,-0.2039,0.0000,1.18,20.293,41.200,6.7,18.580,18.461,0.1179,4.321
20,2013-11-13 21:15:02,0.6,-0.2039,0.0000,1.18,20.126,41.400,6.6,18.557,18.414,0.1179,4.321
21,2013-11-13 21:20:02,0.6,-0.2039,0.0000,1.18,20.126,41.300,6.6,18.533,18.390,0.1184,4.321
22,2013-11-13 21:25:02,0.6,-0.2039,0.0000,1.18,20.007,41.400,6.5,18.509,18.343,0.1184,4.321
23,2013-11-13 21:30:02,0.6,-0.2039,0.0000,1.18,19.865,42.300,6.7,18.485,18.319,0.1179,4.321
24,2013-11-13 21:35:02,0.6,-0.2039,0.0000,1.18,19.888,42.300,6.7,18.461,18.271,0.1184,4.321
25,2013-11-13 21:40:02,0.6,-0.2039,0.0000,1.18,19.841,42.200,6.6,18.438,18.224,0.1179,4.321
26,2013-11-13 21:45:02,0.6,-0.2039,0.0000,1.18,19.746,42.900,6.8,18.414,18.200,0.1179,4.321
27,2013-11-13 21:50:02,0.6,-0.2039,0.0000,1.18,19.627,42.600,6.6,18.390,18.176,0.1179,4.321
28,2013-11-13 21:55:02,0.6,-0.2039,0.0000,1.18,19.555,40.700,5.9,18.366,18.152,0.1179,4.321
29,2013-11-13 22:00:02,0.6,-0.2039,0.0000,1.18,19.413,40.500,5.7,18.343,18.129,0.1179,4.321
30,2013-11-13 22:05:02,0.6,-0.2039,0.0000,1.18,19.413,40.000,5.5,18.319,18.081,0.1179,4.321
31,2013-11-13 22:10:02,0.6,-0.2039,0.0000,1.18,19.318,40.400,5.5,18.295,18.057,0.1179,4.321
32,2013-11-13 22:15:02,0.6,-0.2039,0.0000,1.18,19.294,40.900,5.7,18.295,18.010,0.1179,4.321
33,2013-11-13 22:20:02,0.6,-0.2039,0.0000,1.18,19.318,41.000,5.8,18.247,17.986,0.1174,4.321
34,2013-11-13 22:25:02,0.6,-0.2039,0.0000,1.18,19.222,41.200,5.7,18.247,17.962,0.1179,4.321
35,2013-11-13 22:30:02,0.6,-0.2039,0.0000,1.18,19.103,41.300,5.7,18.224,17.938,0.1179,4.321
36,2013-11-13 22:35:02,0.6,-0.2039,0.0000,1.18,19.008,41.500,5.6,18.200,17.891,0.1179,4.321
37,2013-11-13 22:40:02,0.6,-0.2039,0.0000,1.18,19.080,41.200,5.6,18.176,17.843,0.1179,4.321
38,2013-11-13 22:45:02,0.6,-0.2039,0.0000,1.18,19.199,39.700,5.2,18.152,17.796,0.1174,4.321
39,2013-11-13 22:50:02,0.6,-0.2039,0.0000,1.18,19.270,39.400,5.1,18.129,17.772,0.1174,4.321
40,2013-11-13 22:55:02,0.6,-0.2039,0.0000,1.18,19.389,37.500,4.5,18.105,17.701,0.1174,4.321
41,2013-11-13 23:00:02,0.6,-0.2039,0.0000,1.18,19.508,36.000,4.1,18.081,17.701,0.1174,4.321
42,2013-11-13 23:05:02,0.6,-0.2039,0.0000,1.18,19.389,36.900,4.3,18.057,17.653,0.1174,4.321
43,2013-11-13 23:10:02,0.6,-0.2039,0.0000,1.18,19.318,36.500,4.1,18.033,17.629,0.1174,4.321
44,2013-11-13 23:15:02,0.6,-0.2039,0.0000,1.18,19.413,34.200,3.2,18.010,17.605,0.1174,4.321
45,2013-11-13 23:20:02,0.6,-0.2039,0.0000,1.18,19.460,33.200,2.9,17.986,17.582,0.1174,4.321
46,2013-11-13 23:25:02,0.6,-0.2039,0.0000,1.18,19.651,32.000,2.5,17.962,17.558,0.1174,4.321
47,2013-11-13 23:30:02,0.6,-0.2039,0.0000,1.18,19.984,30.600,2.2,17.938,17.534,0.1174,4.321
48,2013-11-13 23:35:02,0.6,-0.2039,0.0000,1.18,20.531,29.400,2.1,17.915,17.510,0.1174,4.321
49,2013-11-13 23:40:02,0.6,-0.2039,0.0000,1.18,21.223,28.000,2.0,17.915,17.510,0.1169,4.327
50,2013-11-13 23:45:02,0.6,-0.2039,0.0000,1.18,21.175,27.900,1.9,17.891,17.486,0.1174,4.321
51,2013-11-13 23:50:02,0.6,-0.2039,0.0000,1.18,21.151,27.300,1.6,17.867,17.463,0.1174,4.321
52,2013-11-13 23:55:02,0.6,-0.2039,0.0000,1.18,21.342,27.000,1.6,17.867,17.463,0.1174,4.321
53,2013-11-14 00:00:02,0.6,-0.2039,0.0000,1.18,21.294,26.900,1.5,17.843,17.463,0.1169,4.321
54,2013-11-14 00:05:02,0.6,-0.2039,0.0000,1.18,21.008,27.300,1.5,17.819,17.463,0.1174,4.321
55,2013-11-14 00:10:02,0.6,-0.2039,0.0000,1.18,20.746,27.400,1.3,17.819,17.439,0.1174,4.321
56,2013-11-14 00:15:02,0.6,-0.2039,0.0000,1.18,20.865,26.500,0.9,17.796,17.439,0.1169,4.321
57,2013-11-14 00:20:02,0.6,-0.2039,0.0000,1.18,21.223,25.900,0.9,17.796,17.439,0.1174,4.321
58,2013-11-14 00:25:02,0.6,-0.2039,0.0000,1.18,21.175,25.700,0.8,17.772,17.439,0.1174,4.321
59,2013-11-14 00:30:02,0.6,-0.2039,0.0000,1.18,21.127,25.700,0.7,17.772,17.439,0.1169,4.321
60,2013-11-14 00:35:02,0.6,-0.2039,0.0000,1.18,21.079,25.600,0.6,17.772,17.439,0.1174,4.321
61,2013-11-14 00:40:02,0.6,-0.2039,0.0000,1.18,21.151,25.500,0.6,17.748,17.415,0.1174,4.321
