"#","Date Time, GMT-07:00","Wetness, % (LGR S/N: 10374980, SEN S/N: 10314896)","Temp, °C (LGR S/N: 10374980, SEN S/N: 10359307)","RH, % (LGR S/N: 10374980, SEN S/N: 10359307)","DewPt, °C (LGR S/N: 10374980, SEN S/N: 10359307)","Voltage, V (LGR S/N: 10374980, SEN S/N: 10363575)","Current, mA (LGR S/N: 10374980, SEN S/N: 10363575)","Temp, °C (LGR S/N: 10374980, SEN S/N: 10365533, LBL: 5 cm deep)","Temp, °C (LGR S/N: 10374980, SEN S/N: 10365597, LBL: 1 cm deep)","Water Content, m³/m³ (LGR S/N: 10374980, SEN S/N: 10374516)","Solar Radiation, W/m² (LGR S/N: 10374980, SEN S/N: 10378950)","Batt, V (LGR S/N: 10374980)"
1,2015-03-11 11:05:00,1.18,20.222,60.000,12.2,-0.1988,0.0000,19.603,20.436,0.2351,218.1,4.357
2,2015-03-11 11:10:00,1.18,20.341,58.700,12.0,-0.1988,0.0000,19.770,20.698,0.2355,293.1,4.327
3,2015-03-11 11:15:00,1.18,20.889,56.500,11.9,-0.1988,0.0000,20.174,21.437,0.2351,386.9,4.321
4,2015-03-11 11:20:00,1.18,21.223,54.600,11.7,-0.1988,0.0000,20.579,21.867,0.2351,275.6,4.363
5,2015-03-11 11:25:00,1.18,21.151,53.100,11.2,-0.1988,0.0000,20.603,21.700,0.2355,239.4,4.393
6,2015-03-11 11:30:00,1.18,21.270,54.200,11.7,-0.1988,0.0000,20.698,21.843,0.2351,284.4,4.430
7,2015-03-11 11:35:00,1.18,21.461,52.500,11.4,-0.1988,0.0000,20.984,22.298,0.2351,329.4,4.393
8,2015-03-11 11:40:00,1.18,21.604,51.600,11.2,-0.1988,0.0000,21.151,22.393,0.2355,244.4,4.381
9,2015-03-11 11:45:00,1.18,21.604,52.000,11.3,-0.1988,0.0000,21.223,22.369,0.2351,254.4,4.406
10,2015-03-11 11:50:00,1.18,21.772,53.400,11.9,-0.1988,0.0000,21.366,22.585,0.2355,255.6,4.363
11,2015-03-11 11:55:00,1.18,21.819,52.200,11.6,-0.1988,0.0000,21.437,22.585,0.2355,223.1,4.393
12,2015-03-11 12:00:00,1.18,21.843,52.000,11.6,-0.1988,0.0000,21.437,22.441,0.2355,178.1,4.351
13,2015-03-11 12:05:00,1.18,21.676,52.100,11.4,-0.1988,0.0000,21.366,22.202,0.2355,146.9,4.369
14,2015-03-11 12:10:00,0.59,21.509,52.000,11.3,-0.1988,0.0000,21.223,21.939,0.2358,135.6,4.369
15,2015-03-11 12:15:00,0.59,21.461,51.700,11.1,-0.1988,0.0000,21.175,21.867,0.2355,139.4,4.363
16,2015-03-11 12:20:00,0.59,21.366,51.100,10.9,-0.1988,0.0000,21.079,21.676,0.2358,115.6,4.351
17,2015-03-11 12:25:00,0.59,21.342,50.400,10.6,-0.1988,0.0000,20.960,21.533,0.2358,133.1,4.345
18,2015-03-11 12:30:00,0.59,21.533,50.300,10.8,-0.1988,0.0000,21.008,21.628,0.2355,146.9,4.369
19,2015-03-11 12:35:00,0.59,21.557,50.600,10.9,-0.1988,0.0000,20.984,21.628,0.2358,141.9,4.393
20,2015-03-11 12:40:00,0.59,21.628,52.400,11.5,-0.1988,0.0000,21.008,21.676,0.2358,156.9,4.363
21,2015-03-11 12:45:00,0.59,21.581,51.900,11.3,-0.1988,0.0000,21.056,21.748,0.2355,165.6,4.363
22,2015-03-11 12:50:00,0.59,21.557,52.500,11.4,-0.1988,0.0000,21.079,21.819,0.2358,171.9,4.351
23,2015-03-11 12:55:00,0.59,21.509,54.100,11.9,-0.1988,0.0000,21.127,21.819,0.2363,160.6,4.363
24,2015-03-11 13:00:00,0.59,21.485,53.700,11.7,-0.1988,0.0000,21.175,21.939,0.2358,176.9,4.393
25,2015-03-11 13:05:00,0.59,21.509,53.700,11.7,-0.1988,0.0000,21.246,21.987,0.2358,145.6,4.369
26,2015-03-11 13:10:00,0.59,21.461,53.200,11.6,-0.1988,0.0000,21.223,21.939,0.2363,141.9,4.363
27,2015-03-11 13:15:00,0.59,21.557,52.900,11.6,-0.1988,0.0000,21.246,21.939,0.2358,165.6,4.357
28,2015-03-11 13:20:00,0.59,21.628,52.100,11.4,-0.1988,0.0000,21.318,22.082,0.2358,180.6,4.351
29,2015-03-11 13:25:00,0.59,21.748,51.800,11.4,-0.1988,0.0000,21.413,22.298,0.2363,229.4,4.393
30,2015-03-11 13:30:00,0.59,21.867,51.100,11.3,-0.1988,0.0000,21.581,22.513,0.2358,210.6,4.381
31,2015-03-11 13:35:00,0.59,21.939,49.200,10.8,-0.1988,0.0000,21.628,22.489,0.2363,183.1,4.363
32,2015-03-11 13:40:00,0.59,21.915,51.300,11.4,-0.1988,0.0000,21.700,22.561,0.2363,199.4,4.363
33,2015-03-11 13:45:00,1.18,22.130,48.200,10.7,-0.1988,0.0000,21.772,22.729,0.2363,260.6,4.351
34,2015-03-11 13:50:00,1.18,22.417,48.800,11.1,-0.1988,0.0000,22.058,23.256,0.2363,308.1,4.381
35,2015-03-11 13:55:00,1.18,22.657,45.800,10.4,-0.1988,0.0000,22.345,23.737,0.2363,358.1,4.369
