Date Time	Voltage (V)  #10200842	Current (mA)  #10200842	Temp (°F)  #10213638	RH (%)  #10213638	Wetness (%)  #10314897	1 cm deep Temp (°F)	5 cm deep Temp (°F)	Water Content (m³/m³)  #10374519	Solar Radiation (W/m²)  #10375646	Batt (V) c:5
06/10/15 19:15:00.0	-0.2039	0.0000	69.129	75.300	4.71	69.901	69.858	0.0998	13.1	4.309
06/10/15 19:20:00.0	-0.2039	0.0000	68.828	76.000	5.88	69.858	69.814	0.0998	10.6	4.315
06/10/15 19:25:00.0	-0.2039	0.0000	68.443	76.500	7.65	69.814	69.771	0.0998	9.4	4.321
06/10/15 19:30:00.0	-0.2039	0.0000	68.099	77.100	7.65	69.814	69.728	0.0998	10.6	4.321
06/10/15 19:35:00.0	-0.2039	0.0000	67.798	77.500	8.82	69.771	69.685	0.0998	9.4	4.321
06/10/15 19:40:00.0	-0.2039	0.0000	67.543	78.000	10.00	69.728	69.643	0.0998	6.9	4.321
06/10/15 19:45:00.0	-0.2039	0.0000	67.158	78.400	11.18	69.728	69.600	0.0998	6.9	4.321
06/10/15 19:50:00.0	-0.2039	0.0000	66.814	79.000	12.94	69.685	69.557	0.0998	4.4	4.321
06/10/15 19:55:00.0	-0.2039	0.0000	66.515	79.400	14.71	69.643	69.514	0.0998	3.1	4.315
06/10/15 20:00:00.0	-0.2039	0.0000	66.173	80.200	16.47	69.643	69.471	0.0998	1.9	4.315
06/10/15 20:05:00.0	-0.2039	0.0000	65.959	80.700	18.82	69.600	69.386	0.0998	0.6	4.315
06/10/15 20:10:00.0	-0.2039	0.0000	65.745	81.000	20.00	69.557	69.386	0.0998	0.6	4.315
06/10/15 20:15:00.0	-0.2039	0.0000	65.359	81.700	21.18	69.557	69.300	0.0998	0.6	4.315
06/10/15 20:20:00.0	-0.2039	0.0000	65.145	82.200	22.94	69.514	69.256	0.0998	0.6	4.315
06/10/15 20:25:00.0	-0.2039	0.0000	65.017	82.600	24.71	69.471	69.213	0.0998	0.6	4.315
06/10/15 20:30:00.0	-0.2039	0.0000	64.974	83.000	24.71	69.427	69.170	0.0992	0.6	4.315
06/10/15 20:35:00.0	-0.2039	0.0000	64.931	83.300	25.29	69.386	69.129	0.0998	0.6	4.309
06/10/15 20:40:00.0	-0.2039	0.0000	64.760	83.600	27.06	69.386	69.085	0.0998	0.6	4.309
06/10/15 20:45:00.0	-0.2039	0.0000	64.674	83.800	27.06	69.300	69.042	0.0998	0.6	4.309
06/10/15 20:50:00.0	-0.2039	0.0000	64.546	83.900	28.24	69.300	68.999	0.0998	0.6	4.309
06/10/15 20:55:00.0	-0.2039	0.0000	64.503	84.200	28.82	69.256	68.956	0.0992	0.6	4.309
06/10/15 21:00:00.0	-0.2039	0.0000	64.375	84.500	30.00	69.213	68.913	0.0992	0.6	4.303
06/10/15 21:05:00.0	-0.2039	0.0000	64.288	84.700	31.18	69.213	68.871	0.0992	0.6	4.303
06/10/15 21:10:00.0	-0.2039	0.0000	64.161	84.800	32.35	69.170	68.828	0.0998	0.6	4.303
06/10/15 21:15:00.0	-0.2039	0.0000	63.990	85.000	32.35	69.129	68.785	0.0998	0.6	4.303
06/10/15 21:20:00.0	-0.2039	0.0000	64.033	85.200	30.00	69.085	68.742	0.0998	0.6	4.303
06/10/15 21:25:00.0	-0.2039	0.0000	64.033	85.400	27.65	69.085	68.698	0.0998	0.6	4.303
06/10/15 21:30:00.0	-0.2039	0.0000	64.161	85.600	25.88	69.042	68.657	0.0992	0.6	4.303
06/10/15 21:35:00.0	-0.2039	0.0000	64.074	85.600	26.47	68.999	68.614	0.0992	0.6	4.303
06/10/15 21:40:00.0	-0.2039	0.0000	64.033	85.800	27.06	68.999	68.571	0.0992	0.6	4.303
06/10/15 21:45:00.0	-0.2039	0.0000	64.033	86.000	30.00	68.956	68.527	0.0992	0.6	4.303
06/10/15 21:50:00.0	-0.2039	0.0000	63.946	86.000	30.59	68.913	68.527	0.0992	0.6	4.297
06/10/15 21:55:00.0	-0.2039	0.0000	63.775	86.100	31.18	68.871	68.484	0.0992	0.6	4.297
06/10/15 22:00:00.0	-0.2039	0.0000	63.689	86.200	30.00	68.871	68.443	0.0998	0.6	4.297
06/10/15 22:05:00.0	-0.2039	0.0000	63.561	86.500	30.00	68.828	68.443	0.0998	0.6	4.297
06/10/15 22:10:00.0	-0.2039	0.0000	63.561	86.700	30.00	68.828	68.400	0.0992	0.6	4.297
06/10/15 22:15:00.0	-0.2039	0.0000	63.518	86.900	30.00	68.785	68.356	0.0998	0.6	4.297
06/10/15 22:20:00.0	-0.2039	0.0000	63.347	87.100	30.59	68.742	68.356	0.0992	0.6	4.297
06/10/15 22:25:00.0	-0.2039	0.0000	63.262	87.300	31.18	68.742	68.313	0.0992	0.6	4.297
06/10/15 22:30:00.0	-0.2039	0.0000	63.347	87.500	30.00	68.698	68.270	0.0992	0.6	4.291
06/10/15 22:35:00.0	-0.2039	0.0000	63.433	87.500	30.59	68.698	68.270	0.0992	0.6	4.291
06/10/15 22:40:00.0	-0.2039	0.0000	63.561	87.500	30.00	68.657	68.227	0.0992	0.6	4.291
06/10/15 22:45:00.0	-0.2039	0.0000	63.475	87.600	30.59	68.614	68.227	0.0992	0.6	4.291
06/10/15 22:50:00.0	-0.2039	0.0000	63.475	87.700	30.59	68.614	68.185	0.0992	0.6	4.291
06/10/15 22:55:00.0	-0.2039	0.0000	63.475	87.700	30.00	68.571	68.185	0.0992	0.6	4.291
06/10/15 23:00:00.0	-0.2039	0.0000	63.433	87.800	30.59	68.571	68.142	0.0998	0.6	4.291
06/10/15 23:05:00.0	-0.2039	0.0000	63.561	87.900	30.00	68.527	68.099	0.0992	0.6	4.291
06/10/15 23:10:00.0	-0.2039	0.0000	63.433	87.900	30.59	68.527	68.099	0.0992	0.6	4.291
06/10/15 23:15:00.0	-0.2039	0.0000	63.433	88.100	30.00	68.527	68.056	0.0992	0.6	4.291
06/10/15 23:20:00.0	-0.2039	0.0000	63.176	88.100	31.18	68.484	68.056	0.0992	0.6	4.291
06/10/15 23:25:00.0	-0.2039	0.0000	63.048	88.200	31.76	68.443	68.013	0.0998	0.6	4.291
06/10/15 23:30:00.0	-0.2039	0.0000	63.090	88.500	31.76	68.443	68.013	0.0992	0.6	4.291
06/10/15 23:35:00.0	-0.2039	0.0000	63.219	88.600	31.18	68.443	67.971	0.0992	0.6	4.291
06/10/15 23:40:00.0	-0.2039	0.0000	63.390	88.600	31.18	68.400	67.971	0.0992	0.6	4.291
06/10/15 23:45:00.0	-0.2039	0.0000	63.433	88.600	31.18	68.356	67.928	0.0992	0.6	4.291
06/10/15 23:50:00.0	-0.2039	0.0000	63.475	88.700	31.18	68.356	67.928	0.0992	0.6	4.291
06/10/15 23:55:00.0	-0.2039	0.0000	63.390	88.600	31.18	68.356	67.885	0.0992	0.6	4.291
06/11/15 00:00:00.0	-0.2039	0.0000	63.390	88.700	31.18	68.313	67.885	0.0992	0.6	4.285
06/11/15 00:05:00.0	-0.2039	0.0000	63.262	88.700	31.76	68.313	67.842	0.0992	0.6	4.285
06/11/15 00:10:00.0	-0.2039	0.0000	63.219	88.800	31.76	68.270	67.842	0.0992	0.6	4.285
06/11/15 00:15:00.0	-0.2039	0.0000	63.133	88.800	32.35	68.270	67.842	0.0992	0.6	4.285
06/11/15 00:20:00.0	-0.2039	0.0000	63.048	89.000	32.35	68.270	67.798	0.0992	0.6	4.285
06/11/15 00:25:00.0	-0.2039	0.0000	63.048	89.200	33.53	68.227	67.798	0.0992	0.6	4.285
06/11/15 00:30:00.0	-0.2039	0.0000	62.962	89.300	33.53	68.227	67.757	0.0992	0.6	4.285
06/11/15 00:35:00.0	-0.2039	0.0000	63.005	89.400	33.53	68.185	67.757	0.0992	0.6	4.285
06/11/15 00:40:00.0	-0.2039	0.0000	63.005	89.400	33.53	68.185	67.714	0.0992	0.6	4.285
06/11/15 00:45:00.0	-0.2039	0.0000	63.090	89.500	32.94	68.185	67.714	0.0992	0.6	4.285
06/11/15 00:50:00.0	-0.2039	0.0000	63.133	89.600	33.53	68.142	67.714	0.0992	0.6	4.285
06/11/15 00:55:00.0	-0.2039	0.0000	63.133	89.600	33.53	68.142	67.671	0.0998	0.6	4.285
06/11/15 01:00:00.0	-0.2039	0.0000	62.962	89.700	34.12	68.099	67.671	0.0992	0.6	4.285
06/11/15 01:05:00.0	-0.2039	0.0000	62.919	89.800	34.71	68.099	67.627	0.0998	0.6	4.285
06/11/15 01:10:00.0	-0.2039	0.0000	63.005	89.900	35.29	68.099	67.627	0.0992	0.6	4.285
06/11/15 01:15:00.0	-0.2039	0.0000	63.005	89.900	35.88	68.056	67.627	0.0998	0.6	4.279
06/11/15 01:20:00.0	-0.2039	0.0000	63.005	90.000	36.47	68.056	67.586	0.0998	0.6	4.279
06/11/15 01:25:00.0	-0.2039	0.0000	63.005	90.000	42.94	68.056	67.586	0.0992	0.6	4.279
06/11/15 01:30:00.0	-0.2039	0.0000	62.962	90.200	42.94	68.013	67.586	0.0992	0.6	4.279
06/11/15 01:35:00.0	-0.2039	0.0000	62.875	90.200	64.71	68.013	67.543	0.0992	0.6	4.279
06/11/15 01:40:00.0	-0.2039	0.0000	62.791	90.300	81.76	68.013	67.543	0.0992	0.6	4.279
06/11/15 01:45:00.0	-0.2039	0.0000	62.704	90.500	95.88	67.971	67.543	0.0992	0.6	4.279
06/11/15 01:50:00.0	-0.2039	0.0000	62.748	90.700	100.00	67.971	67.500	0.0992	0.6	4.279
06/11/15 01:55:00.0	-0.2039	0.0000	62.704	90.800	98.82	67.971	67.500	0.0992	0.6	4.279
06/11/15 02:00:00.0	-0.2039	0.0000	62.620	90.900	100.00	67.928	67.500	0.0992	0.6	4.279
06/11/15 02:05:00.0	-0.2039	0.0000	62.704	91.100	100.00	67.928	67.456	0.0992	0.6	4.273
06/11/15 02:10:00.0	-0.2039	0.0000	62.661	91.100	100.00	67.928	67.456	0.0992	0.6	4.273
06/11/15 02:15:00.0	-0.2039	0.0000	62.748	91.300	100.00	67.928	67.456	0.0992	0.6	4.273
06/11/15 02:20:00.0	-0.2039	0.0000	62.704	91.300	100.00	67.885	67.413	0.0992	0.6	4.273
06/11/15 02:25:00.0	-0.2039	0.0000	62.533	91.500	100.00	67.885	67.413	0.0992	0.6	4.273
06/11/15 02:30:00.0	-0.2039	0.0000	62.490	91.700	100.00	67.842	67.413	0.0992	0.6	4.273
06/11/15 02:35:00.0	-0.2039	0.0000	62.577	91.800	100.00	67.842	67.372	0.0992	0.6	4.273
06/11/15 02:40:00.0	-0.2039	0.0000	62.704	91.900	100.00	67.842	67.372	0.0992	0.6	4.273
06/11/15 02:45:00.0	-0.2039	0.0000	62.748	92.000	100.00	67.798	67.329	0.0992	0.6	4.273
06/11/15 02:50:00.0	-0.2039	0.0000	62.447	92.100	100.00	67.798	67.329	0.0992	0.6	4.273
06/11/15 02:55:00.0	-0.2039	0.0000	62.406	92.200	100.00	67.798	67.329	0.0992	0.6	4.273
06/11/15 03:00:00.0	-0.2039	0.0000	62.406	92.300	100.00	67.798	67.329	0.0992	0.6	4.273
06/11/15 03:05:00.0	-0.2039	0.0000	62.362	92.400	100.00	67.757	67.329	0.0992	0.6	4.273
06/11/15 03:10:00.0	-0.2039	0.0000	62.362	92.500	100.00	67.757	67.285	0.0992	0.6	4.273
06/11/15 03:15:00.0	-0.2039	0.0000	62.276	92.700	100.00	67.757	67.285	0.0992	0.6	4.273
06/11/15 03:20:00.0	-0.2039	0.0000	62.233	92.800	100.00	67.714	67.242	0.0992	0.6	4.273
06/11/15 03:25:00.0	-0.2039	0.0000	62.406	92.900	100.00	67.714	67.242	0.0992	0.6	4.273
06/11/15 03:30:00.0	-0.2039	0.0000	62.233	92.900	100.00	67.714	67.242	0.0992	0.6	4.273
06/11/15 03:35:00.0	-0.2039	0.0000	62.233	93.100	100.00	67.714	67.199	0.0992	0.6	4.273
06/11/15 03:40:00.0	-0.2039	0.0000	62.191	93.300	100.00	67.671	67.199	0.0992	0.6	4.273
06/11/15 03:45:00.0	-0.2039	0.0000	62.105	93.300	100.00	67.671	67.199	0.0992	0.6	4.273
06/11/15 03:50:00.0	-0.2039	0.0000	62.105	93.500	100.00	67.671	67.199	0.0992	0.6	4.273
06/11/15 03:55:00.0	-0.2039	0.0000	61.804	93.400	100.00	67.627	67.158	0.0992	0.6	4.267
06/11/15 04:00:00.0	-0.2039	0.0000	61.848	93.600	100.00	67.627	67.158	0.0992	0.6	4.267
06/11/15 04:05:00.0	-0.2039	0.0000	61.848	93.600	100.00	67.627	67.158	0.0992	0.6	4.273
06/11/15 04:10:00.0	-0.2039	0.0000	61.848	93.700	100.00	67.586	67.114	0.0992	0.6	4.267
06/11/15 04:15:00.0	-0.2039	0.0000	62.148	93.800	100.00	67.586	67.114	0.0992	0.6	4.267
06/11/15 04:20:00.0	-0.2039	0.0000	62.019	93.800	100.00	67.586	67.114	0.0998	0.6	4.267
06/11/15 04:25:00.0	-0.2039	0.0000	61.891	93.900	100.00	67.586	67.071	0.0992	0.6	4.267
06/11/15 04:30:00.0	-0.2039	0.0000	61.934	93.900	100.00	67.543	67.071	0.0992	0.6	4.267
06/11/15 04:35:00.0	-0.2039	0.0000	61.934	94.000	100.00	67.543	67.071	0.0992	0.6	4.267
06/11/15 04:40:00.0	-0.2039	0.0000	62.062	94.100	100.00	67.543	67.028	0.0992	0.6	4.267
06/11/15 04:45:00.0	-0.2039	0.0000	62.062	94.200	100.00	67.500	67.028	0.0998	0.6	4.267
06/11/15 04:50:00.0	-0.2039	0.0000	62.062	94.200	100.00	67.500	67.028	0.0998	0.6	4.267
06/11/15 04:55:00.0	-0.2039	0.0000	62.019	94.200	100.00	67.500	67.028	0.0992	0.6	4.267
06/11/15 05:00:00.0	-0.2039	0.0000	62.019	94.300	100.00	67.456	66.985	0.0992	0.6	4.267
06/11/15 05:05:00.0	-0.2039	0.0000	62.105	94.400	100.00	67.456	66.985	0.0992	0.6	4.267
06/11/15 05:10:00.0	-0.2039	0.0000	62.062	94.400	100.00	67.456	66.985	0.0992	0.6	4.267
06/11/15 05:15:00.0	-0.2039	0.0000	62.019	94.500	100.00	67.456	66.985	0.0992	0.6	4.267
06/11/15 05:20:00.0	-0.2039	0.0000	62.019	94.500	100.00	67.413	66.943	0.0998	0.6	4.267
06/11/15 05:25:00.0	-0.2039	0.0000	62.019	94.600	100.00	67.413	66.943	0.0998	0.6	4.267
06/11/15 05:30:00.0	-0.2039	0.0000	61.891	94.600	100.00	67.413	66.943	0.0998	0.6	4.267
06/11/15 05:35:00.0	-0.2039	0.0000	61.934	94.800	100.00	67.413	66.943	0.0992	0.6	4.267
06/11/15 05:40:00.0	-0.2039	0.0000	61.934	94.800	100.00	67.413	66.900	0.0992	0.6	4.267
06/11/15 05:45:00.0	-0.2039	0.0000	61.934	94.900	100.00	67.372	66.900	0.0992	0.6	4.267
06/11/15 05:50:00.0	-0.2039	0.0000	61.977	95.000	100.00	67.372	66.900	0.0992	0.6	4.267
06/11/15 05:55:00.0	-0.2039	0.0000	62.019	95.000	100.00	67.372	66.900	0.0998	0.6	4.267
06/11/15 06:00:00.0	-0.2039	0.0000	61.934	95.000	100.00	67.329	66.900	0.0998	1.9	4.267
06/11/15 06:05:00.0	-0.2039	0.0000	61.934	95.000	100.00	67.329	66.857	0.0998	3.1	4.267
06/11/15 06:10:00.0	-0.2039	0.0000	61.934	95.100	100.00	67.329	66.857	0.0998	5.6	4.267
06/11/15 06:15:00.0	-0.2039	0.0000	62.019	95.100	100.00	67.329	66.857	0.0998	6.9	4.267
06/11/15 06:20:00.0	-0.2039	0.0000	62.019	95.200	100.00	67.329	66.857	0.0998	9.4	4.267
06/11/15 06:25:00.0	-0.2039	0.0000	62.062	95.200	100.00	67.329	66.857	0.0998	10.6	4.267
06/11/15 06:30:00.0	-0.2039	0.0000	62.105	95.300	100.00	67.285	66.814	0.0998	16.9	4.267
06/11/15 06:35:00.0	-0.2039	0.0000	62.233	95.300	100.00	67.285	66.814	0.0998	23.1	4.267
06/11/15 06:40:00.0	-0.2039	0.0000	62.490	95.400	100.00	67.285	66.814	0.0998	24.4	4.267
06/11/15 06:45:00.0	-0.2039	0.0000	62.362	95.400	100.00	67.285	66.814	0.0998	26.9	4.267
06/11/15 06:50:00.0	-0.2039	0.0000	62.319	95.400	100.00	67.242	66.814	0.0992	24.4	4.267
06/11/15 06:55:00.0	-0.2039	0.0000	62.577	95.400	100.00	67.242	66.814	0.0992	26.9	4.267
06/11/15 07:00:00.0	-0.2039	0.0000	62.533	95.400	100.00	67.242	66.814	0.0998	30.6	4.267
06/11/15 07:05:00.0	-0.2039	0.0000	62.791	95.400	100.00	67.242	66.814	0.0998	25.6	4.267
06/11/15 07:10:00.0	-0.2039	0.0000	62.834	95.300	100.00	67.242	66.814	0.0998	20.6	4.267
06/11/15 07:15:00.0	-0.2039	0.0000	62.834	95.400	100.00	67.242	66.814	0.0992	23.1	4.267
06/11/15 07:20:00.0	-0.2039	0.0000	62.704	95.400	100.00	67.242	66.814	0.0998	24.4	4.267
06/11/15 07:25:00.0	-0.2039	0.0000	62.791	95.400	100.00	67.242	66.814	0.0998	35.6	4.267
06/11/15 07:30:00.0	-0.2039	0.0000	62.834	95.400	100.00	67.242	66.814	0.0998	34.4	4.267
06/11/15 07:35:00.0	-0.2039	0.0000	63.090	95.500	100.00	67.242	66.814	0.0998	30.6	4.267
06/11/15 07:40:00.0	-0.2039	0.0000	63.133	95.500	100.00	67.199	66.814	0.0992	28.1	4.267
06/11/15 07:45:00.0	-0.2039	0.0000	63.304	95.500	100.00	67.242	66.814	0.0998	31.9	4.267
06/11/15 07:50:00.0	-0.2039	0.0000	63.304	95.500	100.00	67.242	66.814	0.0998	35.6	4.267
06/11/15 07:55:00.0	-0.2039	0.0000	63.518	95.500	100.00	67.242	66.814	0.0992	38.1	4.267
06/11/15 08:00:00.0	-0.2039	0.0000	63.390	95.500	100.00	67.199	66.814	0.0998	34.4	4.267
06/11/15 08:05:00.0	-0.2039	0.0000	63.433	95.500	100.00	67.242	66.857	0.0998	40.6	4.273
06/11/15 08:10:00.0	-0.2039	0.0000	63.604	95.400	100.00	67.199	66.857	0.0998	40.6	4.273
06/11/15 08:15:00.0	-0.2039	0.0000	63.475	95.400	100.00	67.199	66.857	0.0998	35.6	4.273
06/11/15 08:20:00.0	-0.2039	0.0000	63.433	95.300	100.00	67.199	66.857	0.0998	39.4	4.273
06/11/15 08:25:00.0	-0.2039	0.0000	63.561	95.300	100.00	67.199	66.857	0.0998	54.4	4.285
06/11/15 08:30:00.0	-0.2039	0.0000	63.819	95.400	100.00	67.199	66.857	0.0998	51.9	4.285
06/11/15 08:35:00.0	-0.2039	0.0000	63.903	95.300	100.00	67.199	66.857	0.0998	58.1	4.291
06/11/15 08:40:00.0	-0.2039	0.0000	64.375	95.400	100.00	67.199	66.900	0.0998	65.6	4.291
06/11/15 08:45:00.0	-0.2039	0.0000	64.247	95.200	100.00	67.199	66.900	0.0998	61.9	4.303
06/11/15 08:50:00.0	-0.2039	0.0000	64.204	95.100	100.00	67.199	66.900	0.0998	61.9	4.303
06/11/15 08:55:00.0	-0.2039	0.0000	64.074	95.000	100.00	67.242	66.900	0.0998	73.1	4.315
06/11/15 09:00:00.0	-0.2039	0.0000	64.332	95.000	100.00	67.242	66.900	0.0998	63.1	4.321
06/11/15 09:05:00.0	-0.2039	0.0000	64.332	94.900	100.00	67.242	66.943	0.0998	50.6	4.321
06/11/15 09:10:00.0	-0.2039	0.0000	64.546	94.900	100.00	67.242	66.943	0.0998	61.9	4.321
06/11/15 09:15:00.0	-0.2039	0.0000	64.589	94.800	100.00	67.242	66.943	0.0998	61.9	4.321
06/11/15 09:20:00.0	-0.2039	0.0000	64.632	94.800	100.00	67.242	66.943	0.0998	55.6	4.327
06/11/15 09:25:00.0	-0.2039	0.0000	64.717	94.600	100.00	67.242	66.943	0.0998	50.6	4.327
06/11/15 09:30:00.0	-0.2039	0.0000	64.459	94.600	100.00	67.242	66.985	0.0998	55.6	4.333
06/11/15 09:35:00.0	-0.2039	0.0000	64.546	94.600	100.00	67.242	66.985	0.0998	88.1	4.339
06/11/15 09:40:00.0	-0.2039	0.0000	64.888	94.600	100.00	67.242	66.985	0.0998	91.9	4.345
06/11/15 09:45:00.0	-0.2039	0.0000	64.760	94.400	100.00	67.242	66.985	0.0998	74.4	4.351
06/11/15 09:50:00.0	-0.2039	0.0000	64.845	94.300	100.00	67.242	66.985	0.0992	76.9	4.363
06/11/15 09:55:00.0	-0.2039	0.0000	64.974	94.300	100.00	67.285	66.985	0.0998	79.4	4.363
06/11/15 10:00:00.0	-0.2039	0.0000	65.102	94.400	100.00	67.285	67.028	0.0998	84.4	4.375
06/11/15 10:05:00.0	-0.2039	0.0000	65.316	94.200	100.00	67.285	67.028	0.0998	95.6	4.387
06/11/15 10:10:00.0	-0.2039	0.0000	65.444	94.100	100.00	67.285	67.028	0.0998	93.1	4.393
06/11/15 10:15:00.0	-0.2039	0.0000	65.487	93.900	100.00	67.285	67.071	0.0998	79.4	4.381
06/11/15 10:20:00.0	-0.2039	0.0000	65.530	94.000	100.00	67.285	67.071	0.0998	69.4	4.369
06/11/15 10:25:00.0	-0.2039	0.0000	65.574	94.000	100.00	67.285	67.071	0.0998	96.9	4.363
06/11/15 10:30:00.0	-0.2039	0.0000	66.214	94.000	100.00	67.329	67.071	0.0998	176.9	4.387
06/11/15 10:35:00.0	-0.2039	0.0000	66.643	93.600	66.47	67.329	67.114	0.0998	171.9	4.418
06/11/15 10:40:00.0	-0.2039	0.0000	66.686	93.200	64.71	67.329	67.114	0.0998	100.6	4.387
06/11/15 10:45:00.0	-0.2039	0.0000	66.472	92.700	73.53	67.329	67.158	0.0998	81.9	4.381
06/11/15 10:50:00.0	-0.2039	0.0000	66.472	92.600	100.00	67.329	67.158	0.0998	86.9	4.369
06/11/15 10:55:00.0	-0.2039	0.0000	66.558	92.500	82.35	67.372	67.199	0.0998	153.1	4.363
06/11/15 11:00:00.0	-0.2039	0.0000	67.158	92.500	59.41	67.372	67.199	0.0998	215.6	4.393
06/11/15 11:05:00.0	-0.2039	0.0000	68.099	92.200	58.24	67.372	67.199	0.0998	201.9	4.418
06/11/15 11:10:00.0	-0.2039	0.0000	67.928	91.300	52.35	67.372	67.242	0.0998	164.4	4.387
06/11/15 11:15:00.0	-0.2039	0.0000	67.885	90.600	54.12	67.413	67.285	0.0998	130.6	4.381
06/11/15 11:20:00.0	-0.2039	0.0000	67.885	90.200	56.47	67.413	67.285	0.0998	111.9	4.369
06/11/15 11:25:00.0	-0.2039	0.0000	67.885	89.900	57.06	67.413	67.329	0.0998	113.1	4.363
06/11/15 11:30:00.0	-0.2039	0.0000	67.842	89.500	56.47	67.413	67.329	0.0998	116.9	4.375
06/11/15 11:35:00.0	-0.2039	0.0000	68.013	89.500	55.29	67.456	67.329	0.0998	138.1	4.393
06/11/15 11:40:00.0	-0.2039	0.0000	67.971	89.300	55.29	67.456	67.372	0.1003	146.9	4.393
06/11/15 11:45:00.0	-0.2039	0.0000	67.842	88.900	54.12	67.456	67.372	0.1003	138.1	4.381
06/11/15 11:50:00.0	-0.2039	0.0000	67.798	88.800	53.53	67.500	67.372	0.1003	149.4	4.369
06/11/15 11:55:00.0	-0.2039	0.0000	67.971	88.100	51.18	67.500	67.413	0.0998	151.9	4.363
06/11/15 12:00:00.0	-0.2039	0.0000	68.527	88.100	51.18	67.500	67.413	0.0998	158.1	4.375
06/11/15 12:05:00.0	-0.2039	0.0000	68.698	87.400	8.24	67.500	67.413	0.0998	179.4	4.393
06/11/15 12:10:00.0	-0.2039	0.0000	68.871	87.000	5.29	67.500	67.456	0.0998	260.6	4.381
06/11/15 12:15:00.0	-0.2039	0.0000	69.685	86.300	4.12	67.543	67.456	0.0998	326.9	4.369
06/11/15 12:20:00.0	-0.2039	0.0000	71.190	85.300	4.12	67.543	67.500	0.0998	386.9	4.363
06/11/15 12:25:00.0	-0.2039	0.0000	71.620	83.800	3.53	67.586	67.543	0.1003	331.9	4.375
06/11/15 12:30:00.0	-0.2039	0.0000	71.920	82.000	3.53	67.586	67.586	0.1003	395.6	4.393
06/11/15 12:35:00.0	-0.2039	0.0000	72.696	80.800	3.53	67.627	67.627	0.0998	384.4	4.381
06/11/15 12:40:00.0	-0.2039	0.0000	73.083	79.900	3.53	67.671	67.714	0.1003	320.6	4.369
06/11/15 12:45:00.0	-0.2039	0.0000	73.040	79.400	3.53	67.671	67.757	0.1003	344.4	4.363
06/11/15 12:50:00.0	-0.2039	0.0000	72.783	77.900	3.53	67.714	67.798	0.1003	365.6	4.363
06/11/15 12:55:00.0	-0.2039	0.0000	73.429	77.700	3.53	67.714	67.842	0.0998	403.1	4.393
06/11/15 13:00:00.0	-0.2039	0.0000	74.034	76.800	3.53	67.757	67.885	0.1003	389.4	4.387
06/11/15 13:05:00.0	-0.2039	0.0000	73.904	76.100	3.53	67.798	67.928	0.1003	344.4	4.381
06/11/15 13:10:00.0	-0.2039	0.0000	74.250	76.100	3.53	67.842	68.013	0.1003	481.9	4.369
06/11/15 13:15:00.0	-0.2039	0.0000	74.250	75.200	3.53	67.885	68.056	0.1003	413.1	4.363
06/11/15 13:20:00.0	-0.2039	0.0000	75.029	75.200	3.53	67.885	68.099	0.1003	426.9	4.363
06/11/15 13:25:00.0	-0.2039	0.0000	74.813	73.100	2.94	67.928	68.185	0.1003	403.1	4.393
06/11/15 13:30:00.0	-0.2039	0.0000	74.250	73.500	3.53	67.971	68.227	0.1003	360.6	4.387
06/11/15 13:35:00.0	-0.2039	0.0000	74.727	74.000	3.53	68.013	68.270	0.1003	355.6	4.375
06/11/15 13:40:00.0	-0.2039	0.0000	74.943	73.100	3.53	68.056	68.313	0.1003	315.6	4.369
06/11/15 13:45:00.0	-0.2039	0.0000	74.856	71.200	2.94	68.099	68.400	0.1003	326.9	4.363
06/11/15 13:50:00.0	-0.2039	0.0000	75.508	71.400	2.94	68.099	68.400	0.1003	320.6	4.381
06/11/15 13:55:00.0	-0.2039	0.0000	75.420	71.300	2.94	68.142	68.443	0.1003	320.6	4.393
06/11/15 14:00:00.0	-0.2039	0.0000	75.376	71.200	2.94	68.185	68.484	0.1003	326.9	4.393
06/11/15 14:05:00.0	-0.2039	0.0000	75.290	70.400	2.94	68.227	68.527	0.1003	343.1	4.381
06/11/15 14:10:00.0	-0.2039	0.0000	75.074	69.900	2.94	68.270	68.571	0.1003	374.4	4.375
06/11/15 14:15:00.0	-0.2039	0.0000	75.853	69.700	2.94	68.270	68.614	0.1003	494.4	4.363
06/11/15 14:20:00.0	-0.2039	0.0000	77.160	68.500	3.53	68.313	68.614	0.1003	665.6	4.363
06/11/15 14:25:00.0	-0.2039	0.0000	76.986	67.200	2.94	68.356	68.698	0.1003	416.9	4.393
06/11/15 14:30:00.0	-0.2039	0.0000	78.165	67.100	3.53	68.400	68.742	0.1003	529.4	4.393
06/11/15 14:35:00.0	-0.2039	0.0000	78.251	65.300	2.94	68.400	68.785	0.1003	389.4	4.381
06/11/15 14:40:00.0	-0.2039	0.0000	79.435	65.100	4.12	68.443	68.871	0.1003	975.6	4.369
06/11/15 14:45:00.0	-0.2039	0.0000	81.864	64.300	4.12	68.484	68.956	0.1003	910.6	4.363
06/11/15 14:50:00.0	-0.2039	0.0000	83.377	61.700	4.71	68.571	69.042	0.1003	898.1	4.357
06/11/15 14:55:00.0	-0.2039	0.0000	81.775	59.300	3.53	68.614	69.170	0.1003	286.9	4.387
06/11/15 15:00:00.0	-0.2039	0.0000	80.449	61.200	4.12	68.698	69.256	0.1003	754.4	4.375
