"#","Date Time, GMT-07:00","Voltage, V (LGR S/N: 10374982, SEN S/N: 10348625)","Current, mA (LGR S/N: 10374982, SEN S/N: 10348625)","Temp, °C (LGR S/N: 10374982, SEN S/N: 10359312)","RH, % (LGR S/N: 10374982, SEN S/N: 10359312)","DewPt, °C (LGR S/N: 10374982, SEN S/N: 10359312)","Temp, °C (LGR S/N: 10374982, SEN S/N: 10365583, LBL: 1 cm deep)","Temp, °C (LGR S/N: 10374982, SEN S/N: 10365584, LBL: 5 cm deep)","Water Content, m³/m³ (LGR S/N: 10374982, SEN S/N: 10374505)","Wetness, % (LGR S/N: 10374982, SEN S/N: 10374915)","Solar Radiation, W/m² (LGR S/N: 10374982, SEN S/N: 10378955)","Batt, V (LGR S/N: 10374982)"
1,2015-01-23 13:20:00,-0.1937,0.0000,26.916,17.800,0.5,13.281,13.257,0.2286,1.76,610.6,4.333
2,2015-01-23 13:25:00,-0.1937,0.0000,26.622,18.300,0.6,13.329,13.281,0.2286,1.76,635.6,4.339
3,2015-01-23 13:30:00,-0.1937,0.0000,27.259,16.900,0.0,13.353,13.329,0.2282,1.76,635.6,4.345
4,2015-01-23 13:35:00,-0.1937,0.0000,27.702,16.800,0.3,13.401,13.353,0.2277,1.76,633.1,4.351
5,2015-01-23 13:40:00,-0.1937,0.0000,26.842,17.800,0.4,13.449,13.401,0.2277,1.76,626.9,4.351
6,2015-01-23 13:45:00,-0.1937,0.0000,27.505,17.100,0.4,13.473,13.425,0.2282,1.76,626.9,4.351
7,2015-01-23 13:50:00,-0.1937,0.0000,27.308,17.000,0.1,13.522,13.473,0.2277,1.76,623.1,4.351
8,2015-01-23 13:55:00,-0.1937,0.0000,27.505,16.300,-0.3,13.570,13.522,0.2277,1.76,616.9,4.351
9,2015-01-23 14:00:00,-0.1937,0.0000,27.554,16.700,0.1,13.618,13.546,0.2277,1.76,613.1,4.357
10,2015-01-23 14:05:00,-0.1937,0.0000,27.825,16.300,-0.0,13.642,13.570,0.2282,1.76,608.1,4.357
11,2015-01-23 14:10:00,-0.1937,0.0000,27.776,16.700,0.3,13.690,13.618,0.2277,1.76,605.6,4.357
12,2015-01-23 14:15:00,-0.1937,0.0000,26.989,17.500,0.3,13.738,13.642,0.2277,1.76,598.1,4.357
13,2015-01-23 14:20:00,-0.1937,0.0000,27.456,16.800,0.1,13.762,13.690,0.2282,1.76,593.1,4.357
14,2015-01-23 14:25:00,-0.1937,0.0000,27.136,15.500,-1.3,13.810,13.714,0.2277,1.76,588.1,4.351
15,2015-01-23 14:30:00,-0.1937,0.0000,27.235,17.200,0.2,13.858,13.762,0.2282,1.76,578.1,4.351
16,2015-01-23 14:35:00,-0.1937,0.0063,27.628,15.600,-0.8,13.882,13.786,0.2282,1.76,571.9,4.351
17,2015-01-23 14:40:00,-0.1937,0.0000,26.842,16.000,-1.1,13.906,13.810,0.2274,1.76,563.1,4.351
18,2015-01-23 14:45:00,-0.1937,0.0000,27.161,16.600,-0.3,13.954,13.858,0.2282,1.76,555.6,4.351
19,2015-01-23 14:50:00,-0.1937,0.0000,27.087,16.700,-0.3,13.978,13.882,0.2277,1.76,546.9,4.351
20,2015-01-23 14:55:00,-0.1937,0.0000,26.720,15.300,-1.8,14.002,13.906,0.2274,1.76,538.1,4.351
21,2015-01-23 15:00:00,-0.1937,0.0000,27.087,15.600,-1.2,14.050,13.930,0.2277,1.76,528.1,4.351
22,2015-01-23 15:05:00,-0.1937,0.0000,26.720,15.800,-1.3,14.074,13.954,0.2277,1.76,519.4,4.351
23,2015-01-23 15:10:00,-0.1937,0.0000,26.329,15.000,-2.4,14.098,14.002,0.2274,1.76,508.1,4.351
24,2015-01-23 15:15:00,-0.1937,0.0000,26.622,15.200,-1.9,14.122,14.002,0.2269,1.76,498.1,4.351
25,2015-01-23 15:20:00,-0.1937,0.0000,26.769,15.100,-1.9,14.146,14.050,0.2269,1.76,488.1,4.351
26,2015-01-23 15:25:00,-0.1937,0.0000,26.426,15.300,-2.0,14.170,14.074,0.2266,1.76,478.1,4.345
27,2015-01-23 15:30:00,-0.1937,0.0000,26.012,14.800,-2.8,14.194,14.098,0.2274,1.18,465.6,4.345
28,2015-01-23 15:35:00,-0.1937,0.0000,26.524,14.900,-2.3,14.218,14.122,0.2274,1.18,454.4,4.345
29,2015-01-23 15:40:00,-0.1937,0.0000,25.793,14.800,-3.0,14.242,14.122,0.2269,1.18,441.9,4.345
30,2015-01-23 15:45:00,-0.1937,0.0000,25.987,14.800,-2.8,14.266,14.146,0.2274,1.18,430.6,4.345
31,2015-01-23 15:50:00,-0.1937,0.0000,25.453,14.400,-3.6,14.290,14.170,0.2269,1.18,416.9,4.339
32,2015-01-23 15:55:00,-0.1937,0.0000,25.331,15.000,-3.1,14.290,14.194,0.2266,1.18,405.6,4.345
33,2015-01-23 16:00:00,-0.1937,0.0000,25.016,14.500,-3.9,14.314,14.194,0.2266,1.18,393.1,4.339
34,2015-01-23 16:05:00,-0.1937,0.0000,24.798,15.100,-3.5,14.314,14.218,0.2269,1.18,378.1,4.339
35,2015-01-23 16:10:00,-0.1937,0.0000,24.388,15.000,-3.9,14.337,14.242,0.2266,1.18,365.6,4.339
36,2015-01-23 16:15:00,-0.1937,0.0000,24.508,15.800,-3.1,14.337,14.242,0.2266,0.59,351.9,4.339
37,2015-01-23 16:20:00,-0.1937,0.0000,24.122,16.500,-2.8,14.361,14.266,0.2266,0.59,338.1,4.339
