"#","Date Time, GMT-08:00","Voltage, V (LGR S/N: 10375446, SEN S/N: 10348608)","Current, mA (LGR S/N: 10375446, SEN S/N: 10348608)","Temp, °C (LGR S/N: 10375446, SEN S/N: 10359309)","RH, % (LGR S/N: 10375446, SEN S/N: 10359309)","DewPt, °C (LGR S/N: 10375446, SEN S/N: 10359309)","Temp, °C (LGR S/N: 10375446, SEN S/N: 10365537, LBL: 1 cm deep)","Temp, °C (LGR S/N: 10375446, SEN S/N: 10365538, LBL: 5 cm deep)","Water Content, m³/m³ (LGR S/N: 10375446, SEN S/N: 10374514)","Wetness, % (LGR S/N: 10375446, SEN S/N: 10374910)","Solar Radiation, W/m² (LGR S/N: 10375446, SEN S/N: 10375651)","Batt, V (LGR S/N: 10375446)"
1,2014-04-02 10:45:00,-0.1937,0.0000,14.888,57.000,6.5,16.463,16.272,0.2684,0.00,91.9,4.357
2,2014-04-02 10:50:00,-0.1937,0.0000,14.457,57.900,6.3,16.392,16.272,0.2677,0.00,425.6,4.363
3,2014-04-02 10:55:00,-0.1937,0.0000,14.864,57.700,6.6,16.296,16.272,0.2677,0.00,889.4,4.351
4,2014-04-02 11:00:00,-0.1937,0.0000,15.366,56.000,6.7,16.225,16.272,0.2680,0.00,910.6,4.339
5,2014-04-02 11:05:00,-0.1937,0.0000,16.034,56.200,7.3,16.177,16.272,0.2677,0.00,163.1,4.357
6,2014-04-02 11:10:00,-0.1937,0.0000,15.939,54.800,6.9,16.153,16.249,0.2677,0.00,225.6,4.363
7,2014-04-02 11:15:00,-0.1937,0.0000,16.082,55.000,7.1,16.153,16.249,0.2677,0.00,138.1,4.357
8,2014-04-02 11:20:00,-0.1937,0.0000,14.960,52.500,5.3,16.153,16.249,0.2673,0.00,1044.4,4.339
9,2014-04-02 11:25:00,-0.1937,0.0000,15.867,52.900,6.3,16.106,16.249,0.2673,0.00,174.4,4.339
10,2014-04-02 11:30:00,-0.1937,0.0000,15.366,54.400,6.2,16.106,16.249,0.2673,0.00,290.6,4.418
11,2014-04-02 11:35:00,-0.1937,0.0000,15.652,53.200,6.2,16.129,16.249,0.2677,0.00,483.1,4.363
12,2014-04-02 11:40:00,-0.1937,0.0000,16.534,53.100,7.0,16.153,16.249,0.2673,0.00,308.1,4.351
13,2014-04-02 11:45:00,-0.1937,0.0000,16.654,51.100,6.5,16.296,16.272,0.2677,0.00,943.1,4.339
14,2014-04-02 11:50:00,-0.1937,0.0000,17.058,50.100,6.6,16.725,16.320,0.2677,0.00,1044.4,4.339
15,2014-04-02 11:55:00,-0.1937,0.0000,16.749,50.300,6.4,17.272,16.439,0.2673,0.00,994.4,4.363
16,2014-04-02 12:00:00,-0.1937,0.0000,16.701,49.700,6.2,17.819,16.582,0.2673,0.00,1004.4,4.345
17,2014-04-02 12:05:00,-0.1937,0.0000,16.225,50.000,5.8,18.366,16.796,0.2673,0.00,933.1,4.339
18,2014-04-02 12:10:00,-0.1937,0.0000,17.153,50.500,6.8,18.723,17.011,0.2680,0.00,924.4,4.339
19,2014-04-02 12:15:00,-0.1937,0.0000,17.534,48.500,6.6,19.127,17.225,0.2680,0.00,476.9,4.363
20,2014-04-02 12:20:00,-0.1937,0.0000,17.415,48.000,6.3,19.555,17.463,0.2677,0.00,943.1,4.351
21,2014-04-02 12:25:00,-0.1937,0.0000,16.630,48.100,5.6,20.007,17.701,0.2680,0.00,1014.4,4.345
22,2014-04-02 12:30:00,-0.1937,0.0000,16.915,48.600,6.0,20.246,17.915,0.2680,0.00,1040.6,4.339
23,2014-04-02 12:35:00,-0.1937,0.0000,17.629,47.600,6.4,20.531,18.129,0.2684,0.00,988.1,4.400
24,2014-04-02 12:40:00,-0.1937,0.0000,17.320,46.300,5.7,20.817,18.343,0.2684,0.00,896.9,4.351
25,2014-04-02 12:45:00,-0.1937,0.0000,17.701,46.100,6.0,21.032,18.557,0.2684,0.00,934.4,4.345
26,2014-04-02 12:50:00,-0.1937,0.0000,17.082,46.200,5.5,21.318,18.747,0.2684,0.00,753.1,4.339
27,2014-04-02 12:55:00,-0.1937,0.0000,15.939,49.500,5.4,21.413,18.937,0.2684,0.00,253.1,4.357
28,2014-04-02 13:00:00,-0.1937,0.0000,16.677,49.600,6.1,21.223,19.080,0.2687,0.00,979.4,4.357
29,2014-04-02 13:05:00,-0.1937,0.0000,17.106,47.300,5.8,21.246,19.175,0.2687,0.00,386.9,4.345
30,2014-04-02 13:10:00,-0.1937,0.0000,16.463,47.100,5.2,21.366,19.270,0.2687,0.00,248.1,4.339
31,2014-04-02 13:15:00,-0.1937,0.0000,16.272,49.300,5.6,21.294,19.365,0.2687,0.00,446.9,4.339
32,2014-04-02 13:20:00,-0.1937,0.0000,16.558,49.200,5.9,21.270,19.436,0.2691,0.00,618.1,4.363
33,2014-04-02 13:25:00,-0.1937,0.0000,16.344,48.000,5.3,21.342,19.484,0.2691,0.00,239.4,4.345
34,2014-04-02 13:30:00,-0.1937,0.0000,15.796,48.900,5.1,21.318,19.555,0.2691,0.00,234.4,4.339
35,2014-04-02 13:35:00,-0.1937,0.0000,15.223,51.000,5.2,21.127,19.603,0.2687,0.00,233.1,4.339
