"#","Date Time, GMT-07:00","Solar Radiation, W/m² (LGR S/N: 10221049, SEN S/N: 10200136)","Voltage, V (LGR S/N: 10221049, SEN S/N: 10200856)","Current, mA (LGR S/N: 10221049, SEN S/N: 10200856)","Wetness, % (LGR S/N: 10221049, SEN S/N: 10205909)","Temp, °C (LGR S/N: 10221049, SEN S/N: 10213641)","RH, % (LGR S/N: 10221049, SEN S/N: 10213641)","DewPt, °C (LGR S/N: 10221049, SEN S/N: 10213641)","Temp, °C (LGR S/N: 10221049, SEN S/N: 10213736, LBL: 5 cm deep)","Temp, °C (LGR S/N: 10221049, SEN S/N: 10213737, LBL: 1 cm deep)","Water Content, m³/m³ (LGR S/N: 10221049, SEN S/N: 10222872)","Batt, V (LGR S/N: 10221049)"
1,2014-10-15 18:55:02,0.6,-0.2039,0.0000,17.06,20.388,73.700,15.6,20.650,19.746,0.1031,4.309
2,2014-10-15 19:00:02,0.6,-0.2039,0.0000,20.00,20.293,73.900,15.5,20.650,19.746,0.1036,4.315
3,2014-10-15 19:05:02,0.6,-0.2039,0.0000,18.82,20.293,74.300,15.6,20.627,19.698,0.1031,4.321
4,2014-10-15 19:10:02,0.6,-0.2039,0.0000,20.00,20.269,74.600,15.6,20.603,19.674,0.1031,4.321
5,2014-10-15 19:15:02,0.6,-0.2039,0.0000,21.76,20.246,74.600,15.6,20.579,19.651,0.1031,4.321
6,2014-10-15 19:20:02,0.6,-0.2039,0.0000,26.47,20.198,75.200,15.7,20.579,19.603,0.1031,4.321
7,2014-10-15 19:25:02,0.6,-0.2039,0.0000,35.29,20.174,75.900,15.8,20.555,19.603,0.1031,4.321
8,2014-10-15 19:30:02,0.6,-0.2039,0.0000,51.18,20.150,77.200,16.1,20.531,19.579,0.1031,4.321
9,2014-10-15 19:35:02,0.6,-0.2039,0.0000,62.94,20.103,77.500,16.1,20.531,19.579,0.1031,4.321
10,2014-10-15 19:40:02,0.6,-0.2039,0.0000,70.00,20.031,77.900,16.1,20.507,19.555,0.1031,4.321
11,2014-10-15 19:45:02,0.6,-0.2039,0.0000,77.65,20.007,78.000,16.1,20.484,19.555,0.1031,4.321
