"#","Date Time, GMT-07:00","Voltage, V (LGR S/N: 10374969, SEN S/N: 10348614)","Current, mA (LGR S/N: 10374969, SEN S/N: 10348614)","Temp, °C (LGR S/N: 10374969, SEN S/N: 10359311)","RH, % (LGR S/N: 10374969, SEN S/N: 10359311)","DewPt, °C (LGR S/N: 10374969, SEN S/N: 10359311)","Temp, °C (LGR S/N: 10374969, SEN S/N: 10365545, LBL: 5 cm)","Temp, °C (LGR S/N: 10374969, SEN S/N: 10365591, LBL: 1 cm)","Water Content, m³/m³ (LGR S/N: 10374969, SEN S/N: 10374509)","Wetness, % (LGR S/N: 10374969, SEN S/N: 10374907)","Solar Radiation, W/m² (LGR S/N: 10374969, SEN S/N: 10375654)","Batt, V (LGR S/N: 10374969)"
1,2015-02-07 11:15:00,-0.2039,0.0000,17.701,54.500,8.4,12.944,12.847,0.2560,0.59,241.9,4.333
2,2015-02-07 11:20:00,-0.2039,0.0000,18.057,52.800,8.3,13.040,12.944,0.2560,0.59,205.6,4.327
3,2015-02-07 11:25:00,-0.2039,0.0000,17.796,53.100,8.1,13.112,13.016,0.2560,0.59,214.4,4.321
4,2015-02-07 11:30:00,-0.2039,0.0000,18.176,53.400,8.6,13.185,13.088,0.2560,0.59,294.4,4.357
5,2015-02-07 11:35:00,-0.2039,0.0000,18.628,49.600,7.9,13.305,13.209,0.2560,0.59,228.1,4.393
6,2015-02-07 11:40:00,-0.2039,0.0000,18.414,50.900,8.1,13.401,13.305,0.2560,0.59,184.4,4.363
7,2015-02-07 11:45:00,-0.2039,0.0000,18.224,50.600,7.8,13.473,13.377,0.2560,0.59,203.1,4.351
8,2015-02-07 11:50:00,-0.2039,0.0000,17.677,52.900,8.0,13.522,13.401,0.2560,0.00,189.4,4.345
9,2015-02-07 11:55:00,-0.2039,0.0000,17.986,53.400,8.4,13.570,13.449,0.2560,0.59,224.4,4.339
10,2015-02-07 12:00:00,-0.2039,0.0000,18.247,53.300,8.6,13.618,13.522,0.2560,0.59,211.9,4.339
11,2015-02-07 12:05:00,-0.2039,0.0000,18.366,52.200,8.4,13.666,13.570,0.2557,0.00,188.1,4.357
12,2015-02-07 12:10:00,-0.2039,0.0000,18.200,53.200,8.5,13.738,13.618,0.2560,0.59,209.4,4.351
13,2015-02-07 12:15:00,-0.2039,0.0000,18.010,52.600,8.2,13.786,13.666,0.2560,0.00,175.6,4.339
14,2015-02-07 12:20:00,-0.2039,0.0000,18.057,53.100,8.4,13.834,13.714,0.2560,0.59,231.9,4.339
15,2015-02-07 12:25:00,-0.2039,0.0000,18.557,53.700,9.0,13.882,13.786,0.2560,0.59,294.4,4.333
16,2015-02-07 12:30:00,-0.2039,0.0000,19.008,52.100,9.0,13.954,13.858,0.2560,0.59,290.6,4.345
17,2015-02-07 12:35:00,-0.2039,0.0000,19.032,52.800,9.2,14.050,13.978,0.2560,0.59,303.1,4.363
18,2015-02-07 12:40:00,-0.2039,0.0000,19.365,53.200,9.6,14.146,14.074,0.2557,0.59,274.4,4.333
19,2015-02-07 12:45:00,-0.2039,0.0000,19.698,51.200,9.4,14.242,14.170,0.2557,0.59,253.1,4.339
20,2015-02-07 12:50:00,-0.2039,0.0000,19.413,51.100,9.1,14.337,14.242,0.2557,0.59,291.9,4.351
21,2015-02-07 12:55:00,-0.2039,0.0000,19.674,50.100,9.0,14.409,14.314,0.2557,0.59,314.4,4.339
22,2015-02-07 13:00:00,-0.2039,0.0000,19.746,51.700,9.5,14.481,14.409,0.2557,0.59,299.4,4.339
23,2015-02-07 13:05:00,-0.2039,0.0000,20.031,50.500,9.5,14.577,14.505,0.2557,0.59,291.9,4.333
24,2015-02-07 13:10:00,-0.2039,0.0000,20.126,50.000,9.4,14.673,14.601,0.2557,0.59,288.1,4.351
25,2015-02-07 13:15:00,-0.2039,0.0000,20.007,49.900,9.3,14.745,14.673,0.2557,0.59,266.9,4.357
26,2015-02-07 13:20:00,-0.2039,0.0000,19.722,50.100,9.1,14.816,14.721,0.2557,0.59,266.9,4.339
27,2015-02-07 13:25:00,-0.2039,0.0000,19.532,50.600,9.0,14.864,14.768,0.2557,0.59,274.4,4.339
28,2015-02-07 13:30:00,-0.2039,0.0000,19.389,51.900,9.3,14.912,14.816,0.2553,0.59,261.9,4.333
29,2015-02-07 13:35:00,-0.2039,0.0000,19.603,51.300,9.3,14.960,14.864,0.2553,0.59,209.4,4.345
30,2015-02-07 13:40:00,-0.2039,0.0000,19.746,51.500,9.5,15.008,14.912,0.2557,0.59,269.4,4.345
31,2015-02-07 13:45:00,-0.2039,0.0000,19.484,50.600,9.0,15.055,14.984,0.2557,0.59,180.6,4.339
